META; english/fa-cup/chelsea-v-brentford; 2017-01-10 00:22:51 GMT+2; 2017-01-28 15:00; e70300-dr003
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 19:47:06 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/11; 1/5; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 11/2; 11/2; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 6; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 13; 12; 16; 16; 16; 16; 12; 12; 16; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 12; ; 17; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 20:24:45 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 16; 12; 16; 16; 17; 16; 12; 12; 16; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 12; ; 17; 33/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 21:46:37 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 6; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 32/5; 32/5; 
Brentford; 16; 12; 16; 12; 16; 16; 17; 16; 12; 12; 16; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 12; ; 88/5; 35/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-27 23:46:25 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; ; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; ; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 33/5; 33/5; 
Brentford; 16; 12; 16; 12; 16; ; 17; 16; 12; 14; 16; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 12; ; 88/5; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 00:22:48 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 33/5; 33/5; 
Brentford; 16; 12; 16; 12; 14; 16; 17; 16; 12; 14; 14; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 12; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 00:48:36 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 2/11; 2/11; 2/11; 2/11; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 32/5; 33/5; 
Brentford; 16; 12; 16; 12; 14; 16; 17; 16; 12; 14; 14; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 14; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 01:46:09 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 1/6; 2/11; 2/11; 1/6; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 33/5; 33/5; 
Brentford; 16; 14; 16; 12; 14; 16; 17; 16; 12; 14; 14; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 14; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 03:46:17 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 1/6; 2/11; 2/11; 1/6; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 34/5; 33/5; 
Brentford; 16; 14; 16; 12; 14; 16; 17; 16; 12; 14; 14; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 14; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 04:22:38 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 1/6; 2/11; 2/11; 1/6; 21/100; 1/5; 2/11; 1/5; ; 1/5; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 34/5; 33/5; 
Brentford; 16; 14; 16; 12; 14; 16; 17; 16; 12; 14; 14; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 14; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 05:46:12 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 1/5; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 1/6; 2/11; 2/11; 1/6; 21/100; 1/5; 2/11; 1/5; ; 2/11; 1/5; 
Draw; 13/2; 11/2; 6; 6; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 34/5; 33/5; 
Brentford; 16; 14; 16; 12; 14; 16; 17; 16; 12; 14; 14; 16; 14; 18; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 14; ; 18; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 06:28:40 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 1/5; 1/5; 1/5; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 2/11; 1/5; 1/5; 1/6; 2/11; 2/11; 1/6; 21/100; 1/5; 2/11; 1/5; ; 2/11; 1/5; 
Draw; 13/2; 11/2; 6; 11/2; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 6; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 34/5; 33/5; 
Brentford; 16; 14; 16; 14; 16; 16; 17; 16; 12; 14; 16; 16; 14; 20; 14; 16; 55/4; 13; 12; 55/4; 33/2; 13; 12; 14; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 07:46:12 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 1/5; 1/5; 2/11; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 1/6; 2/11; 2/11; 1/6; 21/100; 1/5; 2/11; 2/11; ; 2/11; 1/5; 
Draw; 7; 11/2; 6; 11/2; 13/2; 11/2; 7; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 34/5; 33/5; 
Brentford; 18; 14; 16; 14; 16; 16; 16; 16; 12; 12; 16; 16; 14; 18; 14; 16; 14; 13; 12; 14; 33/2; 13; 12; 14; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 08:22:50 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 1/5; 1/5; 1/5; 1/5; 2/11; 2/11; 1/6; 1/5; 1/5; 2/11; 1/5; 2/11; 1/5; 1/5; 2/11; 1/6; 2/11; 2/11; 1/6; 21/100; 1/5; 2/11; 2/11; ; 2/11; 1/5; 
Draw; 7; 6; 6; 11/2; 13/2; 11/2; 7; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 25/4; 23/4; 6; 25/4; 33/5; 6; 6; 6; ; 34/5; 33/5; 
Brentford; 18; 11; 17; 12; 16; 16; 16; 16; 12; 14; 14; 16; 14; 18; 14; 16; 14; 13; 12; 14; 33/2; 13; 12; 14; ; 83/5; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 09:46:27 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 1/5; 2/11; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/5; 2/11; 3/19; 2/11; 2/11; 3/19; 2/11; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 7; 11/2; 13/2; 6; 7; 11/2; 7; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 13/2; 23/4; 6; 13/2; 7; 33/5; 6; 13/2; ; 7; 34/5; 
Brentford; 18; 12; 18; 12; 16; 16; 18; 16; 12; 16; 16; 16; 14; 20; 14; 16; 63/4; 13; 12; 63/4; 18; 14; 12; 14; ; 17; 17; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 11:46:48 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/5; 2/11; 3/19; 3/19; 2/11; 3/19; 2/11; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 7; 6; 13/2; 6; 7; 11/2; 7; 13/2; 6; 6; 6; 5; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; 34/5; 34/5; 
Brentford; 18; 12; 18; 16; 16; 16; 18; 16; 12; 16; 16; 16; 14; 20; 14; 16; 63/4; 16; 12; 63/4; 18; 14; 12; 14; ; 88/5; 35/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 12:28:17 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/5; 2/11; 3/19; 3/19; 2/11; 3/19; 2/11; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 7; 6; 13/2; 6; 7; 11/2; 7; 13/2; 13/2; 6; 13/2; 5; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; 7; 34/5; 
Brentford; 18; 12; 18; 16; 16; 16; 18; 16; 14; 14; 16; 16; 14; 20; 14; 16; 29/2; 16; 12; 29/2; 18; 14; 12; 14; ; 18; 89/5; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 13:10:02 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/5; 2/11; 3/19; 3/19; 2/11; 3/19; 2/11; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 7; 6; 13/2; 6; 7; 11/2; 7; 13/2; 13/2; 6; 13/2; 5; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; 7; 34/5; 
Brentford; 18; 12; 18; 16; 16; 16; 18; 16; 14; 14; 16; 16; 14; 20; 14; 16; 29/2; 16; 12; 29/2; 18; 14; 12; 14; ; 18; 89/5; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 13:47:01 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 2/11; 2/11; 2/11; 2/11; 2/11; 1/6; 1/6; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 1/5; 2/11; 3/19; 3/19; 2/11; 3/19; 2/11; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 7; 6; 13/2; 13/2; 7; 11/2; 7; 13/2; 13/2; 6; 13/2; 5; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 6; 13/2; 7; 33/5; 6; 13/2; ; 36/5; 34/5; 
Brentford; 18; 12; 18; 16; 16; 16; 18; 16; 14; 14; 16; 16; 14; 20; 14; 16; 29/2; 16; 12; 29/2; 18; 14; 12; 14; ; 18; 89/5; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 15:46:49 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 2/11; 2/11; 2/11; 1/6; 1/6; 2/11; 1/6; 1/6; 2/11; 2/11; 1/5; 1/6; 1/6; 1/5; 2/11; 3/19; 3/19; 2/11; 3/19; 2/11; 1/6; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 7; 6; 13/2; 6; 7; 13/2; 7; 13/2; 13/2; 13/2; 13/2; 5; 13/2; 7; 13/2; 13/2; 27/4; 13/2; 6; 27/4; 7; 33/5; 6; 13/2; ; 36/5; 7; 
Brentford; 18; 12; 18; 16; 18; 16; 16; 16; 14; 14; 16; 16; 16; 22; 14; 17; 59/4; 16; 12; 59/4; 18; 14; 12; 14; ; 88/5; 35/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 16:25:53 GMT+2; 2017-01-28 15:00; e70300-dr003
Chelsea; 2/11; 2/11; 2/11; 2/11; 2/11; 1/6; 1/6; 1/6; 1/6; 2/11; 2/11; 1/6; 2/11; 2/11; 1/6; 2/11; 3/19; 3/19; 2/11; 3/19; 2/11; 2/11; 2/11; 2/11; ; 2/11; 2/11; 
Draw; 7; 6; 13/2; 13/2; 7; 13/2; 7; 13/2; 13/2; 6; 13/2; 7; 7; 13/2; 15/2; 13/2; 27/4; 13/2; 6; 27/4; 7; 32/5; 6; 13/2; ; 36/5; 7; 
Brentford; 18; 12; 18; 14; 16; 16; 18; 16; 14; 14; 16; 16; 12; 20; 16; 17; 59/4; 16; 12; 59/4; 18; 13; 12; 14; ; 18; 35/2; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 17:46:19 GMT+2; 2017-01-28 15:00; In Play; e70300-dr003
Chelsea; 1/125; 1/100; 2/9; 1/20; ; ; ; 1/100; ; 1/150; ; ; ; ; ; ; ; 1/100; ; ; ; ; ; ; ; ; ; 
Draw; 25; 33; 11/2; 12; ; ; ; 35; ; 40; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; 
Brentford; 125; 125; 13; 33; ; ; ; 250; ; 150; ; ; ; ; ; ; ; 100; ; ; ; ; ; ; ; ; ; 
META; english/fa-cup/chelsea-v-brentford; 2017-01-28 18:36:56 GMT+2; 2017-01-28 15:00; In Play; e70300-dr003
Chelsea; ; 1/9999; 2/9; 1/80; ; ; ; ; 1/5; 1/10000; 1/14; 1/200; ; 1/66; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; 
Draw; ; 200; 11/2; 18; ; ; ; 500; 13/2; ; 11; 35; ; 28; ; ; ; ; ; ; ; ; ; ; ; ; 31/5; 
Brentford; ; 200; 13; 50; ; ; ; 500; 12; ; 33; 70; ; 100; ; ; ; ; ; ; ; ; ; ; ; ; 33/2; 
