META; spain/la-liga-primera/eibar-v-atletico-madrid; 2016-12-10 00:18:34 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 13/20; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 4/6; 4/6; 11/17; 4/6; ; 4/6; 8/13; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 14/5; 11/4; 5/2; 13/5; 13/5; 5/2; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 149/50; 13/5; 27/10; 5/2; ; 13/5; 13/5; 
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 17/4; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 51/10; 7/2; 19/4; 9/2; ; 23/5; 22/5; 
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-01 12:19:18 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 13/20; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 4/6; 4/6; 11/17; 4/6; ; 4/6; 4/6; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 14/5; 11/4; 5/2; 13/5; 13/5; 5/2; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 149/50; 13/5; 27/10; 5/2; ; 13/5; 13/5; 
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 17/4; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 51/10; 7/2; 19/4; 9/2; ; 23/5; 23/5; 
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-01 16:19:06 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 13/20; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 17/25; 4/6; 11/17; 4/6; ; 4/6; 4/6; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 14/5; 11/4; 5/2; 13/5; 13/5; 5/2; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 13/5; 13/5; 
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 17/4; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 5; 7/2; 19/4; 9/2; ; 23/5; 23/5; 
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-01 20:19:08 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 13/20; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 17/25; 4/6; 11/17; 4/6; ; 4/6; 8/13; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 5/2; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 13/5; 13/5; 
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 17/4; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 5; 7/2; 19/4; 9/2; ; 23/5; 22/5; 
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-02 00:18:54 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 13/20; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 17/25; 4/6; 11/17; 4/6; ; 8/13; 8/13; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 5/2; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 13/5; 27/10; 
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 17/4; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 5; 7/2; 19/4; 9/2; ; 23/5; 23/5; 
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-02 04:18:52 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 13/20; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 17/25; 4/6; 11/17; 4/6; ; 8/13; 8/13; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 5/2; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 13/5; 13/5; 
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 17/4; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 5; 7/2; 19/4; 9/2; ; 23/5; 23/5; 
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-02 08:19:02 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 17/25; 4/6; 11/17; 4/6; ; 8/13; 8/13; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 5/2; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 13/5; 13/5; 
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 17/4; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 5; 7/2; 19/4; 9/2; ; 23/5; 23/5; 
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-02 12:18:43 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 17/25; 4/6; 11/17; 4/6; ; 8/13; 8/13; 
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 12/5; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 5/2; 13/5; 
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 9/2; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 5; 7/2; 19/4; 9/2; ; 23/5; 23/5; 
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-02 16:18:55 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 8/13; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 8/13; 11/17; 11/17; 8/13; 8/13; 17/25; 4/6; 11/17; 4/6; ; 8/13; 4/6; 4/6
Draw; 12/5; 13/5; 13/5; 5/2; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 12/5; 11/4; 51/20; 13/5; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 13/5; 13/5; 14/5
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 470/100; 9/2; 17/4; 9/2; 9/2; 17/4; 5; 9/2; 9/2; 9/2; 5; 50/11; 19/4; 17/4; 23/5; 50/11; 5; 7/2; 19/4; 9/2; ; 23/5; 23/5; 24/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-02 20:18:42 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 4/6; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 11/17; 11/17; 11/17; 8/13; 11/17; 17/25; 4/6; 11/17; 4/6; ; 8/13; 4/6; 4/6
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 13/5; 27/10; 14/5
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 17/4; 5; 9/2; 24/5; 9/2; 5; 79/17; 19/4; 17/4; 23/5; 79/17; 5; 7/2; 19/4; 9/2; ; 23/5; 23/5; 24/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-03 00:18:34 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 8/13; 4/6; 7/10; 4/6; 4/6; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 8/13; 4/6; 4/6; 4/6; 11/17; 11/17; 11/17; 8/13; 11/17; 17/25; 4/6; 11/17; 4/6; ; 8/13; 4/6; 4/6
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 27/10; 27/10; 14/5
Eibar; 11/2; 9/2; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 17/4; 5; 9/2; 24/5; 9/2; 5; 79/17; 19/4; 17/4; 23/5; 79/17; 5; 7/2; 19/4; 9/2; ; 23/5; 23/5; 24/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-03 04:18:30 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 4/6; 7/10; 4/6; 4/6; 8/11; 4/6; 4/7; 4/6; 7/10; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 11/17; 11/17; 8/13; 4/6; 17/25; 4/6; 11/17; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 13/5; 5/2; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 27/10; 27/10; 14/5
Eibar; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 17/4; 9/2; 4; 5; 49/11; 19/4; 17/4; 23/5; 49/11; 5; 7/2; 19/4; 17/4; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-03 08:18:44 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 4/6; 7/10; 4/6; 4/6; 8/11; 4/6; 4/7; 4/6; 7/10; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 11/17; 11/17; 8/13; 4/6; 17/25; 4/6; 11/17; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 13/5; 5/2; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 73/25; 13/5; 27/10; 5/2; ; 27/10; 27/10; 14/5
Eibar; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 17/4; 9/2; 4; 5; 22/5; 19/4; 17/4; 23/5; 22/5; 5; 7/2; 19/4; 17/4; ; 23/5; 23/5; 22/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-03 12:18:31 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 4/6; 4/6; 8/11; 4/6; 4/7; 4/6; 7/10; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 17/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 13/5; 27/10; 13/5; ; 27/10; 27/10; 14/5
Eibar; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 17/4; 9/2; 4; 5; 43/10; 17/4; 17/4; 21/5; 43/10; 51/10; 7/2; 17/4; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-03 16:19:08 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 4/6; 4/6; 8/11; 4/6; 4/7; 4/6; 7/10; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 17/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 13/5; 27/10; 13/5; 27/10; 13/5; 57/20; 13/5; 27/10; 13/5; ; 27/10; 27/10; 14/5
Eibar; 9/2; 17/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 17/4; 9/2; 4; 5; 43/10; 17/4; 17/4; 21/5; 43/10; 51/10; 7/2; 17/4; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-03 20:18:56 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 4/6; 4/6; 8/11; 4/6; 4/7; 4/6; 7/10; 4/6; 6/10; 4/6; 4/6; 7/10; 4/6; 9/13; 7/10; 11/17; 4/6; 9/13; 17/25; ; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; ; 27/10; 13/5; ; 13/5; 13/5; 14/5
Eibar; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 4; 9/2; 4; 5; 74/17; 17/4; 17/4; 21/5; 74/17; 51/10; ; 17/4; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-04 00:18:34 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 4/6; 4/6; 8/11; 4/6; 4/7; 4/6; 7/10; 4/6; 6/10; 4/6; 4/6; 7/10; 4/6; 9/13; 7/10; 11/17; 4/6; 9/13; 17/25; ; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 5/2; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; ; 27/10; 13/5; ; 13/5; 13/5; 14/5
Eibar; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 4; 9/2; 4; 5; 74/17; 17/4; 17/4; 21/5; 74/17; 51/10; ; 17/4; 9/2; ; 23/5; 9/2; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-04 04:18:43 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 4/6; 4/6; 8/11; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 9/13; 7/10; 11/17; 4/6; 9/13; 17/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 13/5; 27/10; 13/5; ; 13/5; 13/5; 14/5
Eibar; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 17/4; 9/2; 4; 5; 22/5; 17/4; 17/4; 21/5; 22/5; 51/10; 7/2; 17/4; 9/2; ; 23/5; 9/2; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-04 08:18:58 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 4/6; 4/6; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 18/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 4/6
Draw; 5/2; 5/2; 13/5; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 12/5; 5/2; 14/5
Eibar; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 17/4; 9/2; 4; 5; 9/2; 17/4; 17/4; 21/5; 9/2; 24/5; 7/2; 17/4; 9/2; ; 23/5; 23/5; 24/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-04 12:18:55 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 4/6; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 18/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 4/6
Draw; 5/2; 5/2; 13/5; 5/2; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 12/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 5/2; 13/5; 14/5
Eibar; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 21/5; 5; 17/4; 9/2; 4; 5; 9/2; 17/4; 17/4; 21/5; 9/2; 24/5; 7/2; 17/4; 9/2; ; 23/5; 23/5; 24/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-04 16:18:59 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 4/6; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 18/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 4/6
Draw; 5/2; 5/2; 13/5; 13/5; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 13/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 5/2; 13/5; 14/5
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 5; 17/4; 9/2; 4; 5; 9/2; 17/4; 17/4; 21/5; 9/2; 24/5; 7/2; 17/4; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-05 00:18:57 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 4/6; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 18/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 13/5; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 13/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 13/5; 5/2; 14/5
Eibar; 9/2; 17/4; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 5; 17/4; 9/2; 4; 5; 9/2; 17/4; 17/4; 21/5; 9/2; 24/5; 7/2; 17/4; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-05 04:18:44 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 4/6; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 18/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 13/5; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 13/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 13/5; 27/10; 14/5
Eibar; 9/2; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 5; 17/4; 9/2; 4; 5; 9/2; 17/4; 17/4; 21/5; 9/2; 24/5; 7/2; 17/4; 9/2; ; 23/5; 22/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-05 08:18:39 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 4/6; 7/10; 4/6; 4/7; 4/6; 4/6; 4/6; 6/10; 13/20; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 18/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 13/5; 5/2; 11/4; 11/4; 11/4; 13/5; 13/5; 13/5; 11/4; 51/20; 5/2; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 13/5; 27/10; 14/5
Eibar; 9/2; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 17/4; 17/4; 9/2; 5; 17/4; 9/2; 4; 5; 9/2; 17/4; 17/4; 21/5; 9/2; 24/5; 7/2; 17/4; 9/2; ; 23/5; 9/2; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-05 12:18:51 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 8/13; 7/10; 4/6; 8/13; 4/6; 4/6; 4/6; 6/10; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 18/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 5/2; 13/5; 13/5; 13/5; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 11/4; 27/10; 13/5; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 13/5; 13/5; 14/5
Eibar; 9/2; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 5; 19/4; 9/2; 4; 5; 50/11; 17/4; 17/4; 21/5; 50/11; 24/5; 7/2; 17/4; 9/2; ; 23/5; 23/5; 24/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-05 16:18:47 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 4/6; 13/20; 7/10; 7/10; 7/10; 4/6; 8/13; 4/6; 4/6; 4/6; 8/13; 4/6; 4/6; 7/10; 4/6; 4/6; 7/10; 11/17; 4/6; 4/6; 18/25; 4/6; 7/10; 7/10; ; 4/6; 4/6; 8/11
Draw; 5/2; 13/5; 13/5; 13/5; 11/4; 11/4; 11/4; 13/5; 13/5; 13/5; 13/5; 14/5; 27/10; 13/5; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 27/10; 13/5; 14/5
Eibar; 9/2; 9/2; 9/2; 4; 9/2; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 5; 19/4; 9/2; 4; 5; 50/11; 17/4; 17/4; 21/5; 50/11; 24/5; 7/2; 17/4; 9/2; ; 23/5; 23/5; 23/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-05 20:18:34 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 4/6; 13/20; 7/10; 7/10; 7/10; 7/10; 8/13; 4/6; 4/6; 4/6; 8/13; 4/6; 7/10; 7/10; 4/6; 4/6; 4/6; 11/17; 4/6; 4/6; 18/25; 4/6; 4/6; 7/10; ; 4/6; 4/6; 4/6
Draw; 5/2; 13/5; 13/5; 5/2; 13/5; 11/4; 14/5; 13/5; 13/5; 13/5; 13/5; 14/5; 27/10; 27/10; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 5/2; 27/10; 13/5; ; 13/5; 13/5; 14/5
Eibar; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 17/4; 17/4; 9/2; 5; 19/4; 24/5; 4; 5; 23/5; 9/2; 17/4; 9/2; 23/5; 24/5; 7/2; 9/2; 9/2; ; 23/5; 23/5; 24/5
META; spain/la-liga-primera/eibar-v-atletico-madrid; 2017-01-06 00:18:40 GMT+2; 2017-01-07 15:15; e70300-dr003
Atletico Madrid; 4/6; 7/10; 13/20; 7/10; 7/10; 8/11; 7/10; 8/13; 4/6; 7/10; 7/10; 4/6; 7/10; 8/11; 7/10; 7/10; 9/13; 4/6; 11/17; 4/6; 9/13; 18/25; 4/6; 4/6; 7/10; ; 4/6; 8/11; 8/11
Draw; 5/2; 5/2; 5/2; 13/5; 11/4; 11/4; 14/5; 13/5; 13/5; 13/5; 5/2; 14/5; 27/10; 13/5; 11/4; 11/4; 45/17; 27/10; 13/5; 27/10; 45/17; 57/20; 11/4; 27/10; 13/5; ; 13/5; 13/5; 11/4
