META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-02 16:19:40 GMT+2; 2017-01-20 19:45; e70300-dr003
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 9/4; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 13/5; 13/5; 13/5; 11/4; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 11/4; 27/10; 27/10; 13/5; 11/4; 45/17; 13/5; 13/5; 45/17; 141/50; 5/2; 45/17; 13/5; ; 27/10; 27/10; 27/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 13:45:41 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; ; 24/23; 21/20; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 9/4; 5/2; 5/2; 13/5; 5/2; 5/2; 27/11; 12/5; 5/2; 27/11; 13/5; ; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 13/5; 13/5; 13/5; 13/5; 27/10; 11/4; 13/5; 13/5; 13/5; 5/2; 11/4; 27/10; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 141/50; ; 45/17; 13/5; ; 27/10; 27/10; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 15:45:49 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 24/23; 21/20; ; 21/20; 21/20; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 9/4; 5/2; 5/2; 13/5; 5/2; 5/2; 27/11; 12/5; 5/2; 27/11; 13/5; 13/5; 5/2; 12/5; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 13/5; 13/5; 13/5; 13/5; 27/10; 11/4; 13/5; 13/5; 5/2; 5/2; 11/4; 27/10; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 141/50; 13/5; 45/17; 13/5; ; 27/10; 27/10; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 16:19:32 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 1; 1; 21/20; 11/10; 21/20; 24/23; 21/20; ; 21/20; 10/9; 10/9
Draw ; 12/5; 12/5; 12/5; 23/10; 5/2; 5/2; 13/5; 12/5; 12/5; 12/5; 9/4; 5/2; 5/2; 13/5; 5/2; 5/2; 27/11; 12/5; 5/2; 27/11; 13/5; 13/5; 5/2; 5/2; ; 12/5; 12/5; 12/5
Deportivo La Coruna; 14/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 5/2; 5/2; 11/4; 53/20; 27/10; 13/5; 11/4; 13/5; 13/5; 13/5; 13/5; 141/50; 13/5; 45/17; 13/5; ; 13/5; 5/2; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 17:45:45 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 11/10; 11/10; 21/20; 23/20; 11/10; 23/20; 1; 11/10; 11/10; 21/20; 21/20; 11/10; 23/20; 21/20; 21/20; 21/20; 1; 11/10; 21/20; 11/10; 10/9; 11/10; 21/20; ; 10/9; 10/9; 23/20
Draw ; 12/5; 12/5; 49/20; 23/10; 12/5; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 5/2; 49/20; 5/2; 5/2; 5/2; 27/11; 12/5; 12/5; 27/11; 13/5; 5/2; 27/11; 5/2; ; 12/5; 12/5; 23/10
Deportivo La Coruna; 14/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 11/4; 28/11; 13/5; 5/2; 28/11; 141/50; 5/2; 5/2; 13/5; ; 5/2; 13/5; 23/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 18:29:58 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 11/10; 11/10; 11/10; 23/20; 11/10; 23/20; 1; 11/10; 11/10; 21/20; 21/20; 11/10; 23/20; 21/20; 21/20; 21/20; 1; 11/10; ; 11/10; 10/9; 11/10; 21/20; ; 10/9; 10/9; 23/20
Draw ; 12/5; 12/5; 49/20; 9/4; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; ; 13/5; 5/2; 27/11; 5/2; ; 12/5; 12/5; 23/10
Deportivo La Coruna; 14/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 5/2; ; 141/50; 5/2; 5/2; 13/5; ; 5/2; 13/5; 23/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 19:45:47 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 11/10; 11/10; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 23/20; 21/20; 21/20; 11/10; 1; 10/9; 11/10; 117/100; 10/9; 19/17; 21/20; ; 10/9; 10/9; 23/20
Draw ; 12/5; 12/5; 49/20; 12/5; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; 5/2; ; 12/5; 12/5; 23/10
Deportivo La Coruna; 14/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 27/10; 28/11; 13/5; 12/5; 28/11; 133/50; 12/5; 27/11; 13/5; ; 5/2; 13/5; 12/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 20:19:14 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 11/10; 11/10; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 23/20; 21/20; 21/20; 11/10; 1; 10/9; 11/10; 117/100; 10/9; 19/17; 21/20; ; 10/9; 10/9; 23/20
Draw ; 12/5; 12/5; 49/20; 12/5; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 51/20; 5/2; 12/5; 5/2; ; 12/5; 12/5; 23/10
Deportivo La Coruna; 14/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 13/5; 13/5; 27/10; 28/11; 13/5; 12/5; 28/11; 133/50; 12/5; 27/11; 13/5; ; 5/2; 13/5; 5/2
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 21:45:46 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 21/20; 11/10; 11/10; 11/10; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 23/20; 21/20; 21/20; 11/10; 1; 10/9; 11/10; 117/100; 10/9; 19/17; 11/10; ; 10/9; 10/9; 23/20
Draw ; 12/5; 12/5; 49/20; 12/5; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 62/25; 12/5; 12/5; 12/5; ; 23/10; 12/5; 5/2
Deportivo La Coruna; 14/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 11/4; 13/5; 5/2; 13/5; 27/10; 28/11; 13/5; 12/5; 28/11; 137/50; 5/2; 27/11; 13/5; ; 13/5; 13/5; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-19 23:45:34 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 6/5; 21/20; 21/20; 11/10; 1; 10/9; 11/10; 117/100; 10/9; 19/17; 23/20; ; 10/9; 10/9; 6/5
Draw ; 12/5; 12/5; 49/20; 12/5; 12/5; 5/2; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 5/2; 5/2; 5/2; 12/5; 12/5; 12/5; 12/5; 62/25; 12/5; 12/5; 12/5; ; 23/10; 12/5; 5/2
Deportivo La Coruna; 13/5; 5/2; 13/5; 5/2; 13/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 11/4; 51/20; 13/5; 13/5; 27/10; 28/11; 13/5; 12/5; 28/11; 137/50; 5/2; 27/11; 13/5; ; 13/5; 13/5; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 03:45:30 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 6/5; 23/20; 11/10; 15/13; 1; 10/9; 15/13; 121/100; 15/13; 19/17; 23/20; ; 23/20; 23/20; 6/5
Draw ; 12/5; 12/5; 49/20; 12/5; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 5/2; 12/5; 5/2; 40/17; 12/5; 12/5; 40/17; 62/25; 12/5; 12/5; 12/5; ; 23/10; 23/10; 
Deportivo La Coruna; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 13/5; 49/20; 13/5; 12/5; 13/5; 5/2; 13/5; 12/5; 5/2; 66/25; 12/5; 27/11; 5/2; ; 13/5; 13/5; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 04:18:39 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 6/5; 11/10; 11/10; 23/20; 21/20; 11/10; 23/20; 6/5; 23/20; 11/10; 15/13; 1; 10/9; 15/13; 121/100; 15/13; 19/17; 23/20; ; 23/20; 23/20; 6/5
Draw ; 12/5; 12/5; 49/20; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 5/2; 12/5; 5/2; 40/17; 12/5; 12/5; 40/17; 62/25; 12/5; 12/5; 12/5; ; 23/10; 23/10; 
Deportivo La Coruna; 13/5; 5/2; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 13/5; 13/5; 49/20; 13/5; 12/5; 13/5; 5/2; 13/5; 12/5; 5/2; 66/25; 12/5; 27/11; 5/2; ; 13/5; 13/5; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 05:45:34 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 6/5; 11/10; 11/10; 23/20; 11/10; 6/5; 23/20; 6/5; 23/20; 15/13; 15/13; 1; 10/9; 15/13; 121/100; 15/13; 19/17; 23/20; ; 23/20; 23/20; 6/5
Draw ; 12/5; 12/5; 49/20; 23/10; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 62/25; 23/10; 12/5; 12/5; ; 23/10; 23/10; 23/10
Deportivo La Coruna; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 23/10; 5/2; 13/5; 12/5; 13/5; 27/11; 13/5; 12/5; 27/11; 66/25; 5/2; 27/11; 5/2; ; 13/5; 5/2; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 06:27:18 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 11/10; 11/10; 23/20; 23/20; 23/20; 6/5; 5/4; 11/10; 11/10; 23/20; 11/10; 6/5; 23/20; 6/5; 5/4; 15/13; 15/13; 1; 10/9; 15/13; 121/100; 5/4; 19/17; 6/5; ; 23/20; 6/5; 6/5
Draw ; 12/5; 12/5; 49/20; 11/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; 12/5; 12/5; 12/5; 12/5; 40/17; 62/25; 23/10; 12/5; 12/5; ; 23/10; 23/10; 23/10
Deportivo La Coruna; 13/5; 5/2; 5/2; 5/2; 5/2; 12/5; 12/5; 5/2; 5/2; 12/5; 5/2; 23/10; 5/2; 13/5; 23/10; 13/5; 27/11; 13/5; 12/5; 27/11; 66/25; 23/10; 27/11; 5/2; ; 5/2; 12/5; 13/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 07:45:31 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 11/10; 6/5; 6/5; 5/4; 6/5; 5/4; 11/10; 11/10; 23/20; 23/20; 6/5; 6/5; 5/4; 5/4; 15/13; 15/13; 1; 10/9; 15/13; 121/100; 6/5; 19/17; 5/4; ; 6/5; 6/5; 6/5
Draw ; 23/10; 12/5; 12/5; 11/5; 23/10; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 5/2; 23/10; 5/2; 40/17; 12/5; 12/5; 40/17; 62/25; 23/10; 12/5; 23/10; ; 23/10; 23/10; 23/10
Deportivo La Coruna; 23/10; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 5/2; 5/2; 23/10; 12/5; 23/10; 47/20; 5/2; 23/10; 5/2; 27/11; 13/5; 12/5; 27/11; 66/25; 12/5; 27/11; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 08:18:48 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 11/10; 5/4; 6/5; 5/4; 6/5; 13/10; 11/10; 11/10; 6/5; 23/20; 6/5; 6/5; 13/10; 5/4; 15/13; 15/13; 21/20; 10/9; 15/13; 121/100; 5/4; 19/17; 5/4; ; 6/5; 6/5; 6/5
Draw ; 23/10; 12/5; 12/5; 11/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 5/2; 12/5; 40/17; 62/25; 23/10; 12/5; 23/10; ; 23/10; 23/10; 23/10
Deportivo La Coruna; 23/10; 5/2; 47/20; 12/5; 23/10; 12/5; 23/10; 5/2; 5/2; 23/10; 12/5; 23/10; 47/20; 12/5; 23/10; 5/2; 40/17; 13/5; 12/5; 40/17; 66/25; 23/10; 27/11; 23/10; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 09:45:34 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 11/10; 5/4; 5/4; 5/4; 5/4; 5/4; 11/10; 11/10; 6/5; 23/20; 6/5; 6/5; 13/10; 5/4; 15/13; 15/13; 15/13; 10/9; 15/13; 121/100; 5/4; 19/17; 5/4; ; 5/4; 5/4; 5/4
Draw ; 23/10; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 12/5; 12/5; 40/17; 62/25; 23/10; 12/5; 23/10; ; 23/10; 23/10; 23/10
Deportivo La Coruna; 23/10; 5/2; 47/20; 23/10; 23/10; 12/5; 12/5; 5/2; 5/2; 23/10; 23/10; 23/10; 47/20; 12/5; 23/10; 5/2; 40/17; 12/5; 12/5; 40/17; 66/25; 23/10; 27/11; 23/10; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 11:45:34 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 13/10; 6/5; 11/10; 5/4; 6/5; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; 15/13; 13/10; 13/10; 67/50; 5/4; 25/19; 13/10; ; 5/4; 5/4; 13/10
Draw ; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 12/5; 9/4; 12/5; 11/5; 23/10; 12/5; 12/5; 5/2; 9/4; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 9/4; 27/11; 23/10; ; 9/4; 23/10; 23/10
Deportivo La Coruna; 23/10; 11/5; 23/10; 11/5; 23/10; 23/10; 23/10; 12/5; 5/2; 9/4; 23/10; 23/10; 9/4; 23/10; 9/4; 23/10; 11/5; 12/5; 2; 11/5; 12/5; 23/10; 2; 23/10; ; 23/10; 23/10; 12/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 12:20:31 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 6/5; 11/10; 5/4; 5/4; 5/4; 5/4; 11/8; 13/10; 5/4; 5/4; 15/13; 5/4; 5/4; 133/100; 5/4; 23/18; 13/10; ; 5/4; 5/4; 13/10
Draw ; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 12/5; 9/4; 23/10; 12/5; 12/5; 12/5; 9/4; 12/5; 9/4; 12/5; 9/4; 9/4; 12/5; 23/10; 9/4; 23/10; ; 9/4; 23/10; 23/10
Deportivo La Coruna; 23/10; 11/5; 23/10; 11/5; 23/10; 23/10; 23/10; 12/5; 5/2; 9/4; 23/10; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 12/5; 9/4; 9/4; 121/50; 23/10; 9/4; 23/10; ; 23/10; 23/10; 12/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 12:58:55 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 6/5; 11/10; 5/4; 5/4; 5/4; 13/10; 11/8; 13/10; 5/4; 5/4; 5/4; 5/4; 5/4; 67/50; 5/4; 23/18; 13/10; ; 5/4; 13/10; 13/10
Draw ; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 12/5; 11/5; 23/10; 12/5; 9/4; 12/5; 9/4; 12/5; 9/4; 23/10; 9/4; 9/4; 12/5; 23/10; 9/4; 23/10; ; 9/4; 23/10; 23/10
Deportivo La Coruna; 23/10; 11/5; 23/10; 11/5; 23/10; 23/10; 23/10; 12/5; 5/2; 9/4; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 9/4; 12/5; 23/10; 9/4; 23/10; ; 23/10; 23/10; 12/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 13:45:43 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 5/4; 5/4; 13/10; 13/10; 13/10; 6/5; 11/10; 5/4; 5/4; 5/4; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 67/50; 13/10; 23/18; 13/10; ; 5/4; 13/10; 27/20
Draw ; 23/10; 23/10; 12/5; 11/5; 23/10; 23/10; 23/10; 9/4; 12/5; 11/5; 23/10; 12/5; 9/4; 12/5; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 9/4; 23/10; ; 9/4; 23/10; 23/10
Deportivo La Coruna; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5; 5/2; 9/4; 23/10; 23/10; 23/10; 12/5; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 9/4; 9/4; 23/10; ; 23/10; 23/10; 12/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 15:45:45 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 13/10; 13/10; 13/10; 27/20; 11/8; 6/5; 11/10; 13/10; 5/4; 5/4; 13/10; 11/8; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 27/20; 23/17; 23/18; 13/10; ; 5/4; 13/10; 11/8
Draw ; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 9/4; 12/5; 11/5; 23/10; 12/5; 9/4; 12/5; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 12/5; 23/10; 9/4; 9/4; ; 9/4; 9/4; 23/10
Deportivo La Coruna; 23/10; 11/5; 9/4; 21/10; 9/4; 23/10; 9/4; 12/5; 5/2; 11/5; 23/10; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 119/50; 21/10; 9/4; 23/10; ; 23/10; 23/10; 12/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 16:20:59 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 27/20; 13/10; 13/10; 11/8; 11/8; 6/5; 11/10; 13/10; 5/4; 5/4; 13/10; 7/5; 13/10; 13/10; 23/17; 5/4; 5/4; 23/17; 11/8; 23/17; 23/18; 11/8; ; 27/20; 27/20; 7/5
Draw ; 23/10; 23/10; 47/20; 11/5; 23/10; 23/10; 23/10; 9/4; 12/5; 11/5; 23/10; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 59/25; 9/4; 9/4; 9/4; ; 9/4; 9/4; 23/10
Deportivo La Coruna; 23/10; 11/5; 11/5; 11/5; 9/4; 9/4; 11/5; 12/5; 5/2; 21/10; 9/4; 23/10; 23/10; 9/4; 9/4; 23/10; 11/5; 23/10; 9/4; 11/5; 119/50; 11/5; 9/4; 9/4; ; 11/5; 11/5; 23/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 17:45:43 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 27/20; 13/10; 11/8; 11/8; 11/8; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 7/5; 13/10; 13/10; 13/10; 5/4; 27/20; 13/10; 7/5; 11/8; 23/17; 11/8; ; 27/20; 27/20; 7/5
Deportivo La Coruna; 23/10; 11/5; 11/5; 2; 9/4; 9/4; 11/5; 9/4; 85/40; 21/10; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 9/4; 23/10; 21/10; 9/4; 117/50; 9/4; 28/13; 9/4; ; 11/5; 11/5; 23/10
Draw ; 23/10; 23/10; 47/20; 12/5; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 12/5; 11/5; 23/10; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 47/20; 11/5; 11/5; 9/4; ; 9/4; 9/4; 23/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 18:31:00 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 27/20; 13/10; 11/8; 11/8; 11/8; 5/4; 13/10; 13/10; 13/10; 5/4; 27/20; 7/5; 13/10; 13/10; 13/10; 5/4; 27/20; 13/10; 7/5; 23/17; 23/17; 13/10; ; 27/20; 27/20; 7/5
Deportivo La Coruna; 23/10; 11/5; 11/5; 9/4; 9/4; 9/4; 9/4; 9/4; 85/40; 21/10; 11/5; 23/10; 11/5; 23/10; 9/4; 23/10; 9/4; 23/10; 21/10; 9/4; 117/50; 9/4; 28/13; 9/4; ; 11/5; 11/5; 23/10
Draw ; 23/10; 23/10; 47/20; 21/10; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 23/10; 12/5; 9/4; 23/10; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 47/20; 9/4; 11/5; 23/10; ; 9/4; 9/4; 23/10
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 19:45:42 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 5/4; 13/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 27/20; 7/5; 13/10; 13/10; 23/17; 13/10; 5/4; 23/17; 34/25; 23/17; 23/18; 13/10; ; 13/10; 13/10; 7/5
Draw ; 23/10; 23/10; 12/5; 21/10; 9/4; 9/4; 12/5; 9/4; 9/4; 11/5; 23/10; 12/5; 9/4; 9/4; 9/4; 23/10; 11/5; 23/10; 9/4; 23/10; 47/20; 21/10; 9/4; 9/4; ; 9/4; 9/4; 23/10
Deportivo La Coruna; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 9/4; 9/4; 85/40; 11/5; 9/4; 23/10; 9/4; 12/5; 9/4; 23/10; 11/5; 11/5; 9/4; 9/4; 121/50; 23/10; 9/4; 23/10; ; 23/10; 23/10; 12/5
META; spain/la-liga-primera/las-palmas-v-deportivo-la-coruna; 2017-01-20 20:19:42 GMT+2; 2017-01-20 19:45; e70300-dr003
Las Palmas; 5/4; 13/10; 13/10; 13/10; 13/10; 27/20; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 27/20; 7/5; 13/10; 13/10; 23/17; 13/10; 5/4; 13/10; 133/100; 23/17; 23/18; 13/10; ; 13/10; 13/10; 11/8
Draw ; 23/10; 23/10; 12/5; 21/10; 9/4; 9/4; 23/10; 9/4; 9/4; 11/5; 23/10; 12/5; 9/4; 9/4; 9/4; 12/5; 11/5; 23/10; 9/4; 23/10; 47/20; 21/10; 9/4; 9/4; ; 9/4; 9/4; 23/10
Deportivo La Coruna; 23/10; 21/10; 9/4; 9/4; 23/10; 23/10; 9/4; 9/4; 11/5; 21/10; 9/4; 23/10; 9/4; 12/5; 9/4; 9/4; 11/5; 11/5; 9/4; 23/10; 62/25; 23/10; 9/4; 23/10; ; 23/10; 23/10; 12/5
