META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-05 00:19:48 GMT+2; 2017-01-06 19:45; e70300-dr003
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-29 00:18:58 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-29 04:18:53 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-29 08:18:58 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-29 12:19:09 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-29 16:19:17 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-29 20:18:57 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; ; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; ; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; ; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-30 00:18:52 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-30 04:19:15 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; ; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; ; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; ; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-30 08:18:56 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 21/10; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 53/20; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-30 12:19:26 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 113/100; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 21/10; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 11/4; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 29/10; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-30 16:19:12 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 12/5; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 11/5; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 11/4; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-30 20:19:27 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 21/20; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 11/5; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 3; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-31 00:18:51 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 11/5; 23/10; 43/20; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 11/5; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 11/4; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-31 04:18:54 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 23/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 11/5; 23/10; 43/20; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 11/5; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-31 08:18:45 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 11/5; 23/10; 43/20; 11/5; 23/10; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 11/5; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 11/4; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-31 12:19:04 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 11/5; 23/10; 43/20; 11/5; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 5/2; 9/4; 9/4; 11/5; ; 11/5; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-31 16:19:39 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 11/5; 23/10; 43/20; 11/5; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 5/2; 9/4; 9/4; 11/5; ; 11/5; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2016-12-31 20:19:07 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 11/5; 23/10; 43/20; 11/5; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 5/2; 9/4; 9/4; 11/5; ; 11/5; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-01 00:18:56 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 21/20; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 11/10; 21/20; 
Draw; 11/5; 23/10; 43/20; 11/5; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 9/4; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 5/2; 9/4; 9/4; 11/5; ; 11/5; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 27/10; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 13/5; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-01 04:18:50 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 21/20; 11/10; 21/20; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 11/10; 21/20; 
Draw; 11/5; 23/10; 43/20; 21/10; 9/4; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 5/2; 9/4; 9/4; 11/5; ; 11/5; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 14/5; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 27/10; 14/5; 14/5; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 5/2; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-01 08:19:03 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 21/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 11/10; 21/20; 
Draw; 11/5; 23/10; 43/20; 21/10; 9/4; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 5/2; 9/4; 9/4; 11/5; ; 11/5; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 11/4; 14/5; 13/5; 11/4; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 27/10; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 13/5; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-01 12:19:13 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 21/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
Draw; 11/5; 23/10; 43/20; 21/10; 9/4; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 5/2; 9/4; 9/4; 11/5; ; 11/5; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 11/4; 14/5; 13/5; 11/4; 11/4; 12/5; 13/5; 11/4; 13/5; 14/5; 13/5; 27/10; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 59/20; 12/5; 11/4; 13/5; ; 13/5; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-01 16:19:01 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 21/20; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 23/20; 21/20; 11/10; 11/10; ; 10/9; 10/9; 
Draw; 11/5; 23/10; 43/20; 21/10; 9/4; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 9/4; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 11/4; 14/5; 13/5; 14/5; 11/4; 12/5; 13/5; 14/5; 13/5; 14/5; 13/5; 27/10; 14/5; 11/4; 27/10; 11/4; 13/5; 11/4; 27/10; 139/50; 12/5; 11/4; 13/5; ; 11/4; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-01 20:19:03 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 21/20; 11/10; 11/10; ; 11/10; 21/20; 
Draw; 11/5; 23/10; 43/20; 21/10; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 9/4; 21/10; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 11/4; 12/5; 13/5; 14/5; 5/2; 14/5; 13/5; 27/10; 14/5; 11/4; 45/17; 11/4; 13/5; 11/4; 45/17; 147/50; 12/5; 11/4; 13/5; ; 11/4; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-02 00:18:49 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 21/20; 11/10; 11/10; ; 10/9; 10/9; 
Draw; 11/5; 23/10; 43/20; 21/10; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 9/4; 9/4; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 11/4; 12/5; 13/5; 14/5; 5/2; 14/5; 13/5; 27/10; 14/5; 11/4; 27/10; 11/4; 13/5; 11/4; 27/10; 147/50; 12/5; 11/4; 13/5; ; 27/10; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-02 04:18:46 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 21/20; 11/10; 11/10; ; 10/9; 10/9; 
Draw; 11/5; 23/10; 43/20; 21/10; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 9/4; 9/4; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 11/4; 12/5; 13/5; 14/5; 5/2; 14/5; 13/5; 27/10; 14/5; 11/4; 27/10; 11/4; 13/5; 11/4; 27/10; 147/50; 12/5; 11/4; 13/5; ; 27/10; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-02 08:18:57 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 21/20; 11/10; 11/10; ; 10/9; 10/9; 
Draw; 11/5; 23/10; 43/20; 21/10; 11/5; 12/5; 23/10; 11/5; 23/10; 11/5; 21/10; 9/4; 11/5; 23/10; 21/10; 23/10; 11/5; 9/4; 9/4; 9/4; 11/5; 49/20; 9/4; 9/4; 11/5; ; 9/4; 11/5; 
Deportivo La Coruna; 13/5; 13/5; 27/10; 14/5; 13/5; 11/4; 11/4; 12/5; 13/5; 11/4; 5/2; 14/5; 13/5; 27/10; 14/5; 11/4; 27/10; 11/4; 13/5; 11/4; 27/10; 147/50; 12/5; 11/4; 5/2; ; 27/10; 27/10; 
META; spain/la-liga-primera/espanyol-v-deportivo-la-coruna; 2017-01-02 12:18:38 GMT+2; 2017-01-06 19:45; e70300-dr003
Espanyol; 11/10; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 1; 11/10; 11/10; 11/10; 21/20; 21/20; 21/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 6/5; 21/20; 11/10; 11/10; ; 11/10; 10/9; 
