META; spain/la-liga-primera/osasuna-v-valencia; 2016-12-12 00:18:08 GMT+2; 2017-01-09 19:45; e70300-dr003
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-07 16:20:57 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-07 20:19:28 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 13/5; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 00:19:41 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 00:47:31 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 01:46:20 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 03:46:15 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 04:18:46 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 05:46:14 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 06:25:38 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 07:46:18 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 08:18:51 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 09:46:13 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 1; 20/21; 1
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 11/4; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 11:46:14 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 1; ; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; ; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; ; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 12:19:13 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 1; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 12:44:45 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 19/20; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 1; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 13:46:18 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 15:46:19 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 16:18:50 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 17:46:09 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 1; 1; 1; 1; 1; 10/11; 10/11; 20/21; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 103/100; 1; 1; 1; ; 20/21; 20/21; 21/20
Draw; 5/2; 13/5; 49/20; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 27/10; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 13/5; 11/4; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 13/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 27/10; 14/5; 29/10; 14/5; 27/10; 29/10; 13/5; 14/5; 13/5; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 18:28:36 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 1; 1; 20/21; 1; 19/20; 20/21; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 103/100; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 13/5; 5/2; 5/2; 13/5; 27/10; 11/4; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 13/5; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 57/20; 29/10; 11/4; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 19:45:43 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 19/20; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 19/20; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 103/100; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 5/2; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 3; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 11/4; 11/4; 29/10; 29/10; 11/4; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 20:19:07 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 19/20; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 19/20; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 103/100; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 5/2; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 3; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 11/4; 11/4; 29/10; 29/10; 11/4; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 21:45:20 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 103/100; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 5/2; 5/2; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 13/5; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 29/10; 29/10; 11/4; 14/5; 14/5; 14/5; 29/10; 14/5; 14/5; 29/10; 14/5; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-08 23:45:15 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 103/100; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 11/4
Osasuna; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 29/10; 3; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 29/10; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 00:18:44 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 19/20; 1; 1; ; 1; 20/21; 1
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 29/10; 3; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 00:40:07 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 19/20; 1; 1; ; 1; 20/21; 1
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 57/20; 3; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 01:45:12 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 57/20; 3; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 03:45:15 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 57/20; 3; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 04:18:25 GMT+2; 2017-01-09 19:45; e70300-dr003
Valencia; 1; 10/11; 1; 20/21; 1; 19/20; 1; 10/11; 10/11; 20/21; 1; 1; 19/20; 1; 1; 1; 19/20; 1; 19/20; 1; 19/20; 51/50; 19/20; 1; 1; ; 20/21; 20/21; 1
Draw; 5/2; 5/2; 5/2; 13/5; 13/5; 27/10; 27/10; 5/2; 13/5; 5/2; 5/2; 13/5; 53/20; 27/10; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; ; 13/5; 13/5; 27/10
Osasuna; 11/4; 11/4; 14/5; 11/4; 11/4; 14/5; 29/10; 11/4; 14/5; 11/4; 11/4; 11/4; 57/20; 3; 11/4; 14/5; 11/4; 14/5; 29/10; 14/5; 11/4; 3; 14/5; 14/5; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/osasuna-v-valencia; 2017-01-09 05:45:11 GMT+2; 2017-01-09 19:45; e70300-dr003
