META; spain/la-liga-primera/real-madrid-v-granada; 2016-12-06 00:19:58 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/11; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/14; 1/12
Draw; 12; 9; 10; 10; 12; 14; 12; 13; 10; 11; 11; 12; 12; 14; 12; 12; 27/2; 13; 25/2; 13; 27/2; 15; 13; 13; 11; ; 78/5; 15; 74/5
Granada; 25; 22; 28; 22; 28; 33; 35; 30; 22; 28; 28; 28; 40; 28; 20; 28; 59/2; 28; 30; 28; 59/2; 28; 27; 28; 28; ; 43; 42; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 12:52:07 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/11; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/14; 1/12
Draw; 12; 9; 10; 10; 12; 14; 14; 13; 10; 11; 11; 12; 12; 14; 12; 12; 27/2; 13; 25/2; 13; 27/2; 15; 13; 13; 11; ; 78/5; 15; 74/5
Granada; 25; 22; 28; 22; 28; 33; 33; 30; 22; 28; 28; 28; 40; 28; 20; 28; 117/4; 28; 30; 28; 117/4; 28; 27; 28; 28; ; 43; 42; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 13:47:43 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/11; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/12; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/16; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/14; 1/12
Draw; 12; 9; 10; 10; 14; 14; 14; 13; 10; 11; 11; 12; 12; 14; 12; 12; 27/2; 13; 25/2; 13; 27/2; 15; 13; 13; 11; ; 78/5; 15; 74/5
Granada; 25; 22; 28; 22; 25; 33; 33; 30; 22; 28; 28; 33; 40; 28; 20; 28; 109/4; 28; 30; 28; 109/4; 28; 27; 28; 28; ; 43; 42; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 15:47:35 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/12; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/14; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 9; 12; 10; 12; 14; 14; 13; 10; 11; 11; 12; 12; 14; 12; 12; 27/2; 13; 23/2; 13; 27/2; 15; 13; 13; 12; ; 78/5; 31/2; 74/5
Granada; 25; 22; 35; 22; 28; 33; 33; 30; 22; 28; 28; 33; 40; 33; 20; 28; 28; 28; 28; 28; 28; 28; 27; 28; 28; ; 39; 40; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 16:19:05 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/12; 1/16; 1/14; 1/12; 1/14; 1/19; 1/16; 1/14; 1/16; 1/19; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 9; 12; 10; 12; 14; 14; 13; 10; 11; 11; 12; 12; 14; 12; 12; 55/4; 13; 23/2; 13; 55/4; 15; 13; 13; 12; ; 78/5; 31/2; 74/5
Granada; 25; 25; 35; 22; 28; 33; 33; 30; 22; 28; 28; 33; 40; 33; 20; 28; 113/4; 28; 28; 28; 113/4; 28; 27; 28; 28; ; 39; 39; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 17:47:52 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/11; 1/12; 1/12; 1/16; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/12; 1/16; 1/14; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 9; 12; 10; 14; 14; 14; 13; 10; 11; 11; 12; 12; 14; 12; 12; 15; 13; 23/2; 13; 15; 15; 13; 13; 12; ; 78/5; 31/2; 86/5
Granada; 25; 22; 35; 22; 28; 33; 33; 30; 22; 28; 28; 33; 40; 33; 20; 28; 61/2; 28; 28; 28; 61/2; 28; 27; 28; 33; ; 41; 39; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 18:31:27 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/12; 1/16; 1/12; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 9; 12; 10; 12; 14; 14; 13; 10; 11; 11; 12; 12; 14; 12; 12; 15; 13; 23/2; 13; 15; 15; 13; 13; 12; ; 78/5; 31/2; 86/5
Granada; 25; 25; 35; 22; 28; 33; 33; 30; 22; 28; 28; 33; 40; 33; 20; 33; 61/2; 28; 28; 28; 61/2; 28; 27; 28; 33; ; 39; 39; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 19:47:40 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/12; 1/16; 1/12; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 9; 12; 10; 12; 14; 14; 13; 10; 11; 11; 12; 12; 14; 12; 12; 15; 13; 23/2; 13; 15; 15; 13; 13; 12; ; 78/5; 31/2; 86/5
Granada; 25; 25; 35; 22; 28; 33; 33; 30; 22; 28; 28; 33; 40; 33; 20; 33; 61/2; 28; 28; 28; 61/2; 28; 27; 28; 33; ; 39; 39; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 20:19:29 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/12; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/12; 1/16; 1/12; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; ; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 9; 12; 10; 12; 14; 14; 13; 10; 11; 11; 12; 12; 14; 12; 12; 15; 15; 23/2; 15; ; 15; 13; 15; 12; ; 16; 16; 86/5
Granada; 25; 25; 33; 22; 28; 33; 33; 30; 22; 28; 25; 33; 40; 33; 20; 28; 61/2; 28; 28; 28; ; 28; 27; 28; 33; ; 39; 39; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 21:47:40 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/14; 1/14; 1/12; 1/12; 1/14; 1/14; 1/14; 1/16; 1/14; 1/12; 1/16; 1/12; 1/16; 1/12; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/14; ; 1/12; 1/12; 1/12
Draw; 12; 11; 12; 10; 14; 14; 14; 13; 11; 11; 11; 12; 12; 14; 12; 12; 15; 15; 23/2; 15; 15; 15; 13; 15; 12; ; 16; 16; 86/5
Granada; 25; 25; 33; 22; 25; 33; 33; 30; 25; 28; 28; 33; 40; 33; 20; 28; 61/2; 28; 28; 28; 61/2; 28; 27; 28; 33; ; 39; 38; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-06 23:47:18 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/16; 1/14; 1/12; 1/12; 1/14; 1/14; 1/14; 1/12; 1/14; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 12; 11; 12; 10; 12; 14; 14; 10; 11; 11; 11; 11; 12; 14; 12; 12; 61/4; 15; 23/2; 15; 61/4; 15; 13; 15; 12; ; 83/5; 33/2; 86/5
Granada; 30; 25; 35; 22; 28; 33; 33; 22; 25; 28; 28; 33; 40; 40; 20; 33; 125/4; 28; 28; 28; 125/4; 28; 27; 28; 33; ; 43; 45; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 00:20:05 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/16; 1/14; 1/12; 1/14; 1/14; 1/14; 1/14; 1/12; 1/14; 1/12; 1/16; 1/14; 1/16; 1/14; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/16; ; 1/12; 1/14; 1/12
Draw; 12; 11; 12; 10; 12; 14; 14; 10; 11; 11; 11; 11; 12; 14; 12; 12; 61/4; 15; 23/2; 15; 61/4; 15; 13; 15; 12; ; 83/5; 33/2; 86/5
Granada; 30; 25; 35; 25; 28; 33; 33; 22; 25; 28; 28; 33; 40; 40; 20; 33; 125/4; 28; 28; 28; 125/4; 28; 27; 28; 33; ; 43; 43; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 00:52:10 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/16; 1/14; 1/12; 1/14; 1/14; 1/14; 1/14; 1/12; 1/14; 1/12; 1/16; 1/14; 1/20; 1/14; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 12; 11; 12; 10; 12; 14; 14; 10; 11; 11; 11; 11; 14; 14; 12; 12; 61/4; 15; 23/2; 15; 61/4; 15; 13; 15; 12; ; 83/5; 33/2; 86/5
Granada; 30; 25; 35; 25; 33; 33; 33; 22; 25; 28; 28; 33; 40; 45; 20; 33; 125/4; 28; 28; 28; 125/4; 28; 27; 28; 33; ; 43; 42; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 01:47:24 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/16; 1/14; 1/12; 1/14; 1/14; 1/14; 1/14; 1/12; 1/14; 1/12; 1/16; 1/14; 1/20; 1/14; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 12; 11; 12; 10; 12; 14; 14; 10; 11; 11; 11; 11; 14; 14; 12; 12; 61/4; 15; 23/2; 15; 61/4; 15; 13; 15; 12; ; 83/5; 33/2; 86/5
Granada; 30; 25; 35; 25; 33; 33; 33; 22; 25; 28; 28; 33; 40; 45; 20; 33; 125/4; 28; 28; 28; 125/4; 28; 27; 28; 33; ; 41; 42; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 03:47:13 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/16; 1/14; 1/12; 1/14; 1/14; 1/14; 1/14; 1/12; 1/14; 1/12; 1/16; 1/14; 1/20; 1/14; 1/12; 1/14; 1/19; 1/16; 1/14; 1/16; 1/19; 17/200; 1/14; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 12; 11; 12; 10; 12; 14; 14; 10; 11; 11; 11; 11; 14; 14; 12; 12; 53/4; 15; 23/2; 15; 53/4; 15; 13; 15; 12; ; 83/5; 33/2; 86/5
Granada; 30; 25; 35; 25; 33; 33; 33; 22; 25; 28; 28; 33; 40; 40; 20; 33; 125/4; 28; 28; 28; 125/4; 28; 27; 28; 33; ; 37; 36; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 04:18:49 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/16; 1/14; 1/12; 1/14; 1/14; 1/14; 1/14; 1/12; 1/14; 1/12; 1/16; 1/14; 1/20; 1/14; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 12; 11; 12; 10; 12; 14; 14; 10; 11; 11; 11; 11; 14; 14; 12; 12; 61/4; 15; 23/2; 15; 61/4; 15; 13; 15; 12; ; 83/5; 33/2; 86/5
Granada; 30; 25; 35; 25; 33; 33; 33; 22; 25; 28; 28; 33; 40; 40; 20; 33; 125/4; 28; 28; 28; 125/4; 28; 27; 28; 33; ; 35; 36; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 05:47:13 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/16; 1/14; 1/12; 1/14; 1/16; 1/14; 1/14; 1/12; 1/14; 1/12; 1/16; 1/14; 1/20; 1/14; 1/12; 1/14; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 12; 11; 12; 10; 14; 14; 14; 10; 11; 11; 11; 11; 14; 14; 12; 12; 31/2; 15; 23/2; 15; 31/2; 15; 13; 15; 12; ; 83/5; 33/2; 89/5
Granada; 30; 25; 35; 25; 33; 33; 33; 22; 25; 28; 28; 33; 40; 40; 22; 33; 32; 28; 28; 28; 32; 28; 27; 28; 33; ; 37; 36; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 06:29:10 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/20; 1/14; 1/14; 1/20; 1/16; 1/14; 1/14; 1/12; 1/16; 1/12; 1/16; 1/14; 1/16; 1/16; 1/16; 1/16; 1/25; 1/16; 1/14; 1/16; 1/25; 17/200; 1/14; 1/16; 1/20; ; 1/12; 1/14; 1/12
Draw; 14; 11; 13; 12; 14; 14; 14; 10; 11; 11; 11; 11; 12; 16; 12; 14; 63/4; 15; 23/2; 15; 16; 15; 13; 15; 14; ; 83/5; 17; 89/5
Granada; 33; 25; 40; 33; 33; 33; 33; 22; 25; 28; 28; 33; 40; 50; 28; 33; 65/2; 28; 28; 28; 33; 28; 27; 28; 40; ; 39; 40; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 07:47:13 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/20; 1/14; 1/16; 1/16; 1/16; 1/14; 1/14; 1/12; 1/18; 1/12; 1/16; 1/14; 1/20; 1/16; 1/16; 1/14; 1/33; 1/16; 1/14; 1/16; 1/33; 17/200; 1/16; 1/16; 1/20; ; 1/12; 1/12; 1/12
Draw; 14; 11; 14; 12; 14; 14; 14; 10; 12; 11; 11; 11; 14; 16; 12; 12; 16; 15; 23/2; 15; 16; 15; 14; 15; 14; ; 83/5; 33/2; 89/5
Granada; 33; 25; 45; 25; 33; 33; 33; 22; 28; 28; 28; 33; 45; 55; 28; 33; 147/4; 28; 25; 28; 147/4; 28; 29; 28; 40; ; 39; 39; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 08:18:45 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/20; 1/14; 1/16; 1/20; 1/16; 1/14; 1/14; 1/12; 1/18; 1/16; 1/16; 1/14; 1/20; 1/16; 1/16; 1/14; 1/33; 1/16; 1/14; 1/16; 1/33; 17/200; 1/16; 1/16; 1/20; ; 1/12; 1/14; 1/12
Draw; 14; 11; 14; 12; 14; 14; 14; 10; 12; 14; 11; 11; 14; 16; 12; 12; 16; 15; 23/2; 15; 16; 15; 14; 15; 14; ; 83/5; 33/2; 89/5
Granada; 33; 25; 45; 28; 33; 33; 33; 22; 33; 40; 28; 33; 45; 60; 28; 33; 147/4; 28; 25; 28; 147/4; 28; 29; 28; 50; ; 39; 39; 38
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 09:47:13 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/20; 1/16; 1/16; 1/20; 1/16; 1/14; 1/14; 1/14; 1/18; 1/16; 1/20; 1/14; 1/20; 1/16; 1/16; 1/16; 1/25; 1/16; 1/14; 1/16; 1/25; 3/40; 1/16; 1/16; 1/20; ; 1/12; 1/12; 1/12
Draw; 14; 11; 14; 12; 14; 14; 14; 10; 12; 14; 12; 11; 14; 16; 12; 14; 61/4; 15; 23/2; 15; 61/4; 33/2; 14; 15; 14; ; 16; 33/2; 81/5
Granada; 33; 25; 45; 28; 33; 33; 33; 25; 33; 40; 33; 33; 40; 55; 28; 33; 69/2; 28; 25; 28; 69/2; 30; 29; 28; 50; ; 41; 44; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 11:47:47 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/20; 1/16; 1/16; 1/20; 1/16; 1/14; 1/14; 1/14; 1/18; 1/16; 1/20; 1/14; 1/20; 1/16; 1/16; 1/16; 1/25; 1/16; 1/14; 1/16; 1/25; 3/40; 1/16; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 14; 11; 14; 12; 14; 14; 14; 10; 12; 14; 12; 11; 16; 16; 12; 14; 14; 15; 23/2; 15; 14; 33/2; 14; 15; 14; ; 16; 16; 84/5
Granada; 33; 25; 45; 28; 33; 33; 33; 25; 28; 33; 33; 33; 30; 35; 28; 33; 34; 28; 25; 28; 34; 30; 29; 28; 40; ; 41; 41; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 12:19:57 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/20; 1/16; 1/16; 1/16; 1/16; 1/14; 1/14; 1/14; 1/18; 1/16; 1/20; 1/14; 1/20; 1/16; 1/16; 1/16; 1/25; 1/16; 1/14; 1/16; 1/25; 3/40; 1/16; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 14; 11; 14; 11; 14; 14; 14; 10; 12; 14; 14; 11; 16; 16; 12; 14; 14; 15; 23/2; 15; 14; 33/2; 14; 15; 12; ; 16; 33/2; 84/5
Granada; 33; 25; 45; 28; 33; 33; 33; 25; 28; 33; 33; 33; 30; 35; 28; 33; 135/4; 28; 25; 28; 135/4; 30; 29; 28; 40; ; 41; 41; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 13:00:30 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/20; 1/14; 1/16; 1/20; 1/16; 1/14; 1/14; 1/14; 1/18; 1/16; 1/20; 1/14; 1/20; 1/16; 1/16; 1/16; 1/25; 1/16; 1/14; 1/16; 1/25; 3/40; 1/16; 1/16; 1/16; ; 1/12; 1/12; 1/12
Draw; 14; 11; 14; 12; 14; 14; 14; 10; 12; 14; 14; 11; 16; 16; 12; 14; 57/4; 15; 23/2; 15; 57/4; 33/2; 14; 15; 12; ; 16; 17; 84/5
Granada; 33; 25; 45; 28; 33; 33; 33; 25; 28; 33; 33; 33; 30; 35; 28; 33; 147/4; 28; 25; 28; 73/2; 30; 28; 28; 40; ; 41; 44; 40
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 13:48:06 GMT+2; 2017-01-07 12:00; e70300-dr003
Real Madrid; 1/20; 1/14; 1/16; 1/20; 1/16; 1/14; 1/16; 1/14; 1/18; 1/16; 1/20; 1/14; 1/20; 1/16; 1/16; 1/16; 1/25; 1/16; 1/14; 1/16; 1/25; 3/40; 1/16; 1/16; 1/16; ; 1/14; 1/14; 1/14
Draw; 14; 11; 14; 12; 14; 14; 14; 10; 12; 14; 14; 11; 14; 16; 12; 14; 57/4; 15; 23/2; 15; 29/2; 33/2; 14; 15; 14; ; 83/5; 17; 86/5
Granada; 33; 25; 40; 28; 33; 33; 40; 25; 33; 40; 33; 33; 33; 40; 28; 33; 147/4; 28; 25; 28; 37; 30; 28; 28; 40; ; 45; 43; 45
META; spain/la-liga-primera/real-madrid-v-granada; 2017-01-07 15:47:58 GMT+2; 2017-01-07 12:00; In Play; e70300-dr003
Real Madrid; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/1200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; 250; ; ; ; ; ; ; ; ; 90; ; ; ; ; ; ; ; ; ; ; 200; ; 949; 833; 297
Granada; ; ; ; ; 250; ; ; ; ; ; ; ; ; 200; ; ; ; ; ; ; ; ; ; ; 200; ; 949; 833; 297
