META; spain/la-liga-primera/betis-v-leganes; 2016-12-11 00:18:34 GMT+2; 2017-01-08 15:15; e70300-dr003
Draw; 9/4; 21/10; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 11/5; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 21/10; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 14/5; 3; 37/13; 56/19; 29/10; 14/5; 37/13; 63/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-07 20:19:21 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 111/100; 10/9; 11/10; 23/20; ; 10/9; 10/9; 23/20
Draw; 9/4; 21/10; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 11/5; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 21/10; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 14/5; 3; 37/13; 56/19; 29/10; 14/5; 37/13; 63/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-07 21:46:16 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 111/100; 10/9; 11/10; 23/20; ; 10/9; 10/9; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 11/5; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 3; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 14/5; 3; 37/13; 56/19; 29/10; 14/5; 37/13; 63/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-07 23:46:44 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 111/100; 10/9; 11/10; 23/20; ; 10/9; 10/9; 6/5
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 11/5; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 23/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 14/5; 3; 37/13; 56/19; 29/10; 14/5; 37/13; 63/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 00:19:33 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 111/100; 10/9; 11/10; 23/20; ; 10/9; 10/9; 6/5
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 23/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 14/5; 37/13; 56/19; 29/10; 14/5; 37/13; 63/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 00:47:18 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 111/100; 10/9; 11/10; 23/20; ; 10/9; 23/20; 6/5
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 23/10; 11/5; 11/5; 23/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 14/5; 37/13; 56/19; 29/10; 14/5; 37/13; 63/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 01:46:04 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 10/9; 11/10; 23/20; ; 11/10; 10/9; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 14/5; 37/13; 56/19; 29/10; 14/5; 37/13; 61/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 03:46:03 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 10/9; 11/10; 23/20; ; 11/10; 10/9; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 9/4
Leganes; 11/4; 11/4; 3; 14/5; 11/4; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 14/5; 37/13; 56/19; 29/10; 14/5; 37/13; 61/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 04:18:39 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 10/9; 11/10; 23/20; ; 10/9; 10/9; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 21/10; 11/5; 11/5; ; 21/10; 11/5; 9/4
Leganes; 11/4; 11/4; 3; 14/5; 11/4; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 14/5; 37/13; 56/19; 29/10; 14/5; 37/13; 61/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 05:46:02 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 10/9; 11/10; 23/20; ; 10/9; 23/20; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 9/4; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 11/5; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 14/5; 37/13; 56/19; 29/10; 14/5; 37/13; 61/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 06:25:26 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 10/9; 11/10; 23/20; ; 10/9; 10/9; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 23/10; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 11/5; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 14/5; 61/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 07:46:06 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 10/9; 11/10; 23/20; ; 11/10; 10/9; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 11/5; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 57/20; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 14/5; 61/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 08:18:44 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 10/9; 11/10; 23/20; ; 10/9; 10/9; 10/9
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 11/5; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 11/4; 3; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 57/20; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 14/5; 61/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 14/5
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 09:46:00 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 11/10; 11/10; 21/20; 11/10; 11/10; 23/20; 10/9; 11/10; 23/20; ; 10/9; 10/9; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 9/4; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 28/13; 11/5; 23/10; 11/5; 28/13; 23/10; 11/5; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 11/4; 29/10; 14/5; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 14/5; 57/20; 29/10; 14/5; 14/5; 14/5; 56/19; 29/10; 14/5; 14/5; 61/20; 14/5; 56/19; 11/4; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 11:46:01 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 21/20; 6/5; 11/10; 23/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 10/9; 11/10; 11/10; ; 11/10; ; 23/20
Draw; 9/4; 11/5; 11/5; 19/10; 11/5; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 11/5; 11/5; 11/5; 47/20; 11/5; 11/5; 11/5; ; 21/10; ; 9/4
Leganes; 11/4; 11/4; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 29/10; 56/19; 3; 14/5; 29/10; 61/20; 14/5; 56/19; 14/5; ; 14/5; ; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 12:19:02 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 6/5; 11/10; 23/20; 23/20; 15/13; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 10/9; 11/10; 11/10; ; 11/10; 10/9; 23/20
Draw; 9/4; 21/10; 11/5; 19/10; 11/5; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 11/5; 11/5; 11/5; 47/20; 11/5; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 14/5; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 14/5; 29/10; 3; 14/5; 14/5; 29/10; 56/19; 3; 14/5; 29/10; 61/20; 14/5; 56/19; 14/5; ; 3; 3; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 12:44:32 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 21/20; 11/10; 21/20; 11/10; 21/20; 28/25; 10/9; 11/10; 11/10; ; 11/10; 10/9; 23/20
Draw; 9/4; 21/10; 11/5; 19/10; 11/5; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 11/5; 11/5; 11/5; 47/20; 11/5; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 14/5; 3; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 3; 14/5; 3; 29/10; 56/19; 3; 14/5; 29/10; 61/20; 14/5; 56/19; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 13:46:05 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 23/20; 23/20; 23/20; 11/10; 11/10; 11/10; 11/10; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 28/25; 10/9; 11/10; 11/10; ; 10/9; 10/9; 23/20
Draw; 9/4; 21/10; 43/20; 19/10; 11/5; 11/5; 9/4; 21/10; 11/5; 21/10; 11/5; 21/10; 11/5; 9/4; 21/10; 11/5; 28/13; 11/5; 11/5; 11/5; 28/13; 47/20; 21/10; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 14/5; 3; 3; 11/4; 14/5; 29/10; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 3; 14/5; 3; 29/10; 56/19; 3; 14/5; 29/10; 61/20; 3; 56/19; 14/5; ; 14/5; 14/5; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 15:46:03 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 11/10; 11/10; 23/20; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 11/10; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 28/25; 10/9; 11/10; 11/10; ; 10/9; 10/9; 23/20
Draw; 9/4; 21/10; 43/20; 19/10; 11/5; 11/5; 9/4; 21/10; 85/40; 21/10; 21/10; 21/10; 11/5; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 11/5; 11/5; 58/25; 21/10; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 11/4; 14/5; 3; 3; 3; 14/5; 3; 11/4; 14/5; 14/5; 3; 3; 29/10; 3; 14/5; 3; 37/13; 56/19; 3; 14/5; 37/13; 63/20; 3; 56/19; 14/5; ; 14/5; 3; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 16:18:43 GMT+2; 2017-01-08 15:15; e70300-dr003
Betis; 1; 11/10; 23/20; 23/20; 11/10; 23/20; 11/10; 11/10; 11/10; 11/10; 23/20; 11/10; 21/20; 23/20; 23/20; 11/10; 11/10; 11/10; 21/20; 11/10; 11/10; 28/25; 10/9; 11/10; 11/10; ; 10/9; 10/9; 23/20
Draw; 23/10; 21/10; 43/20; 19/10; 11/5; 11/5; 9/4; 21/10; 85/40; 21/10; 21/10; 21/10; 11/5; 9/4; 21/10; 11/5; 11/5; 11/5; 11/5; 11/5; 11/5; 9/4; 21/10; 11/5; 11/5; ; 21/10; 21/10; 9/4
Leganes; 3; 14/5; 31/10; 3; 3; 14/5; 31/10; 11/4; 14/5; 14/5; 3; 3; 3; 3; 14/5; 3; 37/13; 56/19; 3; 14/5; 37/13; 16/5; 3; 56/19; 14/5; ; 3; 3; 3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 17:45:55 GMT+2; 2017-01-08 15:15; In Play; e70300-dr003
Betis; 13/10; 5/4; 13/10; 13/10; 11/8; 13/10; 5/4; 13/10; ; 13/10; 6/5; 13/10; 13/10; 13/10; ; ; 6/5; 5/4; ; ; 6/5; 29/25; ; ; ; ; ; 13/10; 5/4
Draw; 8/5; 3/2; 13/8; 13/8; 15/8; 5/3; 8/5; 6/4; ; 13/8; 7/5; 8/5; 33/20; 17/10; ; ; 21/10; 19/10; ; ; 39/19; 51/25; ; ; ; ; ; 13/8; 
Leganes; 3; 3; 16/5; 13/5; 11/4; 3; 16/5; 3; ; 11/4; 29/10; 16/5; 3; 29/10; ; ; 5/2; 11/4; ; ; 28/11; 59/20; ; ; ; ; ; 3; 10/3
META; spain/la-liga-primera/betis-v-leganes; 2017-01-08 18:28:23 GMT+2; 2017-01-08 15:15; In Play; e70300-dr003
Betis; 1/5; 1/5; ; 1/5; 7/4; 1/5; 1/5; 1/6; ; 1/5; 2/9; 2/9; 1/5; 17/10; ; ; 28/17; 8/5; 2/9; ; 28/17; 159/100; ; ; 1/4; ; ; 2/7; 1/4
Draw; 9/2; 4; ; 19/5; 11/10; 4; 9/2; 4; ; 17/4; 18/5; 4; 17/4; 21/20; ; ; 11/10; 15/13; 17/4; ; 11/10; 23/20; ; ; 15/4; ; ; 4; 4
Leganes; 22; 25; ; 20; 4; 25; 21; 20; ; 22; 18; 20; 25; 19/5; ; ; 15/4; 15/4; 22; ; 15/4; 21/5; ; ; 20; ; ; 21; 22
