META; spain/la-liga-primera/real-sociedad-v-sevilla; 2016-12-10 20:19:53 GMT+2; 2017-01-07 19:45; e70300-dr003
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 12/5; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 11:48:00 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 13/10; 27/20; 13/10; 11/8; 27/20; 11/8; 13/10; 13/10; 13/10; 5/4; 13/10; 13/10; 7/5; 5/4; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 67/50; 13/10; 13/10; 13/10; ; 13/10; 13/10; 11/8
Sevilla; 21/10; 19/10; 41/20; 2; 2; 21/10; 2; 2; 2; 19/10; 2; 21/10; 2; 21/10; 21/10; 2; 2; 39/19; 21/10; 2; 2; 109/50; 2; 39/19; 2; ; 2; 2; 21/10
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 13/5; 12/5; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 12:20:07 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 13/10; 27/20; 13/10; 11/8; 27/20; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 7/5; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 67/50; 13/10; 13/10; 11/8; ; 13/10; 27/20; 7/5
Sevilla; 21/10; 19/10; 41/20; 2; 2; 21/10; 2; 2; 2; 19/10; 2; 21/10; 2; 21/10; 21/10; 2; 2; 39/19; 21/10; 2; 2; 109/50; 2; 39/19; 2; ; 2; 2; 21/10
Draw; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 13/5; 5/2; 5/2; 13/5; 28/11; 13/5; 12/5; 13/5; 28/11; 13/5; 5/2; 13/5; 12/5; ; 5/2; 5/2; 13/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 13:00:39 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 27/20; 13/10; 11/8; 27/20; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 27/20; 7/5; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 67/50; 13/10; 13/10; 13/10; ; 13/10; 13/10; 11/8
Sevilla; 21/10; 2; 21/10; 2; 21/10; 21/10; 21/10; 2; 2; 19/10; 2; 21/10; 2; 11/5; 19/10; 11/5; 39/19; 39/19; 21/10; 2; 2; 109/50; 2; 39/19; 2; ; 2; 2; 21/10
Draw; 12/5; 12/5; 13/5; 23/10; 12/5; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 5/2; 5/2; 27/11; 13/5; 12/5; 13/5; 5/2; 13/5; 5/2; 13/5; 12/5; ; 12/5; 5/2; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 13:48:16 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 27/20; 13/10; 11/8; 27/20; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 7/5; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 13/10; 67/50; 13/10; 13/10; 13/10; ; 27/20; 27/20; 7/5
Sevilla; 21/10; 2; 41/20; 2; 21/10; 21/10; 21/10; 2; 2; 2; 21/10; 21/10; 2; 11/5; 19/10; 11/5; 39/19; 39/19; 21/10; 2; 39/19; 109/50; 21/10; 39/19; 21/10; ; 2; 2; 21/10
Draw; 12/5; 12/5; 13/5; 23/10; 12/5; 5/2; 13/5; 12/5; 5/2; 23/10; 12/5; 5/2; 51/20; 5/2; 5/2; 5/2; 12/5; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; 13/5; 12/5; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 15:48:09 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 11/8; 13/10; 11/8; 11/8; 11/8; 13/10; 13/10; 13/10; 27/20; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 23/17; 13/10; 27/20; 13/10; 67/50; 23/17; 23/17; 11/8; ; 11/8; 11/8; 7/5
Sevilla; 21/10; 19/10; 41/20; 2; 21/10; 21/10; 2; 21/10; 2; 2; 21/10; 21/10; 2; 11/5; 19/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 109/50; 2; 21/10; 21/10; ; 2; 2; 21/10
Draw; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 13/5; 12/5; 5/2; 23/10; 12/5; 5/2; 51/20; 5/2; 5/2; 5/2; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 23/10; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 16:20:38 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 11/8; 13/10; 11/8; 11/8; 7/5; 13/10; 13/10; 13/10; 27/20; 13/10; 27/20; 11/8; 13/10; 13/10; 13/10; 23/17; 13/10; 27/20; 13/10; 67/50; 23/17; 23/17; 11/8; ; 11/8; 11/8; 7/5
Sevilla; 21/10; 19/10; 41/20; 2; 21/10; 21/10; 2; 21/10; 2; 2; 21/10; 21/10; 2; 11/5; 19/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 109/50; 2; 21/10; 21/10; ; 2; 2; 21/10
Draw; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 5/2; 12/5; 5/2; 23/10; 12/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 27/11; 12/5; 12/5; 12/5; 13/5; 12/5; 27/11; 23/10; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 17:48:05 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 7/5; 13/10; 11/8; 7/5; 29/20; 13/10; 13/10; 13/10; 27/20; 13/10; 11/8; 7/5; 13/10; 13/10; 13/10; 23/17; 13/10; 27/20; 13/10; 7/5; 23/17; 23/17; 11/8; ; 11/8; 7/5; 7/5
Sevilla; 21/10; 19/10; 21/10; 2; 21/10; 21/10; 2; 21/10; 2; 2; 21/10; 21/10; 2; 11/5; 21/10; 11/5; 39/19; 21/10; 21/10; 21/10; 39/19; 107/50; 21/10; 21/10; 21/10; ; 2; 21/10; 21/10
Draw; 12/5; 12/5; 5/2; 23/10; 12/5; 12/5; 5/2; 12/5; 12/5; 23/10; 12/5; 5/2; 49/20; 5/2; 12/5; 5/2; 40/17; 27/11; 12/5; 12/5; 40/17; 63/25; 12/5; 27/11; 23/10; ; 23/10; 12/5; 12/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 18:32:51 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 11/8; 11/8; 11/8; 7/5; 7/5; 13/10; 13/10; 13/10; 27/20; 13/10; 27/20; 7/5; 13/10; 13/10; 13/10; 23/17; 13/10; 27/20; 13/10; 71/50; 11/8; 23/17; 13/10; ; 27/20; 11/8; 7/5
Sevilla; 21/10; 19/10; 21/10; 21/10; 21/10; 21/10; 2; 21/10; 2; 2; 21/10; 21/10; 2; 11/5; 21/10; 11/5; 39/19; 21/10; 21/10; 21/10; 39/19; 107/50; 2; 21/10; 21/10; ; 2; 21/10; 21/10
Draw; 12/5; 12/5; 5/2; 11/5; 12/5; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 40/17; 27/11; 12/5; 12/5; 40/17; 62/25; 12/5; 27/11; 23/10; ; 23/10; 12/5; 12/5
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 19:45:31 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 11/8; 13/10; 11/8; 11/8; 7/5; 11/8; 13/10; 13/10; 13/10; 13/10; 27/20; 11/8; 13/10; 11/8; 13/10; 23/17; 13/10; 27/20; 13/10; 71/50; 23/17; 23/17; 11/8; ; 27/20; 7/5; 7/5
Sevilla; 21/10; 19/10; 21/10; 2; 21/10; 43/20; 85/40; 2; 2; 2; 21/10; 21/10; 2; 11/5; 21/10; 2; 39/19; 21/10; 21/10; 21/10; 39/19; 107/50; 21/10; 21/10; 21/10; ; 2; 21/10; 21/10
Draw; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 5/2; 12/5; 12/5; 40/17; 27/11; 12/5; 12/5; 40/17; 62/25; 23/10; 27/11; 23/10; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 20:19:16 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad ; 13/10; 5/4; 27/20; 13/10; 11/8; 27/20; 11/8; 11/8; 13/10; 13/10; 13/10; 13/10; 13/10; 11/8; 13/10; 13/10; 13/10; 23/17; 13/10; 27/20; 13/10; 71/50; 13/10; 23/17; 13/10; ; 27/20; 11/8; 7/5
Sevilla; 21/10; 19/10; 21/10; 2; 21/10; 11/5; 21/10; 2; 2; 2; 21/10; 21/10; 21/10; 11/5; 21/10; 11/5; 21/10; 21/10; 21/10; 21/10; 21/10; 107/50; 21/10; 21/10; 21/10; ; 2; 21/10; 11/5
Draw; 12/5; 12/5; 5/2; 12/5; 12/5; 12/5; 5/2; 23/10; 12/5; 23/10; 12/5; 5/2; 5/2; 5/2; 12/5; 5/2; 12/5; 27/11; 12/5; 12/5; 12/5; 62/25; 12/5; 27/11; 23/10; ; 12/5; 12/5; 5/2
META; spain/la-liga-primera/real-sociedad-v-sevilla; 2017-01-07 21:45:12 GMT+2; 2017-01-07 19:45; e70300-dr003
Real Sociedad; 7/5; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; ; 7/5; 11/8; 7/5; ; 7/5; ; ; ; ; ; ; ; 
Sevilla; 19/10; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; 24/13; 37/19; 24/13; ; 19/10; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; 40/17; 12/5; 23/10; ; 23/10; ; ; ; ; ; ; ; 
