META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2016-12-11 00:18:31 GMT+2; 2017-01-08 11:00; e70300-dr003
Draw; 11/4; 11/4; 29/10; 14/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 5; 5; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 5; 5; 11/2; 11/2; 6; 5; 11/2; 53/10; 5; 21/4; 5; 53/10; 6; 26/5; 5; 5; ; 6; 6; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 19:46:47 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/13; 3/5; 8/13; 6/10; 3/5; 8/13; 8/13; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 6/10; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 11/4; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 5; 5; 11/2; 11/2; 11/2; 5; 21/4; 11/2; 5; 5; 5; 11/2; 11/2; 6; 5; 11/2; 91/17; 5; 21/4; 5; 91/17; 6; 26/5; 5; 11/2; ; 29/5; 29/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 20:19:18 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/13; 3/5; 8/13; 6/10; 3/5; 8/13; 8/13; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 6/10; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 11/4; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 5; 5; 11/2; 11/2; 11/2; 5; 21/4; 11/2; 5; 5; 5; 11/2; 11/2; 6; 5; 11/2; 91/17; 5; 21/4; 5; 91/17; 6; 26/5; 5; 11/2; ; 29/5; 29/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 21:46:13 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/13; 8/13; 8/13; 6/10; 3/5; 8/13; 8/13; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 6/10; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 11/4; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 5; 19/4; 11/2; 11/2; 11/2; 5; 21/4; 11/2; 5; 5; 5; 11/2; 11/2; 6; 5; 11/2; 91/17; 5; 21/4; 5; 91/17; 6; 26/5; 5; 11/2; ; 28/5; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-07 23:46:42 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 8/13; 6/10; 3/5; 3/5; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 3/5; 4/7; 4/7; 5/9; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 11/2; 19/4; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 26/5; 5; 11/2; ; 11/2; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 00:19:31 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 6/10; 6/10; 3/5; 3/5; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 3/5; 4/7; 4/7; 5/9; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 11/2; 19/4; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 26/5; 5; 11/2; ; 28/5; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 00:47:15 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 6/10; 6/10; 3/5; 3/5; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 5/9; 3/5; 4/7; 4/7; 5/9; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 3; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 14/5
Alaves; 11/2; 19/4; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 26/5; 5; 11/2; ; 28/5; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 01:46:02 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 6/10; 6/10; 3/5; 3/5; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 14/5
Alaves; 11/2; 19/4; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 26/5; 5; 11/2; ; 28/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 03:46:01 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 6/10; 6/10; 3/5; 3/5; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 14/5
Alaves; 11/2; 19/4; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 26/5; 5; 11/2; ; 28/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 04:18:36 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 6/10; 6/10; 3/5; 3/5; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 13/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 29/10; 3; 3; 3; 29/10; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 14/5
Alaves; 11/2; 19/4; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 26/5; 5; 11/2; ; 28/5; 28/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 05:46:00 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 8/13; 4/7; 3/5; 8/13; 8/13; 4/7; 4/7; 3/5; 4/7; 4/7; 4/7; 6/10; 4/7; 8/13; 10/17; 3/5; 4/7; 4/7; 10/17; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 14/5; 11/4; 14/5; 3; 11/4; 14/5; 11/4; 14/5; 3; 29/10; 29/10; 3; 14/5; 37/13; 3; 3; 3; 37/13; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 14/5
Alaves; 11/2; 19/4; 11/2; 5; 11/2; 5; 21/4; 11/2; 21/4; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 26/5; 5; 21/4; 5; 26/5; 6; 27/5; 5; 11/2; ; 28/5; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 06:25:24 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 8/13; 4/7; 3/5; 8/13; 8/13; 4/7; 4/7; 3/5; 8/13; 4/7; 3/5; 6/10; 4/7; 8/13; 10/17; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 14/5; 11/4; 3; 3; 11/4; 14/5; 11/4; 11/4; 3; 29/10; 29/10; 3; 14/5; 37/13; 3; 3; 3; 37/13; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 3
Alaves; 11/2; 19/4; 11/2; 5; 11/2; 5; 21/4; 11/2; 21/4; 5; 5; 11/2; 21/4; 6; 5; 11/2; 26/5; 5; 21/4; 5; 91/17; 6; 27/5; 5; 11/2; ; 28/5; 27/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 07:46:03 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 8/13; 6/10; 3/5; 8/13; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 6/10; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 13/5; 11/4; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 37/13; 3; 3; 3; 37/13; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 14/5
Alaves; 11/2; 19/4; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 27/5; 5; 11/2; ; 29/5; 29/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 08:18:41 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 8/13; 4/7; 3/5; 8/13; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 6/10; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 14/5; 11/4; 14/5; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 37/13; 3; 3; 3; 37/13; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 14/5
Alaves; 11/2; 19/4; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 27/5; 5; 11/2; ; 29/5; 29/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 09:45:58 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/13; 6/10; 4/7; 3/5; 3/5; 3/5; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 4/7; 8/13; 4/7; 3/5; 4/7; 4/7; 4/7; 3/5; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 14/5; 11/4; 29/10; 14/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 14/5; 3; 29/10; 29/10; 3; 14/5; 37/13; 3; 3; 3; 37/13; 61/20; 14/5; 3; 14/5; ; 14/5; 3; 14/5
Alaves; 11/2; 5; 11/2; 5; 11/2; 5; 11/2; 11/2; 5; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 27/5; 5; 21/4; 5; 27/5; 6; 27/5; 5; 11/2; ; 29/5; 29/5; 29/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 11:45:59 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 8/15; 4/7; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 8/15; 11/20; 8/15; 4/7; 11/20; 4/7; 4/7; 4/7; 8/15; 6/11; 4/7; 8/15; 8/15; 59/100; 8/15; 6/11; 8/15; ; 8/15; ; 4/7
Draw; 3; 14/5; 3; 11/4; 3; 3; 3; 11/4; 14/5; 14/5; 3; 3; 59/20; 3; 3; 3; 56/19; 3; 3; 3; 56/19; 61/20; 3; 3; 3; ; 3; ; 3
Alaves; 6; 5; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 13/2; 5; 11/2; 59/10; 6; 21/4; 6; 59/10; 6; 28/5; 6; 11/2; ; 6; ; 31/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 12:19:00 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/15; 8/13; 4/7; 3/5; 4/7; 3/5; 4/7; 8/15; 11/20; 8/15; 4/7; 4/7; 6/10; 4/7; 4/7; 5/9; 6/11; 8/15; 8/15; 5/9; 59/100; 4/7; 6/11; 4/7; ; 4/7; 4/7; 8/13
Draw; 14/5; 14/5; 29/10; 14/5; 11/4; 3; 3; 11/4; 14/5; 14/5; 3; 3; 59/20; 3; 3; 3; 37/13; 3; 3; 3; 37/13; 61/20; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Alaves; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 5; 11/2; 11/2; 6; 6; 6; 11/2; 6; 5; 6; 11/2; ; 29/5; 29/5; 28/5
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 12:44:29 GMT+2; 2017-01-08 11:00; e70300-dr003
Athletic Bilbao; 4/7; 8/15; 8/13; 8/13; 3/5; 8/13; 3/5; 4/7; 4/7; 3/5; 4/7; 4/7; 4/7; 8/13; 8/13; 4/7; 10/17; 3/5; 4/7; 4/7; 4/7; 31/50; 4/7; 7/12; 6/10; ; 4/7; 4/7; 4/7
Draw; 14/5; 14/5; 29/10; 11/4; 11/4; 14/5; 3; 11/4; 14/5; 11/4; 14/5; 3; 57/20; 29/10; 3; 3; 14/5; 37/13; 29/10; 14/5; 37/13; 29/10; 14/5; 14/5; 14/5; ; 14/5; 3; 3
Alaves; 11/2; 11/2; 11/2; 5; 11/2; 11/2; 11/2; 11/2; 5; 5; 11/2; 11/2; 11/2; 6; 5; 11/2; 53/10; 27/5; 11/2; 27/5; 60/11; 59/10; 26/5; 6; 11/2; ; 28/5; 28/5; 6
META; spain/la-liga-primera/athletic-bilbao-v-alaves; 2017-01-08 13:46:02 GMT+2; 2017-01-08 11:00; In Play; e70300-dr003
Athletic Bilbao; 8/11; 4/5; 7/10; 7/10; 4/5; 3/4; ; 8/11; ; 3/4; 7/10; 17/20; 8/11; 13/20; ; ; 19/29; 4/6; 7/10; ; 3/5; 69/100; ; ; ; ; ; 4/5; 4/5
Draw; 7/4; 15/8; 2; 15/8; 7/4; 37/20; ; 17/10; ; 17/10; 17/10; 7/4; 39/20; 2; ; ; 39/19; 21/10; 2; ; 9/4; 41/20; ; ; ; ; ; 9/5; 19/10
Alaves; 11/2; 5; 13/2; 5; 15/2; 6; ; 7; ; 11/2; 11/2; 11/2; 6; 7; ; ; 25/4; 6; 11/2; ; 25/4; 69/10; ; ; ; ; ; 33/5; 34/5
