META; english/premier-league/arsenal-v-man-city; 2017-03-04 22:16:51 GMT+2; 2017-04-01 15:00; Nothing; Xlenovo
Man City; 7/5; 7/5; 11/8; 13/10; 7/5; 11/8; 7/5; 13/10; 13/10; 13/10; 27/20; ; 27/20; 7/5; 5/4; 13/10; 23/17; 7/5; 27/20; 23/17; 11/8; 7/5; 23/17; 11/8; 7/5; ; ; 11/8; 7/5
Arsenal; 19/10; 15/8; 19/10; 21/10; 2; 19/10; 19/10; 19/10; 2; 9/5; 15/8; ; 19/10; 2; ; 2; 37/19; 37/19; 19/10; 37/19; 2; 19/10; 19/10; 15/8; 37/19; ; ; 19/10; 2
Draw; 11/4; 13/5; 11/4; 5/2; 13/5; 11/4; 27/10; 27/10; 13/5; 13/5; 5/2; ; 53/20; 27/10; 12/5; 13/5; 45/17; 27/10; 27/10; 45/17; 139/50; 28/11; 27/10; 13/5; 11/4; ; ; 27/10; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-04-02 14:40:59 GMT+3; 2017-04-02 16:00; Nothing; Xlenovo
Man City; 29/20; 7/5; 29/20; 7/5; 7/5; 7/5; 29/20; 11/8; 7/5; 11/8; 11/8; 7/5; 7/5; 29/20; 5/4; 7/5; 7/5; 7/5; 27/20; 7/5; 73/50; 17/12; 23/17; 7/5; 7/5; ; ; 7/5; 7/5
Arsenal; 15/8; 9/5; 37/20; 21/10; 19/10; 19/10; 15/8; 9/5; 2; 15/8; 9/5; 19/10; 9/5; 15/8; ; 7/4; 24/13; 37/19; 19/10; 24/13; 19/10; 24/13; 19/10; 19/10; 37/19; ; ; 15/8; 19/10
Draw; 27/10; 11/4; 27/10; 27/10; 11/4; 27/10; 11/4; 27/10; 5/2; 13/5; 11/4; 11/4; 27/10; 27/10; 12/5; 11/4; 45/17; 27/10; 27/10; 45/17; 11/4; 13/5; 27/10; 11/4; 11/4; ; ; 13/5; 11/4
META; english/premier-league/arsenal-v-man-city; 2017-04-02 18:54:21 GMT+3; 2017-04-02 16:00; In Play; Xlenovo
Man City; 4/9; 4/9; 40/85; 4/9; 8/15; 4/9; 4/9; 2/5; ; 4/9; 4/9; 4/9; 4/9; 4/9; ; ; ; 4/9; ; ; ; ; ; 4/9; 3/7; ; 8/15; 4/9; 1/2
Draw; 3; 10/3; 16/5; 3; 4; 10/3; 16/5; 16/5; ; 3; 3; 3; 16/5; 16/5; ; ; ; 16/5; ; ; ; ; ; 3; 15/4; ; 3; 10/3; 3
Arsenal; 13/2; 7; 6; 13/2; 9/2; 11/2; 13/2; 15/2; ; 6; 6; 13/2; 7; 6; ; ; ; 27/4; ; ; ; ; ; 13/2; 27/5; ; 28/5; 15/2; 37/5
