META; english/premier-league/tottenham-v-bournemouth; 2017-09-20 22:17:45 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Draw; 6; 11/2; 11/2; 11/2; 6; 6; 6; 13/2; 132/19; 11/2; 5; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 34/5; 63/10; 132/19; 6; 13/2; 6; 13/2; ; ; 33/5; 34/5
Bournemouth; 12; 11; 14; 12; 14; 11; 12; 14; 51/4; 14; 14; 13; 16; 15; 12; 12; 11; 51/4; 31/2; 23/2; 12; 12; 16; 16; 51/4; ; ; 68/5; 67/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-12 18:16:54 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 2/9; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 3/14; 1/5; 1/5; 1/5; 2/13; 2/11; 1/5; 1/5; 1/5; 1/5; 21/100; 3/14; 3/16; 1/5; 2/9; 2/11; 1/5; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 6; 6; 6; 13/2; 132/19; 11/2; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 34/5; 63/10; 132/19; 6; 13/2; 6; 13/2; ; 34/5; 33/5; 34/5
Bournemouth; 12; 11; 14; 12; 14; 11; 12; 14; 51/4; 14; 12; 13; 16; 15; 12; 12; 11; 51/4; 31/2; 23/2; 12; 12; 12; 16; 51/4; ; 73/5; 15; 74/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-12 22:17:06 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 2/9; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 3/14; 1/5; 1/5; 1/5; 2/13; 1/5; 1/5; 1/5; 1/5; 3/16; 21/100; 3/14; 3/16; 1/5; 2/9; 2/11; 3/16; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 6; 6; 6; 13/2; 132/19; 11/2; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 34/5; 63/10; 132/19; 6; 13/2; 6; 13/2; ; 33/5; 33/5; 33/5
Bournemouth; 12; 11; 14; 12; 14; 11; 12; 14; 51/4; 14; 12; 12; 16; 14; 12; 12; 11; 13; 31/2; 23/2; 12; 12; 12; 16; 53/4; ; 73/5; 73/5; 74/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-13 02:16:58 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/11; 2/9; 1/5; 1/5; 1/5; 2/9; 2/11; 1/5; 3/14; 1/5; 1/5; 2/11; 2/13; 1/5; 1/5; 1/5; 1/5; 3/16; 21/100; 3/14; 3/16; 1/5; 2/9; 2/11; 3/16; ; 1/5; 1/5; 2/9
Draw; 6; 11/2; 11/2; 11/2; 6; 6; 6; 13/2; 132/19; 11/2; 11/2; 11/2; 6; 13/2; 6; 11/2; 11/2; 13/2; 34/5; 63/10; 132/19; 6; 13/2; 6; 13/2; ; 33/5; 33/5; 34/5
Bournemouth; 12; 11; 14; 12; 14; 11; 12; 14; 51/4; 14; 12; 13; 16; 14; 12; 12; 11; 13; 31/2; 23/2; 12; 12; 12; 16; 53/4; ; 73/5; 14; 74/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-13 10:17:13 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/11; 1/6; 3/14; 1/5; 1/5; 2/11; 2/13; 2/11; 1/5; 1/5; 3/16; 3/16; 21/100; 3/14; 3/16; 1/5; 1/5; 2/11; 3/16; ; 1/5; 1/5; 2/9
Draw; 7; 11/2; 11/2; 11/2; 6; 6; 6; 13/2; 132/19; 6; 11/2; 11/2; 6; 13/2; 6; 11/2; 25/4; 13/2; 34/5; 63/10; 132/19; 6; 7; 6; 13/2; ; 33/5; 33/5; 34/5
Bournemouth; 14; 11; 14; 12; 14; 11; 12; 14; 51/4; 14; 12; 13; 16; 14; 12; 12; 13; 27/2; 31/2; 23/2; 12; 12; 12; 16; 55/4; ; 71/5; 14; 69/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-13 14:17:37 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/11; 2/9; 3/14; 2/9; 1/5; 2/9; 2/13; 1/5; 1/5; 1/5; 3/16; 3/16; 21/100; 3/14; 3/16; 1/5; 2/9; 1/5; 3/16; ; 1/5; 1/5; 2/9
Draw; 7; 11/2; 11/2; 13/2; 6; 6; 6; 6; 132/19; 11/2; 6; 6; 6; 13/2; 13/2; 6; 25/4; 13/2; 34/5; 63/10; 132/19; 6; 13/2; 6; 13/2; ; 33/5; 33/5; 34/5
Bournemouth; 14; 11; 14; 12; 14; 11; 12; 10; 51/4; 14; 14; 14; 16; 16; 12; 12; 13; 53/4; 31/2; 23/2; 12; 11; 12; 14; 27/2; ; 71/5; 14; 72/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-13 18:16:59 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 1/5; 1/5; 1/5; 2/9; 2/11; 2/9; 3/14; 1/5; 2/9; 2/9; 2/13; 1/5; 1/5; 1/5; 3/16; 3/16; 21/100; 2/9; 3/16; 1/5; 2/9; 1/5; 3/16; ; 1/5; 1/5; 2/9
Draw; 7; 11/2; 11/2; 13/2; 6; 6; 6; 6; 132/19; 11/2; 11/2; 6; 6; 13/2; 13/2; 6; 25/4; 13/2; 34/5; 63/10; 132/19; 6; 13/2; 6; 13/2; ; 33/5; 33/5; 34/5
Bournemouth; 14; 11; 14; 12; 14; 11; 12; 10; 51/4; 14; 12; 14; 16; 15; 14; 12; 13; 27/2; 31/2; 11; 12; 11; 12; 14; 27/2; ; 71/5; 14; 72/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-13 22:17:12 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/5; 2/9; 2/9; 1/5; 1/5; 2/9; 2/11; 2/9; 3/14; 2/9; 2/9; 2/9; 2/13; 1/5; 1/5; 2/9; 3/16; 3/16; 21/100; 2/9; 3/16; 1/5; 2/9; 1/5; 3/16; ; 1/5; 1/5; 2/9
Draw; 7; 11/2; 11/2; 13/2; 6; 6; 6; 6; 132/19; 11/2; 11/2; 6; 6; 7; 13/2; 6; 25/4; 25/4; 34/5; 63/10; 132/19; 6; 13/2; 6; 25/4; ; 34/5; 33/5; 33/5
Bournemouth; 14; 11; 14; 12; 14; 11; 12; 10; 51/4; 14; 12; 13; 16; 14; 14; 14; 13; 55/4; 31/2; 11; 12; 11; 12; 14; 14; ; 71/5; 14; 74/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-14 02:17:05 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/9; 1/4; 2/9; 2/9; 1/5; 2/9; 2/9; 1/5; 4/17; 1/4; 1/4; 1/4; 1/4; 2/9; 1/4; 2/9; 3/16; 2/9; 13/50; 1/4; 2/9; 1/4; 1/4; 2/9; 2/9; ; 2/9; 2/9; 1/4
Draw; 13/2; 5; 5; 6; 6; 6; 11/2; 6; 29/5; 5; 5; 11/2; 5; 13/2; 6; 6; 25/4; 29/5; 59/10; 57/10; 23/4; 6; 6; 11/2; 76/13; ; 6; 29/5; 31/5
Bournemouth; 12; 9; 12; 12; 14; 11; 11; 12; 13; 12; 12; 12; 11; 13; 10; 12; 13; 13; 25/2; 19/2; 13; 10; 12; 12; 13; ; 66/5; 63/5; 67/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-14 10:17:03 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 2/9; 1/4; 1/4; 2/9; 2/9; 2/9; 2/9; 1/4; 4/17; 1/4; 1/4; 1/4; 1/4; 1/4; 1/4; 2/9; 2/9; 2/9; 6/25; 1/4; 2/9; 1/4; 1/4; 2/9; 2/9; ; 2/9; 2/9; 1/4
Draw; 13/2; 5; 11/2; 6; 6; 6; 11/2; 11/2; 29/5; 11/2; 5; 11/2; 5; 6; 6; 6; 11/2; 23/4; 32/5; 57/10; 23/4; 11/2; 6; 11/2; 76/13; ; 31/5; 6; 32/5
Bournemouth; 12; 9; 12; 12; 12; 11; 11; 10; 13; 12; 11; 13; 11; 12; 10; 12; 12; 49/4; 25/2; 10; 13; 10; 12; 12; 49/4; ; 59/5; 12; 59/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-14 14:17:11 GMT+3; 2017-10-14 15:00; Nothing; Xlenovo
Tottenham; 1/4; 1/4; 1/4; 2/9; 2/9; 2/9; 2/9; 1/4; 4/17; 1/4; 1/4; 1/4; 2/9; 2/9; 1/4; 2/9; 2/9; 2/9; 6/25; 4/17; 2/9; 1/4; 1/4; 2/9; 2/9; ; 2/9; 2/9; 1/4
Draw; 6; 5; 11/2; 6; 6; 6; 11/2; 11/2; 29/5; 11/2; 5; 11/2; 5; 6; 6; 6; 11/2; 76/13; 32/5; 57/10; 23/4; 11/2; 6; 11/2; 59/10; ; 6; 6; 29/5
Bournemouth; 12; 10; 12; 12; 12; 11; 11; 10; 13; 12; 11; 13; 11; 13; 10; 12; 23/2; 25/2; 25/2; 21/2; 13; 10; 12; 12; 51/4; ; 62/5; 12; 64/5
META; english/premier-league/tottenham-v-bournemouth; 2017-10-14 18:16:55 GMT+3; 2017-10-14 15:00; In Play; Xlenovo
Tottenham; 1/20; 1/12; 2/5; 1/12; ; 1/12; ; 1/14; 2/7; 2/5; 2/9; ; 1/2; ; 3/50; ; 1/14; ; ; ; 3/14; ; ; 12/25; 1/5; ; 1/2; ; 1/2
Draw; 10; 9; 12/5; 8; ; 33/4; ; 9; 39/10; 12/5; 5; ; 9/4; ; 35/4; ; 31/4; ; ; ; 51/10; ; ; 51/20; 6; ; 5/2; ; 13/5
Bournemouth; 50; 50; 10; 33; ; 33; ; 40; 15/2; 10; 11; ; 11; ; 40; ; 40; ; ; ; 8; ; ; 10; 10; ; 10; ; 49/5
