META; english/premier-league/west-ham-v-huddersfield; 2017-08-16 18:17:34 GMT+3; 2017-09-11 20:00; Nothing; Xlenovo
Draw; 5/2; 13/5; 49/20; 12/5; 5/2; 5/2; 13/5; 5/2; 28/11; 5/2; 12/5; 5/2; 5/2; 13/5; 12/5; 5/2; 5/2; 5/2; 27/11; 62/25; 28/11; 5/2; 5/2; 5/2; 12/5; ; 12/5; 5/2; 5/2
Huddersfield ; 10/3; 3; 3; 3; 10/3; 33/10; 31/10; 10/3; 58/19; 3; 3; 10/3; 3; 16/5; 3; 16/5; 10/3; 13/4; 31/10; 63/20; 29/10; 13/4; 3; 3; 3; ; 3; 3; 3
META; english/premier-league/west-ham-v-huddersfield; 2017-09-11 18:16:40 GMT+3; 2017-09-11 20:00; Nothing; Xlenovo
West Ham; 21/20; 21/20; 21/20; 1; 1; 1; 21/20; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 1; 21/20; 17/16; 1; 111/100; 21/20; 17/16; 21/20; 21/20; 21/20; ; 1; 21/20; 21/20
Draw; 5/2; 5/2; 49/20; 12/5; 5/2; 5/2; 5/2; 5/2; 27/11; 12/5; 5/2; 12/5; 49/20; 5/2; 12/5; 5/2; 12/5; 12/5; 27/11; 123/50; 27/11; 12/5; 12/5; 12/5; 12/5; ; 23/10; 12/5; 12/5
Huddersfield ; 3; 14/5; 14/5; 3; 3; 3; 3; 14/5; 29/10; 11/4; 29/10; 3; 11/4; 3; 3; 3; 3; 37/13; 56/19; 74/25; 14/5; 37/13; 11/4; 31/10; 14/5; ; 14/5; 14/5; 3
META; english/premier-league/west-ham-v-huddersfield; 2017-09-11 22:16:40 GMT+3; 2017-09-11 20:00; In Play; Xlenovo
West Ham; 10/11; 5/6; 10/11; 5/6; 1; 17/20; 20/23; 10/11; 1; 19/20; 1; 20/21; 10/11; ; 19/20; 10/11; 10/11; ; 9/10; ; ; 19/20; 10/11; ; 5/6; ; 10/11; 21/20; 21/20
Draw; 11/5; 2; 43/20; 9/4; 9/4; 11/5; 85/40; 21/10; 11/5; 2; 2; 9/4; 11/5; ; 11/5; 11/5; 11/5; ; 11/5; ; ; 11/5; 9/4; ; 2; ; 9/4; 23/10; 23/10
Huddersfield; 7/2; 7/2; 7/2; 19/5; 3; 7/2; 19/5; 10/3; 3; 3; 11/4; 16/5; 15/4; ; 61/20; 10/3; 18/5; ; 57/17; ; ; 33/10; 7/2; ; 7/2; ; 7/2; 3; 10/3
