META; english/premier-league/burnley-v-west-brom; 2017-06-15 14:15:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-04 18:21:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 21/10; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-04 22:21:46 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-05 02:21:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-05 10:21:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 21/10; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-05 14:20:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-05 18:21:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 21/10; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-05 22:20:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-06 02:20:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 21/10; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-06 10:20:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-06 14:20:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 21/10; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-06 18:20:15 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-06 22:19:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 21/10; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-07 02:17:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-07 10:17:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-07 14:17:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-07 18:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-07 22:17:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-08 02:17:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-08 10:17:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-08 14:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-08 18:17:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-08 22:17:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 21/10; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-09 02:17:00 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-20 15:24:54 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-20 18:17:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 1/14; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-20 22:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-21 02:16:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; ; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; ; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; ; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-21 10:16:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; ; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; ; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; ; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; ; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-21 14:16:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; ; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; ; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; ; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-21 18:16:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; ; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; ; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; ; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-21 22:17:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-22 02:17:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; ; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; ; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; ; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-22 10:17:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-22 14:18:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-22 18:18:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-22 22:17:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; ; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; ; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; ; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-23 02:17:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 6/4; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 23/10; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-23 10:17:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-23 14:18:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
META; english/premier-league/burnley-v-west-brom; 2017-07-23 18:18:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Burnley; ; 7/5; ; 13/10; ; ; 6/4; 7/5; 7/5; ; ; ; 7/5; ; ; ; 7/5; 7/5; 7/5; ; ; 7/5; ; 7/5; 7/5; ; 4/5; ; 
West Brom; ; 7/4; ; 15/8; ; ; 2; 2; 37/19; ; ; ; 39/20; ; ; ; 19/10; 19/10; 37/19; ; ; 37/19; ; 2; 19/10; ; 8/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 9/4; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 12/5; 11/5; ; 21/10; ; 
