META; english/premier-league/stoke-v-arsenal; 2017-06-15 14:15:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-04 18:21:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-04 22:21:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-05 02:21:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-05 10:21:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-05 14:21:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-05 18:21:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-05 22:20:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-06 02:20:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-06 10:20:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-06 14:20:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-06 18:20:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-06 22:19:50 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-07 02:17:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-07 10:17:50 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-07 14:17:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-07 18:17:46 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-07 22:17:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-08 02:17:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-08 10:17:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-08 14:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-08 18:17:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-08 22:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-09 02:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 8/11; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 4/5; ; 1/14; ; 
Draw; ; 12/5; ; 5/2; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 11/5; ; 
Stoke; ; 16/5; ; 10/3; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-20 15:25:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-20 18:17:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 1/14; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-20 22:17:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-21 02:16:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 3/4; ; ; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; ; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; ; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-21 10:16:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; ; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; ; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; ; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; ; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; ; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; ; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-21 14:16:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; ; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; ; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; ; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-21 18:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; ; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; ; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; ; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-21 22:17:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-22 02:17:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; ; ; 
Draw; ; 12/5; ; 13/5; ; ; 11/4; ; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; ; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; ; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-22 10:17:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 11/4; ; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-22 14:18:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-22 18:18:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; ; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; ; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; ; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-22 22:17:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-23 02:17:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 8/11; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 8/11; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 14/5; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 15/4; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 19/5; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-23 10:18:10 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; ; ; ; 13/18; ; 4/5; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; ; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; ; ; ; 37/10; ; 7/2; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-23 14:19:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 1/9; ; 
Draw; ; 12/5; ; 13/5; ; ; 27/10; 13/5; 11/4; ; ; ; 27/10; ; ; ; 13/5; 11/4; 27/10; ; ; 11/4; ; 11/4; 13/5; ; 5/2; ; 
Stoke; ; 16/5; ; 15/4; ; ; 4; 7/2; 15/4; ; ; ; 7/2; ; ; ; 7/2; 7/2; 37/10; ; ; 37/10; ; 7/2; 7/2; ; 20/21; ; 
META; english/premier-league/stoke-v-arsenal; 2017-07-23 18:18:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Arsenal; ; 4/5; ; 4/6; ; ; 4/5; 8/11; 13/18; ; ; ; 3/4; ; ; ; 3/4; 4/6; 5/7; ; ; 13/18; ; 4/5; 3/4; ; 1/9; ; 
