META; english/premier-league/leicester-v-brighton; 2017-06-15 14:15:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-01 14:17:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-01 18:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-01 22:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-02 02:17:21 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-02 10:17:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-02 14:17:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-02 18:17:25 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-02 22:17:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-03 02:16:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-03 10:16:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; ; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; ; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; ; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-03 14:16:46 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-03 18:16:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-03 22:16:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-04 02:15:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-04 10:15:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-04 14:15:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-04 18:21:00 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-04 22:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 10/9; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-05 02:16:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/15; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 11/4; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-05 10:17:01 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 27/10; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-05 14:16:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 27/10; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-05 18:17:01 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 4/9; ; 
Draw; ; 5/2; ; 5/2; ; ; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-05 22:17:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 2/5; ; 
Draw; ; 5/2; ; 5/2; ; ; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-06 02:17:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 2/5; ; 
Draw; ; 5/2; ; 5/2; ; ; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-06 10:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; ; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 2/5; ; 
Draw; ; 5/2; ; 5/2; ; ; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; ; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-06 14:17:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 2/5; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-06 18:17:05 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 68/25; ; 45/17; ; 11/4; 13/5; ; 23/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 9/2; ; 4; ; 17/4; 4; ; 3; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-06 22:17:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-06 22:24:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-07 02:17:01 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 21/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-07 02:24:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-07 10:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-07 10:24:10 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-07 14:17:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; ; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; ; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; ; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-07 18:17:06 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-07 22:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-08 02:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 7/10; ; 8/13; ; 
Draw; ; 5/2; ; 5/2; ; 13/5; 13/5; 13/5; 45/17; ; ; ; 53/20; ; ; ; 13/5; 13/5; 45/17; 139/50; ; 45/17; ; 11/4; 13/5; ; 19/10; ; 
Brighton; ; 7/2; ; 19/5; ; 21/5; 17/4; 4; 4; ; ; ; 9/2; ; ; ; 17/4; 4; 4; 22/5; ; 4; ; 17/4; 4; ; 7/5; ; 
META; english/premier-league/leicester-v-brighton; 2017-08-08 10:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Leicester; ; 8/11; ; 4/6; ; 13/20; 3/4; 4/6; 7/10; ; ; ; 4/6; ; ; ; 11/17; 4/6; 5/7; 77/100; ; 7/10; ; 4/6; 8/11; ; 8/13; ; 
