META; english/premier-league/southampton-v-watford; 2017-08-16 18:17:24 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Draw; 3; 29/10; 14/5; 13/5; 14/5; 3; 3; 27/10; 11/4; 14/5; 14/5; 11/4; 11/4; 14/5; 14/5; 45/17; 11/4; 11/4; 56/19; 61/20; 3; 11/4; 14/5; 14/5; 14/5; ; 14/5; ; 14/5
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 21/5; 4; 23/5; 23/5; 24/5; 47/10; 23/5; 9/2; 9/2; 9/2; ; 24/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-06 14:17:10 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 13/20; 8/13; 13/20; 19/29; 11/18; 8/13; 8/13; 13/20; 8/13; 4/6; 4/7; ; 4/7; 11/17; 67/100; 8/13; 7/11; 8/13; 4/6; 13/20; ; 8/13; ; 4/6
Draw; 3; 29/10; 14/5; 13/5; 14/5; 3; 3; 27/10; 3; 14/5; 14/5; 11/4; 11/4; 14/5; 14/5; 45/17; ; 14/5; 56/19; 61/20; 56/19; 56/19; 14/5; 14/5; 14/5; ; 14/5; ; 14/5
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 21/5; ; 23/5; 23/5; 49/10; 24/5; 19/4; 9/2; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-06 18:17:08 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 13/20; 8/13; 13/20; 19/29; 11/18; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 11/17; 4/7; 11/17; 67/100; 8/13; 7/11; 8/13; 4/6; 13/20; ; 8/13; ; 4/6
Draw; 3; 29/10; 14/5; 13/5; 14/5; 3; 3; 27/10; 3; 14/5; 14/5; 11/4; 11/4; 29/10; 14/5; 29/10; 11/4; 14/5; 56/19; 61/20; 56/19; 56/19; 14/5; 14/5; 14/5; ; 14/5; ; 14/5
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 4; 23/5; 23/5; 49/10; 24/5; 19/4; 9/2; 9/2; 9/2; ; 23/5; ; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-06 22:17:03 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 13/20; 8/13; 13/20; 19/29; 11/18; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 11/17; 4/7; 11/17; 67/100; 8/13; 7/11; 8/13; 4/6; 13/20; ; 8/13; 8/13; 4/6
Draw; 3; 29/10; 14/5; 13/5; 14/5; 3; 3; 27/10; 3; 14/5; 14/5; 11/4; 11/4; 29/10; 14/5; 29/10; 14/5; 14/5; 56/19; 61/20; 56/19; 56/19; 14/5; 14/5; 14/5; ; 14/5; 14/5; 3
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 23/5; 23/5; 49/10; 24/5; 19/4; 9/2; 9/2; 9/2; ; 23/5; 23/5; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-07 02:17:03 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 13/20; 8/13; 13/20; 19/29; 11/18; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 11/17; 4/7; 11/17; 67/100; 8/13; 7/11; 8/13; 4/6; 13/20; ; 8/13; 8/13; 4/6
Draw; 3; 29/10; 14/5; 13/5; 14/5; 3; 3; 27/10; 3; 14/5; 14/5; 11/4; 11/4; 29/10; 14/5; 29/10; 14/5; 14/5; 56/19; 61/20; 56/19; 56/19; 14/5; 14/5; 14/5; ; 14/5; 14/5; 3
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 23/5; 23/5; 49/10; 9/2; 19/4; 9/2; 9/2; 9/2; ; 23/5; 23/5; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-07 10:17:01 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 13/20; 8/13; 13/20; 19/29; 11/18; 8/13; 8/13; 13/20; 8/13; 4/6; 8/13; 11/17; 4/7; 11/17; 67/100; 8/13; 7/11; 8/13; 4/6; 4/6; ; 8/13; 8/13; 4/6
Draw; 3; 29/10; 14/5; 13/5; 14/5; 3; 3; 27/10; 3; 11/4; 14/5; 11/4; 11/4; 29/10; 14/5; 29/10; 14/5; 14/5; 29/10; 61/20; 56/19; 56/19; 14/5; 14/5; 14/5; ; 14/5; 14/5; 
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 17/4; 9/2; 9/2; 9/2; 9/2; 23/5; 47/10; 49/10; 24/5; 19/4; 9/2; 9/2; 4; ; 23/5; 23/5; 
META; english/premier-league/southampton-v-watford; 2017-09-07 14:17:36 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 13/20; 4/6; 13/20; 19/29; 11/18; 4/6; 8/13; 13/20; 8/13; 4/6; 8/13; 11/17; 4/7; 4/6; 67/100; 7/11; 7/11; 8/13; 8/13; 4/6; ; 8/13; 8/13; 4/6
Draw; 3; 29/10; 14/5; 13/5; 14/5; 3; 29/10; 27/10; 3; 11/4; 11/4; 11/4; 59/20; 29/10; 14/5; 29/10; 14/5; 14/5; 29/10; 3; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 460/100; 19/4; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 23/5; 9/2; 5; 9/2; 19/4; 9/2; 9/2; 4; ; 23/5; 23/5; 23/5
META; english/premier-league/southampton-v-watford; 2017-09-07 22:17:11 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 8/13; 13/20; 4/6; 8/13; 19/29; 11/18; 4/6; 8/13; 13/20; 8/13; 4/6; 8/13; 11/17; 4/7; 11/17; 69/100; 7/11; 7/11; 8/13; 8/13; 4/6; ; 8/13; 8/13; 4/6
Draw; 3; 29/10; 11/4; 13/5; 14/5; 3; 3; 29/10; 3; 27/10; 11/4; 11/4; 59/20; 29/10; 11/4; 29/10; 14/5; 14/5; 29/10; 147/50; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 460/100; 19/4; 9/2; 24/5; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 9/2; 23/5; 79/17; 49/10; 9/2; 19/4; 9/2; 9/2; 4; ; 23/5; 23/5; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-08 02:17:07 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 3/5; 8/13; ; 4/6; 4/6; 13/20; 13/20; 8/13; 19/29; 11/18; 4/6; 8/13; 13/20; 8/13; 4/6; 8/13; 11/17; 4/7; 11/17; 69/100; 7/11; 7/11; 8/13; 8/13; 4/6; ; 8/13; 4/6; 4/6
Draw; 3; 14/5; 11/4; 13/5; 14/5; 3; 3; 29/10; 3; 27/10; 11/4; 11/4; 57/20; 29/10; 11/4; 29/10; 14/5; 14/5; 29/10; 61/20; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Watford; 17/4; 9/2; 9/2; 9/2; 9/2; 460/100; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 23/5; 79/17; 47/10; 9/2; 19/4; 9/2; 9/2; 4; ; 23/5; 23/5; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-08 10:17:07 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 4/6; 4/6; 13/20; 8/13; 19/29; 11/18; 4/6; 8/13; 13/20; 4/6; 7/10; 4/6; 11/17; 4/7; 11/17; 69/100; 7/11; 7/11; 8/13; 8/13; 4/6; ; 8/13; 4/6; 4/6
Draw; 3; 14/5; 11/4; 13/5; 14/5; 3; 3; 29/10; 3; 27/10; 11/4; 11/4; 57/20; 29/10; 14/5; 14/5; 14/5; 14/5; 29/10; 61/20; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Watford; 5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 23/5; 47/10; 47/10; 9/2; 19/4; 9/2; 9/2; 9/2; ; 23/5; 23/5; 9/2
META; english/premier-league/southampton-v-watford; 2017-09-08 14:17:00 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; ; 4/6; 4/6; 4/6; 13/20; 8/13; 19/29; 11/18; 4/6; 4/6; 13/20; 7/10; 7/10; 4/6; 11/17; 4/7; 11/17; 69/100; 7/11; 7/11; 8/13; 8/13; 4/6; ; 4/7; 8/13; 4/6
Draw; 3; 14/5; 11/4; 13/5; 14/5; 3; 3; 29/10; 3; 27/10; 11/4; 14/5; 57/20; 29/10; 14/5; 29/10; 14/5; 14/5; 29/10; 61/20; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Watford; 5; 9/2; 9/2; 9/2; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 9/2; 9/2; 23/5; 47/10; 47/10; 9/2; 19/4; 9/2; 9/2; 9/2; ; 24/5; 24/5; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-08 18:17:08 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 8/13; 4/6; 4/6; 4/6; 4/6; 13/20; 8/13; 19/29; 11/18; 4/6; 4/6; 13/20; 4/6; 7/10; 4/6; 11/17; 4/7; 11/17; 69/100; 7/11; 7/11; 8/13; 8/13; 4/6; ; 4/7; 8/13; 4/6
Draw; 3; 14/5; 29/10; 13/5; 14/5; 3; 3; 29/10; 3; 27/10; 11/4; 14/5; 57/20; 29/10; 14/5; 29/10; 14/5; 14/5; 29/10; 61/20; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Watford; 5; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 9/2; 24/5; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 23/5; 9/2; 23/5; 47/10; 47/10; 9/2; 19/4; 9/2; 9/2; 9/2; ; 24/5; 24/5; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-08 22:17:06 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 13/20; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 8/13; 19/29; 4/6; 4/6; 4/6; 13/20; 4/6; 7/10; 4/6; 11/17; 4/7; 11/17; 17/25; 11/17; 7/11; 7/10; 8/13; 4/6; ; 8/13; 8/13; 4/6
Draw; 3; 11/4; 29/10; 13/5; 14/5; 3; 29/10; 11/4; 3; 27/10; 11/4; 14/5; 57/20; 3; 14/5; 29/10; 14/5; 14/5; 29/10; 61/20; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Watford; 5; 17/4; 19/4; 9/2; 9/2; 9/2; 19/4; 9/2; 24/5; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 23/5; 9/2; 23/5; 47/10; 24/5; 22/5; 19/4; 4; 9/2; 9/2; ; 23/5; 24/5; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-09 02:17:07 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 4/6; 8/13; 19/29; 11/18; 8/13; 4/6; 13/20; 4/6; 7/10; 4/6; ; 4/7; 11/17; 17/25; 11/17; 7/11; 7/10; 8/13; 4/6; ; 8/13; 8/13; 4/6
Draw; 3; 11/4; 29/10; 13/5; 14/5; 3; 3; 11/4; 3; 11/4; 11/4; 14/5; 57/20; 3; 14/5; 29/10; ; 14/5; 29/10; 61/20; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 14/5
Watford; 19/4; 17/4; 19/4; 9/2; 9/2; 9/2; 19/4; 9/2; 24/5; 9/2; 9/2; 9/2; 19/4; 9/2; 9/2; 23/5; ; 23/5; 47/10; 24/5; 22/5; 19/4; 4; 9/2; 9/2; ; 23/5; 23/5; 23/5
META; english/premier-league/southampton-v-watford; 2017-09-09 10:17:06 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 4/6; 8/13; 4/6; 4/6; 4/6; 4/6; 4/6; 8/13; 11/17; 4/6; 4/6; 8/13; 8/13; 4/6; 4/6; 4/6; 11/17; 8/13; 8/13; 17/25; 5/8; 8/13; 7/10; 8/13; 4/6; ; 8/13; 8/13; 4/6
Draw; 3; 14/5; 29/10; 13/5; 14/5; 3; 3; 11/4; 3; 29/10; 29/10; 14/5; 57/20; 3; 14/5; 29/10; 14/5; 14/5; 56/19; 61/20; 3; 56/19; 14/5; 3; 14/5; ; 14/5; 14/5; 3
Watford; 19/4; 9/2; 5; 9/2; 5; 9/2; 19/4; 9/2; 5; 24/5; 5; 5; 5; 9/2; 5; 23/5; 9/2; 24/5; 49/10; 24/5; 23/5; 24/5; 4; 9/2; 9/2; ; 23/5; 23/5; 24/5
META; english/premier-league/southampton-v-watford; 2017-09-09 14:17:13 GMT+3; 2017-09-09 15:00; Nothing; Xlenovo
Southampton; 7/10; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 8/13; 13/19; 4/6; 4/6; 4/6; 13/20; 8/11; 13/20; 4/6; 11/17; 11/17; 8/13; 69/100; 11/17; 11/17; 7/10; 8/13; 4/6; ; 4/6; 8/13; 4/6
Draw; 29/10; 11/4; 29/10; 14/5; 14/5; 3; 29/10; 11/4; 56/19; 14/5; 14/5; 14/5; 57/20; 29/10; 3; 29/10; 14/5; 37/13; 56/19; 3; 3; 37/13; 14/5; 14/5; 14/5; ; 14/5; 14/5; 14/5
Watford; 9/2; 17/4; 19/4; 9/2; 9/2; 9/2; 19/4; 9/2; 24/5; 19/4; 19/4; 9/2; 9/2; 9/2; 19/4; 5; 9/2; 19/4; 49/10; 24/5; 43/10; 19/4; 4; 9/2; 4; ; 22/5; 23/5; 9/2
META; english/premier-league/southampton-v-watford; 2017-09-09 18:17:02 GMT+3; 2017-09-09 15:00; In Play; Xlenovo
Draw; 21/10; 9/4; ; 21/10; ; 27/10; 11/5; 21/10; 56/19; 19/10; 2; 11/4; 11/5; 29/10; 43/20; ; 9/4; ; ; ; ; ; 14/5; ; ; ; 11/5; ; 
Southampton; 20/21; 7/2; ; 15/4; ; 19/5; 15/4; 4; 13/19; 15/4; 17/5; 6/10; 15/4; 3/4; 69/20; ; 10/3; ; ; ; ; ; 7/10; ; ; ; 7/2; ; 
Watford; 7/2; 10/11; ; 10/11; ; 4; 20/23; 4/5; 79/17; 13/15; 10/11; 4; 9/10; 4; 9/10; ; 13/15; ; ; ; ; ; 4; ; ; ; 20/21; ; 
