META; english/premier-league/tottenham-v-chelsea; 2017-06-15 14:15:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-04 10:23:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-04 14:23:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-04 18:22:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-04 22:22:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-05 02:21:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-05 10:21:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-05 14:21:16 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-05 18:21:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-05 22:21:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-06 02:20:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-06 10:20:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-06 14:20:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-06 18:20:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 7/4; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 23/10; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-06 22:19:53 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-07 02:17:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-07 10:17:53 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-07 14:17:51 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-07 18:17:48 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-07 22:17:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-08 02:17:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-08 10:17:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-08 14:17:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-08 18:17:31 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-08 22:17:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 13/8; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 15/8; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-09 02:17:14 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 11/8; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 27/20; ; 
Chelsea; ; 7/4; ; 7/4; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-20 15:25:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-20 18:17:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-20 22:17:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-21 02:16:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; ; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; ; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-21 10:16:27 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-21 14:16:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; ; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; ; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-21 18:17:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; ; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; ; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-21 22:17:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-22 02:17:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; ; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; ; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; ; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-22 10:17:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-22 14:18:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 10/11; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-22 18:18:46 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 13/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-22 22:17:46 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; ; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; ; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 13/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-23 02:17:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; ; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; ; ; 13/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; ; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-23 10:18:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 3/10; ; 
Chelsea; ; 7/4; ; 17/10; ; ; 9/5; 17/10; 28/17; ; ; ; ; ; ; ; 28/17; 13/8; 28/17; ; ; 28/17; ; ; 17/10; ; 13/10; ; 
Draw; ; 9/4; ; 9/4; ; ; 23/10; 9/4; 23/10; ; ; ; ; ; ; ; 11/5; 23/10; 23/10; ; ; 23/10; ; ; 11/5; ; 21/10; ; 
META; english/premier-league/tottenham-v-chelsea; 2017-07-23 14:19:11 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Tottenham; ; 7/5; ; 7/5; ; ; 17/10; 13/8; 28/17; ; ; ; ; ; ; ; 8/5; 13/8; 8/5; ; ; 28/17; ; ; 8/5; ; 3/10; ; 
