META; english/premier-league/everton-v-arsenal; 2017-09-20 22:18:15 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Draw; 13/5; 13/5; ; ; ; 5/2; 13/5; 5/2; 27/10; ; 13/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; ; ; 10/3; 3; 3; 13/4; ; 10/3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-08 18:17:48 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; ; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; ; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; ; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-08 22:17:41 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 20/23; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 3; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-09 02:17:25 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-09 10:17:29 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-09 14:17:29 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 23/25; 11/13; 4/5; 9/10; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 11/4; 45/17; 27/10; 13/5; 13/5; 53/20; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 17/5; 11/4; 13/4; 3; 10/3; 3; ; 13/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-09 18:17:50 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 43/50; 11/13; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 71/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 18/5; 11/4; 13/4; 3; 10/3; 3; ; 27/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-09 22:17:31 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 5/6; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 43/50; 11/13; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 71/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 18/5; 11/4; 13/4; 3; 10/3; 3; ; 11/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-10 02:17:31 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 43/50; 11/13; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 71/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 18/5; 11/4; 13/4; 3; 10/3; 3; ; 27/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-10 10:17:32 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 5/6; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 43/50; 11/13; 4/5; 5/6; 37/40; ; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 71/25; 45/17; 27/10; 14/5; 13/5; ; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 18/5; 11/4; 13/4; 3; 33/10; ; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-10 14:17:44 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 5/6; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 43/50; 11/13; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 71/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 18/5; 11/4; 13/4; 3; 33/10; 3; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-10 18:17:26 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 43/50; 11/13; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 71/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 18/5; 11/4; 13/4; 3; 33/10; 3; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-10 22:17:36 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 43/50; 11/13; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 71/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 18/5; 11/4; 13/4; 3; 33/10; 3; ; 23/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-11 02:17:27 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; ; 17/20; 17/20; ; 17/20; 5/6; 4/5; ; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 43/50; 11/13; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; ; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; ; 5/2; 13/5; ; 13/5; 13/5; 5/2; 12/5; 13/5; 29/10; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; ; 3; 16/5; 10/3; 16/5; 3; 13/4; ; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 71/20; 11/4; 13/4; 3; 33/10; 3; ; 13/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-11 10:17:34 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; 13/5; 5/2; 13/5; ; 13/5; 13/5; 5/2; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; ; 27/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-11 14:18:34 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; 13/5; 5/2; 13/5; ; 13/5; 13/5; 5/2; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; ; 27/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-11 18:17:24 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; ; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 5/2; 27/10; 13/5; 5/2; 13/5; ; 13/5; ; 5/2; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 3; 13/4; 16/5; 3; 3; ; 10/3; ; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; ; 11/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-11 22:17:35 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 5/2; 13/5; ; 13/5; 13/5; 5/2; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; ; 27/10; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-12 02:17:56 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; ; 5/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 5/2; 13/5; ; 13/5; 13/5; 5/2; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; ; 5/2; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; ; 11/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-12 14:17:34 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; ; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; ; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; ; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-12 18:17:26 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 17/20; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 8/11; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 16/5; 10/3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 14/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-12 22:17:41 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 8/13; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 13/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-13 02:17:32 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 4/7; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 13/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-13 10:17:52 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; ; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 4/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; ; 13/5; 13/5; 12/5; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; ; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 11/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-13 14:18:13 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; 10/11; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 4/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 5/2; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; 3; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 11/4; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-13 18:17:32 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; 10/11; 17/20; 17/20; 4/5; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 4/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 5/2; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; 3; 10/3; 10/3; 14/5; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 12/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-13 22:17:51 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; 10/11; 17/20; 17/20; 17/20; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 4/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; 3; 10/3; 10/3; 3; 16/5; 16/5; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 12/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-14 02:17:39 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; 10/11; 17/20; 17/20; 17/20; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 8/11; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; 3; 10/3; 10/3; 3; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 5/2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-14 10:17:42 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; 10/11; 17/20; 17/20; 17/20; 11/13; 5/6; 89/100; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 8/11; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 73/25; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; 3; 10/3; 10/3; 3; 16/5; 41/13; 10/3; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 13/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-14 14:17:47 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; 10/11; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 8/11; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 57/20; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; 3; 10/3; 10/3; 3; 16/5; 31/10; 67/20; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 5/2; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-14 18:17:29 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 9/10; 10/11; 17/20; 17/20; 17/20; 11/13; 5/6; 9/10; 16/19; 4/5; 5/6; 37/40; 17/20; 5/6; ; 4/5; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 12/5; 13/5; 57/20; 45/17; 27/10; 14/5; 13/5; 27/10; 45/17; ; 12/5; ; 
Everton; 11/4; 11/4; 16/5; 3; 16/5; 10/3; 3; 10/3; 13/4; 16/5; 3; 3; 3; 10/3; 10/3; 3; 16/5; 41/13; 67/20; 14/5; 13/4; 3; 10/3; 3; 41/13; ; 12/5; ; 
META; english/premier-league/everton-v-arsenal; 2017-10-14 22:17:11 GMT+3; 2017-10-22 13:30; Nothing; Xlenovo
Arsenal; 10/11; 10/11; 5/6; 17/20; 17/20; ; 20/23; 5/6; 4/5; 5/6; 10/11; 10/11; 10/11; 10/11; 10/11; 17/20; 11/13; 10/11; 9/10; ; ; 10/11; 20/21; 10/11; 19/20; ; 5/6; ; 
Draw; 13/5; 13/5; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 27/10; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 13/5; 12/5; 28/11; 57/20; ; ; 13/5; 13/5; 13/5; 28/11; ; 5/2; ; 
