META; english/premier-league/swansea-v-arsenal; 2018-01-03 18:16:56 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Draw; 3; 16/5; 16/5; 16/5; ; 10/3; 10/3; 10/3; 17/5; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 3; 13/4; 16/5; 13/4; 17/5; 57/17; 100/ 30; 17/5; 16/5; 13/4; ; 10/3; 3; 7/2
Swansea; 6; 5; 5; 11/2; ; 11/2; 11/2; 11/2; 53/10; 11/2; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 60/11; 23/4; 51/10; 51/10; 11/2; 6; 11/2; 11/2; ; 6; 27/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-26 10:16:10 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 1/2; 18/35; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 8/15; ; 1/2; 4/9; 8/15
Draw; 3; 16/5; 16/5; 16/5; 7/2; 10/3; 10/3; 10/3; 17/5; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 3; 13/4; 16/5; 13/4; 17/5; 57/17; 100/ 30; 17/5; 16/5; 13/4; ; 10/3; 3; 7/2
Swansea; 6; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 53/10; 11/2; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 60/11; 23/4; 51/10; 51/10; 11/2; 6; 11/2; 11/2; ; 6; 27/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-26 14:16:17 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 1/2; 18/35; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 8/15; ; 1/2; 1/2; 8/15
Draw; 3; 16/5; 16/5; 16/5; 7/2; 10/3; 10/3; 10/3; 17/5; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 3; 13/4; 16/5; 13/4; 17/5; 57/17; 100/ 30; 17/5; 16/5; 13/4; ; 10/3; 10/3; 7/2
Swansea; 6; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 50/11; 23/4; 51/10; 27/5; 11/2; 6; 11/2; 11/2; ; 6; 31/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-26 18:16:14 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; ; 1/2; 8/15; 1/2; 1/2; 18/35; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 8/15; ; 1/2; 1/2; 8/15
Draw; 3; 16/5; 16/5; 16/5; 7/2; 10/3; 10/3; 10/3; 17/5; 16/5; 16/5; 16/5; ; 16/5; 100/ 30; 3; 13/4; 16/5; 13/4; 17/5; 57/17; 100/ 30; 17/5; 16/5; ; ; 10/3; 10/3; 7/2
Swansea; 6; 5; 5; 11/2; 29/5; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; ; 11/2; 5; 11/2; 23/4; 60/11; 23/4; 51/10; 27/5; 11/2; 6; 11/2; 11/2; ; 6; 31/5; 29/5
META; english/premier-league/swansea-v-arsenal; 2018-01-26 22:16:20 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 8/15; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 1/2; 1/2; 17/35; 1/2; 1/2; 1/2; 12/25; 18/35; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 13/4; 16/5; 7/2; 10/3; 10/3; 10/3; 17/5; 10/3; 16/5; 16/5; 10/3; 10/3; 100/ 30; 16/5; 13/4; 33/10; 13/4; 17/5; 57/17; 7/2; 7/2; 10/3; 57/17; ; 10/3; 10/3; 7/2
Swansea; 13/2; 5; 11/2; 11/2; 29/5; 11/2; 6; 11/2; 11/2; 6; 11/2; 11/2; 11/2; 11/2; 5; 11/2; 23/4; 113/ 19; 23/4; 6; 27/5; 11/2; 13/2; 11/2; 6; ; 6; 31/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-27 02:16:16 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 1/2; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 5/9; 1/2; 17/35; 1/2; 1/2; 1/2; 12/25; 18/35; ; 1/2; 4/9; 8/15
Draw; 16/5; 16/5; 13/4; 16/5; 7/2; 10/3; 10/3; 10/3; 17/5; 13/4; 16/5; 16/5; 10/3; 10/3; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 57/17; 7/2; 7/2; 10/3; 33/10; ; 10/3; 3; 7/2
Swansea; 13/2; 11/2; 11/2; 11/2; 29/5; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 5; 11/2; 23/4; 76/13; 23/4; 6; 27/5; 11/2; 13/2; 11/2; 113/ 19; ; 6; 26/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-27 10:17:19 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 1/2; 1/2; 1/2; 11/20; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 5/9; 1/2; 17/35; 1/2; 1/2; 1/2; 12/25; 18/35; ; 1/2; 4/9; 8/15
Draw; 16/5; 16/5; 13/4; 16/5; 7/2; 10/3; 10/3; 10/3; 17/5; 13/4; 16/5; 16/5; 10/3; 10/3; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 57/17; 7/2; 7/2; 10/3; 33/10; ; 10/3; 3; 7/2
Swansea; 13/2; 11/2; 11/2; 11/2; 29/5; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 5; 11/2; 23/4; 76/13; 23/4; 6; 27/5; 11/2; 13/2; 11/2; 113/ 19; ; 6; 27/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-27 14:16:27 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 1/2; 1/2; 1/2; 53/ 100; 1/2; 1/2; 4/9; 1/2; 1/2; 4/9; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 5/9; 1/2; 17/35; 1/2; 1/2; 1/2; 12/25; 18/35; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 13/4; 16/5; 71/20; 10/3; 10/3; 10/3; 17/5; 13/4; 16/5; 16/5; 10/3; 10/3; 100/ 30; 16/5; 13/4; 33/10; 13/4; 17/5; 57/17; 7/2; 7/2; 10/3; 33/10; ; 10/3; 10/3; 7/2
Swansea; 13/2; 11/2; 11/2; 11/2; 61/10; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 5; 11/2; 23/4; 76/13; 23/4; 6; 27/5; 11/2; 13/2; 11/2; 113/ 19; ; 6; 31/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-27 18:16:16 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 1/2; 1/2; 1/2; 53/ 100; 1/2; 1/2; 4/9; 1/2; 1/2; 4/9; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 5/9; 1/2; ; 1/2; 1/2; 1/2; 12/25; 18/35; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 13/4; 16/5; 71/20; 10/3; 10/3; 10/3; 17/5; 13/4; 16/5; 16/5; 10/3; 10/3; 100/ 30; 16/5; 13/4; 33/10; 13/4; ; 57/17; 7/2; 7/2; 10/3; 33/10; ; 10/3; 10/3; 7/2
Swansea; 13/2; 11/2; 11/2; 11/2; 61/10; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 5; 11/2; 23/4; 50/11; 23/4; ; 27/5; 11/2; 13/2; 11/2; 113/ 19; ; 6; 31/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-27 22:16:10 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 1/2; 1/2; 1/2; 53/ 100; 1/2; 1/2; 4/9; 1/2; 1/2; 4/9; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 1/2; 1/2; 17/35; 1/2; 1/2; 1/2; 12/25; 18/35; ; 1/2; 1/2; 8/15
Draw; 16/5; 16/5; 13/4; 16/5; 71/20; 10/3; 10/3; 10/3; 17/5; 10/3; 16/5; 3; 10/3; 10/3; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 57/17; 7/2; 7/2; 10/3; 57/17; ; 10/3; 10/3; 7/2
Swansea; 13/2; 11/2; 11/2; 11/2; 61/10; 11/2; 6; 11/2; 11/2; 6; 11/2; 6; 6; 11/2; 5; 11/2; 23/4; 6; 23/4; 6; 27/5; 11/2; 13/2; 11/2; 6; ; 31/5; 32/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-28 02:16:09 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 1/2; 1/2; 1/2; 53/ 100; 1/2; 1/2; 4/9; 1/2; 1/2; 4/9; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 5/9; 1/2; 17/35; 1/2; 1/2; 1/2; 12/25; 1/2; ; 4/9; 4/9; 8/15
Draw; 16/5; 16/5; 13/4; 16/5; 71/20; 10/3; 10/3; 10/3; 17/5; 10/3; 16/5; 3; 10/3; 10/3; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 57/17; 7/2; 7/2; 10/3; 57/17; ; 10/3; 3; 7/2
Swansea; 13/2; 11/2; 11/2; 11/2; 61/10; 11/2; 6; 11/2; 11/2; 6; 11/2; 6; 6; 11/2; 5; 11/2; 23/4; 50/11; 23/4; 6; 27/5; 11/2; 13/2; 11/2; 6; ; 31/5; 28/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-28 10:16:10 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 1/2; 1/2; 1/2; 53/ 100; 1/2; ; 4/9; 6/13; 1/2; 4/9; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 1/2; 1/2; 17/35; 6/13; 1/2; 1/2; 12/25; ; ; 4/9; 4/9; 8/15
Draw; 16/5; 16/5; 13/4; 16/5; 71/20; 10/3; ; 10/3; 7/2; 10/3; 16/5; 16/5; 10/3; 10/3; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 7/2; 7/2; 7/2; 10/3; 57/17; ; 10/3; 3; 7/2
Swansea; 13/2; 11/2; 11/2; 11/2; 61/10; 11/2; ; 11/2; 6; 6; 11/2; 11/2; 6; 11/2; 5; 11/2; 23/4; 113/ 19; 23/4; 6; 23/4; 11/2; 13/2; 11/2; 6; ; 31/5; 28/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-28 14:16:13 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 4/9; 1/2; 1/2; 53/ 100; 1/2; ; 4/9; 6/13; 1/2; 4/9; 1/2; 1/2; 40/85; 8/15; 4/9; 1/2; 5/9; 1/2; 17/35; 6/13; 1/2; 1/2; 12/25; ; ; 1/2; 1/2; 8/15
Draw; 16/5; 10/3; 13/4; 16/5; 71/20; 10/3; ; 10/3; 7/2; 10/3; 16/5; 16/5; 10/3; 10/3; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 7/2; 7/2; 7/2; 10/3; 57/17; ; 10/3; 10/3; 7/2
Swansea; 13/2; 6; 11/2; 11/2; 61/10; 11/2; ; 11/2; 6; 6; 11/2; 11/2; 6; 11/2; 5; 6; 23/4; 50/11; 23/4; 6; 23/4; 11/2; 13/2; 6; 6; ; 31/5; 32/5; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-29 02:16:02 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 4/9; 1/2; 1/2; 53/ 100; 40/85; ; 4/9; 6/13; 1/2; 4/9; 1/2; 1/2; 40/85; 8/15; 4/9; 1/2; 5/9; 1/2; 17/35; 6/13; 1/2; 1/2; 12/25; 18/35; ; 1/2; 1/2; 8/15
Draw; 16/5; 10/3; 13/4; 16/5; 71/20; 7/2; ; 10/3; 7/2; 13/4; 16/5; 3; 10/3; 10/3; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 7/2; 7/2; 7/2; 10/3; 57/17; ; 10/3; 10/3; 7/2
Swansea; 13/2; 6; 11/2; 11/2; 61/10; 6; ; 6; 6; 11/2; 11/2; 6; 6; 11/2; 5; 6; 23/4; 59/10; 23/4; 6; 23/4; 11/2; 13/2; 6; 113/ 19; ; 31/5; 31/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-29 02:35:29 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 9/20; 4/9; 1/2; 1/2; 53/ 100; 40/85; ; 4/9; 6/13; 1/2; 4/9; 1/2; 1/2; 40/85; 8/15; 4/9; 1/2; 5/9; 1/2; 17/35; 6/13; 1/2; 1/2; 12/25; 18/35; ; 1/2; 1/2; 8/15
Draw; 16/5; 10/3; 13/4; 16/5; 71/20; 7/2; ; 10/3; 7/2; 13/4; 16/5; 3; 10/3; 10/3; 100/ 30; 16/5; 13/4; 41/13; 13/4; 17/5; 7/2; 7/2; 7/2; 10/3; 57/17; ; 10/3; 10/3; 7/2
Swansea; 13/2; 6; 11/2; 11/2; 61/10; 6; ; 6; 6; 11/2; 11/2; 6; 6; 11/2; 5; 6; 23/4; 59/10; 23/4; 6; 23/4; 11/2; 13/2; 6; 113/ 19; ; 31/5; 31/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-29 10:16:01 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 1/2; 1/2; 1/2; 53/ 100; 40/85; ; 4/9; 6/13; 1/2; 9/20; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 1/2; 1/2; 17/35; 6/13; 1/2; 1/2; 12/25; 18/35; ; 4/9; 4/9; 1/2
Draw; 7/2; 10/3; 13/4; 16/5; 71/20; 7/2; ; 10/3; 7/2; 13/4; 16/5; 10/3; 10/3; 10/3; 100/ 30; 16/5; 13/4; 57/17; 13/4; 17/5; 7/2; 7/2; 7/2; 10/3; 17/5; ; 10/3; 10/3; 7/2
Swansea; 13/2; 5; 11/2; 11/2; 61/10; 6; ; 6; 6; 11/2; 6; 5; 6; 11/2; 5; 11/2; 23/4; 50/11; 23/4; 6; 23/4; 11/2; 13/2; 6; 59/10; ; 31/5; 6; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-29 10:35:12 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 1/2; 1/2; 1/2; 53/ 100; 40/85; ; 4/9; 6/13; 1/2; 9/20; 1/2; 1/2; 40/85; 8/15; 1/2; 1/2; 1/2; 1/2; 17/35; 6/13; 1/2; 1/2; 12/25; 18/35; ; 4/9; 4/9; 1/2
Draw; 7/2; 10/3; 13/4; 16/5; 71/20; 7/2; ; 10/3; 7/2; 13/4; 16/5; 10/3; 10/3; 10/3; 100/ 30; 16/5; 13/4; 57/17; 13/4; 17/5; 7/2; 7/2; 7/2; 10/3; 17/5; ; 10/3; 10/3; 7/2
Swansea; 13/2; 5; 11/2; 11/2; 61/10; 6; ; 6; 6; 11/2; 6; 5; 11/2; 11/2; 5; 11/2; 23/4; 50/11; 23/4; 6; 23/4; 11/2; 13/2; 6; 59/10; ; 6; 6; 6
META; english/premier-league/swansea-v-arsenal; 2018-01-29 14:16:03 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 8/15; 1/2; 4/9; 1/2; 53/100; 40/85; ; 4/9; 18/35; 1/2; 9/20; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 5/9; 1/2; 10/21; 10/21; 1/2; 1/2; 12/25; 18/35; ; 1/2; 1/2; 1/2
Draw; 17/5; 10/3; 13/4; 10/3; 71/20; 7/2; ; 10/3; 18/5; 10/3; 16/5; 3; 7/2; 17/5; 100/30; 16/5; 13/4; 41/13; 13/4; 7/2; 7/2; 7/2; 18/5; 10/3; 17/5; ; 3; 10/3; 7/2
Swansea; 6; 5; 6; 6; 61/10; 6; ; 6; 6; 6; 6; 11/2; 6; 6; 11/2; 11/2; 23/4; 50/11; 23/4; 61/10; 23/4; 11/2; 13/2; 6; 59/10; ; 6; 31/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-29 18:16:02 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 1/2; 4/9; 1/2; 53/100; 40/85; 7/15; 4/9; 18/35; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 5/9; 1/2; 10/21; 10/21; 1/2; 9/20; 12/25; 1/2; ; 4/9; 1/2; 1/2
Draw; 7/2; 10/3; 13/4; 10/3; 71/20; 7/2; 10/3; 10/3; 18/5; 10/3; 7/2; 10/3; 3; 17/5; 100/30; 10/3; 13/4; 57/17; 13/4; 7/2; 7/2; 7/2; 18/5; 10/3; 17/5; ; 10/3; 10/3; 7/2
Swansea; 25/4; 5; 6; 6; 61/10; 6; 11/2; 6; 6; 6; 13/2; 11/2; 6; 6; 11/2; 6; 23/4; 76/13; 23/4; 61/10; 23/4; 11/2; 7; 13/2; 6; ; 31/5; 32/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-29 22:16:02 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 1/2; 1/2; 1/2; 53/100; 1/2; 1/2; 1/2; 11/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; ; 1/2; 5/9; 1/2; 10/21; 1/2; 1/2; 1/2; 12/25; 18/35; ; 1/2; 8/15; 8/15
Draw; 7/2; 10/3; 16/5; 10/3; 71/20; 10/3; 10/3; 16/5; 38/11; 13/4; 7/2; 16/5; 3; 10/3; 7/2; 16/5; 13/4; 41/13; 13/4; 38/11; 57/17; 7/2; 17/5; 10/3; 33/10; ; 3; 10/3; 7/2
Swansea; 25/4; 5; 11/2; 6; 61/10; 6; 6; 11/2; 61/10; 6; 13/2; 6; 6; 6; 6; 6; 23/4; 50/11; 23/4; 61/10; 6; 11/2; 13/2; 6; 6; ; 6; 31/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-30 02:16:01 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 1/2; 1/2; 1/2; 53/100; 1/2; 1/2; 4/9; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; ; 1/2; 5/9; 1/2; 10/21; 1/2; 1/2; 8/15; 12/25; 18/35; ; 1/2; 8/15; 8/15
Draw; 7/2; 16/5; 13/4; 10/3; 71/20; 7/2; 10/3; 10/3; 7/2; 13/4; 7/2; 16/5; 3; 17/5; 7/2; 16/5; 13/4; 41/13; 13/4; 38/11; 17/5; 7/2; 10/3; 10/3; 57/17; ; 3; 10/3; 10/3
Swansea; 25/4; 11/2; 6; 6; 61/10; 6; 6; 6; 23/4; 6; 13/2; 6; 6; 6; 6; 6; 23/4; 50/11; 23/4; 61/10; 11/2; 11/2; 6; 6; 6; ; 6; 31/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-30 10:16:00 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 1/2; 1/2; 1/2; 53/100; 1/2; 1/2; 4/9; 11/21; 1/2; 8/15; 1/2; 1/2; 1/2; 8/15; ; 1/2; 5/9; 1/2; 10/21; 1/2; 1/2; 8/15; 12/25; 1/2; ; 1/2; 1/2; 8/15
Draw; 18/5; 10/3; 13/4; 10/3; 71/20; 7/2; 10/3; 10/3; 7/2; 17/5; 7/2; 16/5; 3; 17/5; 16/5; 10/3; 13/4; 33/10; 13/4; 17/5; 17/5; 100/30; 10/3; 10/3; 33/10; ; 10/3; 10/3; 7/2
Swansea; 6; 5; 11/2; 6; 61/10; 6; 6; 6; 6; 6; 11/2; 6; 6; 6; 6; 11/2; 23/4; 6; 23/4; 61/10; 23/4; 6; 6; 6; 6; ; 6; 31/5; 13/2
META; english/premier-league/swansea-v-arsenal; 2018-01-30 14:16:03 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 4/9; 1/2; 1/2; 51/100; 1/2; 1/2; 4/9; 11/21; 1/2; 8/15; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 1/2; 1/2; 12/25; 1/2; ; 1/2; 1/2; 8/15
Draw; 18/5; 7/2; 17/5; 10/3; 73/20; 7/2; 7/2; 10/3; 7/2; 17/5; 7/2; 16/5; 7/2; 17/5; 7/2; 10/3; 10/3; 57/17; 10/3; 7/2; 17/5; 100/30; 17/5; 10/3; 17/5; ; 10/3; 10/3; 7/2
Swansea; 6; 6; 6; 6; 31/5; 6; 6; 11/2; 6; 6; 11/2; 6; 6; 6; 6; 6; 11/2; 113/19; 11/2; 61/10; 23/4; 6; 13/2; 6; 6; ; 6; 6; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-30 18:16:05 GMT+2; 2018-01-30 19:45; Nothing; Xlenovo
Arsenal ; 1/2; 4/9; 1/2; 1/2; 51/100; 1/2; ; 4/9; 17/35; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 5/11; 17/35; 5/11; 7/15; 10/21; 1/2; 1/2; 12/25; 17/35; ; 4/9; 1/2; 1/2
Draw; 7/2; 7/2; 17/5; 10/3; 73/20; 18/5; ; 10/3; 62/17; 17/5; 7/2; 16/5; 10/3; 17/5; 7/2; 10/3; 7/2; 41/13; 7/2; 7/2; 18/5; 7/2; 17/5; 15/4; 17/5; ; 7/2; 7/2; 7/2
Swansea; 25/4; 6; 6; 6; 31/5; 6; ; 11/2; 31/5; 6; 11/2; 6; 6; 6; 6; 6; 6; 6; 6; 61/10; 6; 6; 13/2; 11/2; 6; ; 31/5; 31/5; 31/5
META; english/premier-league/swansea-v-arsenal; 2018-01-30 22:16:05 GMT+2; 2018-01-30 19:45; In Play; Xlenovo
Arsenal; 4/5; ; 3/5; 4/5; 14/25; ; 3/4; ; 10/21; ; 4/5; ; 4/6; 8/15; 7/10; 8/11; 4/6; 13/19; 3/5; 13/19; 8/15; ; 5/6; 8/11; 14/19; ; 8/11; ; 4/7
Draw; 9/4; ; 14/5; 12/5; 13/4; ; 13/5; ; 33/10; ; 5/2; ; 11/4; 31/10; 13/5; 9/4; 5/2; 45/17; 14/5; 29/10; 29/10; ; 11/5; 5/2; 28/11; ; 13/5; ; 3
Swansea; 15/4; ; 5; 15/4; 49/10; ; 4; ; 11/2; ; 4; ; 9/2; 5; 17/4; 4; 17/4; 41/10; 9/2; 4; 23/4; ; 4; 9/2; 77/19; ; 21/5; ; 31/5
The Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; 
