META; english/premier-league/huddersfield-v-newcastle; 2017-06-15 14:15:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; ; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-07-31 22:17:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-01 02:17:24 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-01 10:17:28 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-01 14:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-01 18:17:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-01 22:17:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-02 02:17:19 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-02 10:17:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-02 14:17:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; ; 17/11; ; ; ; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; ; 17/10; ; ; ; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; ; 9/4; ; ; ; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-02 18:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-02 22:17:20 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-03 02:16:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-03 10:16:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; ; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; ; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; ; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-03 14:16:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-03 18:16:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-03 22:16:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-04 02:15:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-04 10:15:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-04 14:15:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-04 18:20:57 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-04 22:16:56 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-05 02:16:53 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-05 10:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; ; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; ; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; ; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-05 14:16:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; 13/8; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; 15/8; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; 23/10; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-05 18:16:58 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 20/21; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 20/21; ; 
Draw; ; 23/10; ; 9/4; ; ; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-05 22:17:09 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 1; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 1; ; 
Draw; ; 23/10; ; 9/4; ; ; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-06 02:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 1; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 1; ; 
Draw; ; 23/10; ; 9/4; ; ; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-06 10:16:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 1; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 1; ; 
Draw; ; 23/10; ; 9/4; ; ; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-06 14:17:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; ; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 83/50; ; 8/5; ; 8/5; 8/5; ; 1; ; 
Huddersfield; ; 7/4; ; 7/4; ; ; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 19/10; ; 17/10; ; 9/5; 7/4; ; 1; ; 
Draw; ; 23/10; ; 9/4; ; ; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 12/5; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-06 18:17:02 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; 6/4; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 33/20; ; 8/5; ; 8/5; 8/5; ; 5/4; ; 
Huddersfield; ; 7/4; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 39/20; ; 17/10; ; 9/5; 7/4; ; 7/5; ; 
Draw; ; 23/10; ; 9/4; ; 11/5; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-06 22:17:04 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; 6/4; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 33/20; ; 8/5; ; 8/5; 8/5; ; 5/4; ; 
Huddersfield; ; 7/4; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 39/20; ; 17/10; ; 9/5; 7/4; ; 7/5; ; 
Draw; ; 23/10; ; 9/4; ; 11/5; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-06 22:24:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; 6/4; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 33/20; ; 8/5; ; 8/5; 8/5; ; 5/4; ; 
Huddersfield; ; 7/4; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 39/20; ; 17/10; ; 9/5; 7/4; ; 7/5; ; 
Draw; ; 23/10; ; 9/4; ; 11/5; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; 11/5; ; 23/10; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-07 02:16:59 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; 6/4; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 33/20; ; 8/5; ; 8/5; 8/5; ; ; ; 
Huddersfield; ; 7/4; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 39/20; ; 17/10; ; 9/5; 7/4; ; ; ; 
Draw; ; 23/10; ; 9/4; ; 11/5; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-07 02:24:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; 6/4; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 33/20; ; 8/5; ; 8/5; 8/5; ; ; ; 
Huddersfield; ; 7/4; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 39/20; ; 17/10; ; 9/5; 7/4; ; ; ; 
Draw; ; 23/10; ; 9/4; ; 11/5; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-07 10:17:01 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; 6/4; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 33/20; ; 8/5; ; 8/5; 8/5; ; ; ; 
Huddersfield; ; 7/4; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 39/20; ; 17/10; ; 9/5; 7/4; ; ; ; 
Draw; ; 23/10; ; 9/4; ; 11/5; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-07 10:24:08 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; 6/4; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 33/20; ; 8/5; ; 8/5; 8/5; ; ; ; 
Huddersfield; ; 7/4; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 39/20; ; 17/10; ; 9/5; 7/4; ; ; ; 
Draw; ; 23/10; ; 9/4; ; 11/5; ; 9/4; 9/4; ; ; ; 23/10; ; ; ; 11/5; 9/4; 9/4; 47/20; ; 9/4; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/huddersfield-v-newcastle; 2017-08-07 14:17:03 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Newcastle; ; 7/5; ; 11/8; ; 6/4; ; 8/5; 8/5; ; ; ; 31/20; ; ; ; 6/4; 8/5; 17/11; 33/20; ; 8/5; ; 8/5; 8/5; ; ; ; 
Huddersfield; ; 7/4; ; 7/4; ; 7/4; ; 7/4; 17/10; ; ; ; 7/4; ; ; ; 9/5; 17/10; 17/10; 39/20; ; 17/10; ; 9/5; 7/4; ; ; ; 
