META; english/premier-league/swansea-v-man-utd; 2017-06-15 14:15:44 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; ; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; ; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; ; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 26/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-10 10:16:54 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; 4/9; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; 3; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 11/4; ; 
Swansea; ; 5; ; 6; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 7/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-10 14:16:55 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; ; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; ; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 29/10; ; 11/4; ; 
Swansea; ; 5; ; ; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 21/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-10 18:16:54 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; ; ; 1/2; 4/7; 8/15; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; ; 11/4; ; ; ; 3; 3; 3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 29/10; ; 3; ; 
Swansea; ; 5; ; ; ; 5; 6; 11/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 9/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-10 22:16:56 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; ; ; 1/2; 4/7; 4/9; 8/15; ; ; ; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 4/9; ; 
Draw; ; 11/4; ; ; ; 3; 3; 10/3; 3; ; ; ; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 3; ; 
Swansea; ; 5; ; ; ; 5; 6; 13/2; 11/2; ; ; ; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 9/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-11 02:16:53 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; ; 8/15; ; ; ; 1/2; 4/7; 8/15; 8/15; ; ; 1/2; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 1/2; ; 4/9; ; 
Draw; ; 11/4; ; ; ; 3; 3; 3; 3; ; ; 3; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 3; ; 
Swansea; ; 5; ; ; ; 5; 6; 6; 11/2; ; ; 11/2; 6; ; ; ; 5; 27/5; 60/11; 32/5; ; 27/5; ; 11/2; 11/2; ; 9/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-11 10:16:57 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 1/2; 11/20; 1/2; 8/15; ; ; 1/2; 1/2; ; ; ; 8/15; 8/15; 18/35; 11/20; ; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; 3; 11/4; ; ; ; 3; 3; 16/5; 3; ; ; 3; 3; ; ; ; 3; 3; 3; 13/4; ; 3; ; 3; 29/10; ; 3; ; 
Swansea; 6; 5; ; ; ; 5; 13/2; 6; 11/2; ; ; 11/2; 6; ; ; ; 5; 27/5; 57/10; 32/5; ; 27/5; ; 6; 11/2; ; 9/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-11 14:16:57 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 1/2; 11/20; 1/2; 1/2; ; ; 1/2; 1/2; ; ; 7/15; 8/15; 1/2; 1/2; 11/20; ; 1/2; ; 8/15; 8/15; ; 4/9; ; 
Draw; 3; 11/4; ; ; ; 3; 3; 16/5; 3; ; ; 3; 3; ; ; 56/19; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 3; ; 
Swansea; 6; 5; ; ; ; 5; 13/2; 6; 6; ; ; 11/2; 6; ; ; 13/2; 5; 23/4; 113/19; 32/5; ; 23/4; ; 6; 11/2; ; 9/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-11 18:16:58 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; 8/15; 1/2; 11/20; 1/2; 1/2; ; ; 1/2; 1/2; ; ; 7/15; 8/15; 1/2; 1/2; 11/20; ; 1/2; ; 8/15; 1/2; ; 4/9; ; 
Draw; 3; 11/4; ; ; 3; 3; 3; 16/5; 3; ; ; 3; 3; ; ; 3; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 3; ; 
Swansea; 6; 5; ; ; 6; 5; 13/2; 6; 6; ; ; 11/2; 6; ; ; 6; 5; 23/4; 113/19; 32/5; ; 23/4; ; 6; 11/2; ; 9/2; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-11 22:17:02 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; 8/15; 1/2; 11/20; 1/2; 1/2; ; ; 1/2; 1/2; ; ; 7/15; 8/15; 1/2; 1/2; 11/20; ; 1/2; ; 8/15; 1/2; ; 4/9; ; 
Draw; 3; 11/4; ; ; 3; 3; 3; 16/5; 3; ; ; 3; 3; ; ; 3; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; 6; 5; ; ; 6; 5; 13/2; 6; 6; ; ; 11/2; 6; ; ; 6; 5; 23/4; 113/19; 32/5; ; 23/4; ; 6; 11/2; ; 23/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-12 02:16:52 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; 8/15; 1/2; 11/20; 1/2; 1/2; ; ; 1/2; 1/2; ; ; 7/15; 8/15; 1/2; 1/2; 11/20; ; 1/2; ; 8/15; 1/2; ; 4/9; ; 
Draw; 3; 11/4; ; ; 3; 3; 3; 16/5; 3; ; ; 3; 3; ; ; 3; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; 6; 5; ; ; 6; 5; 13/2; 6; 6; ; ; 11/2; 6; ; ; 6; 5; 23/4; 113/19; 32/5; ; 23/4; ; 6; 11/2; ; 24/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-12 10:16:52 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; 8/15; 1/2; 11/20; 4/9; 1/2; ; ; 1/2; 1/2; ; ; 7/15; 8/15; 1/2; 1/2; 11/20; ; 1/2; ; 8/15; 1/2; ; 4/9; ; 
Draw; 3; 11/4; ; ; 3; 3; 3; 10/3; 3; ; ; 3; 3; ; ; 3; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; 6; 5; ; ; 6; 5; 13/2; 6; 6; ; ; 11/2; 6; ; ; 6; 5; 23/4; 113/19; 32/5; ; 23/4; ; 6; 11/2; ; 24/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-12 14:16:53 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; 8/15; 1/2; 11/20; 1/2; 1/2; ; ; 1/2; 1/2; ; ; 7/15; 8/15; 1/2; 17/35; 11/20; ; 1/2; ; 8/15; 1/2; ; 4/9; ; 
Draw; 3; 11/4; ; ; 3; 3; 3; 16/5; 3; ; ; 3; 3; ; ; 56/19; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 27/10; ; 
Swansea; 6; 5; ; ; 6; 5; 13/2; 6; 6; ; ; 11/2; 6; ; ; 13/2; 5; 23/4; 113/19; 32/5; ; 23/4; ; 6; 11/2; ; 24/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-12 18:16:50 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; 1/2; ; 8/15; 1/2; 8/15; 1/2; 1/2; ; ; 1/2; 1/2; ; ; 7/15; 8/15; 1/2; 17/35; 27/50; ; 1/2; ; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 11/4; 16/5; ; 3; 3; 3; 16/5; 3; ; ; 3; 3; ; ; 3; 3; 3; 3; 13/4; ; 3; ; 3; 3; ; 13/5; ; 
Swansea; 6; 5; 11/2; ; 6; 5; 13/2; 6; 6; ; ; 11/2; 6; ; ; 6; 5; 23/4; 113/19; 67/10; ; 23/4; ; 6; 11/2; ; 26/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-12 22:17:01 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/9; 4/9; 40/85; ; 8/15; 9/20; 9/20; 1/2; 1/2; ; ; 4/9; 4/9; 1/2; ; 5/11; 4/9; 1/2; 7/15; 51/100; ; 1/2; ; 1/2; 8/15; ; 4/9; ; 
Draw; 16/5; 10/3; 16/5; ; 3; 3; 10/3; 16/5; 3; ; ; 3; 10/3; 10/3; ; 31/10; 16/5; 3; 31/10; 33/10; ; 3; ; 10/3; 29/10; ; 3; ; 
Swansea; 13/2; 6; 13/2; ; 6; 6; 15/2; 13/2; 6; ; ; 13/2; 13/2; 13/2; ; 7; 13/2; 23/4; 6; 73/10; ; 23/4; ; 6; 11/2; ; 29/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-13 02:16:34 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/9; 4/9; 40/85; ; 8/15; 9/20; 9/20; 1/2; 1/2; ; ; 4/9; 4/9; 1/2; ; 5/11; 4/9; 1/2; 10/21; 51/100; ; 1/2; ; 1/2; 8/15; ; 4/9; ; 
Draw; 16/5; 10/3; 16/5; ; 3; 3; 10/3; 16/5; 3; ; ; 3; 10/3; 10/3; ; 31/10; 16/5; 3; 31/10; 33/10; ; 3; ; 10/3; 29/10; ; 3; ; 
Swansea; 13/2; 6; 13/2; ; 6; 6; 15/2; 13/2; 6; ; ; 13/2; 13/2; 13/2; ; 7; 13/2; 23/4; 6; 73/10; ; 23/4; ; 6; 11/2; ; 29/5; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-13 10:16:34 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/9; 4/9; 4/9; ; 8/15; 9/20; 9/20; 4/9; 1/2; ; ; 4/9; 21/50; 40/85; ; 2/5; 4/9; 1/2; 7/15; 51/100; ; 1/2; ; 4/9; 1/2; ; 4/9; ; 
Draw; 16/5; 10/3; 16/5; ; 3; 3; 10/3; 16/5; 3; ; ; 3; 10/3; 10/3; ; 10/3; 16/5; 3; 31/10; 33/10; ; 3; ; 7/2; 3; ; 3; ; 
Swansea; 13/2; 6; 7; ; 6; 6; 15/2; 7; 6; ; ; 13/2; 7; 7; ; 7; 13/2; 23/4; 6; 73/10; ; 23/4; ; 13/2; 6; ; 6; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-13 14:16:47 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/9; 4/9; 40/85; ; 2/5; 4/9; 9/20; 4/9; 4/9; ; ; 4/9; 21/50; 40/85; ; 2/5; 4/9; 4/9; 5/11; 12/25; 4/9; 4/9; ; 4/9; 1/2; ; 4/9; ; 
Draw; 16/5; 10/3; 16/5; ; 10/3; 18/5; 10/3; 16/5; 13/4; ; ; 10/3; 10/3; 10/3; ; 10/3; 16/5; 13/4; 16/5; 7/2; 33/10; 13/4; ; 7/2; 3; ; 3; ; 
Swansea; 13/2; 6; 13/2; ; 13/2; 13/2; 15/2; 7; 7; ; ; 6; 7; 7; ; 7; 13/2; 13/2; 25/4; 15/2; 11/2; 13/2; ; 13/2; 6; ; 6; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-13 18:16:33 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/9; 4/9; 40/85; ; 2/5; 12/25; 9/20; 4/9; 4/9; ; ; 4/9; 21/50; 40/85; ; 2/5; 4/9; 4/9; 5/11; 12/25; ; 4/9; ; 4/9; 7/15; ; 4/9; ; 
Draw; 16/5; 10/3; 10/3; ; 10/3; 10/3; 10/3; 10/3; 13/4; ; ; 16/5; 10/3; 7/2; ; 10/3; 16/5; 13/4; 16/5; 7/2; ; 13/4; ; 7/2; 16/5; ; 3; ; 
Swansea; 13/2; 13/2; 13/2; ; 13/2; 13/2; 15/2; 7; 7; ; ; 13/2; 7; 7; ; 7; 13/2; 13/2; 25/4; 15/2; ; 13/2; ; 13/2; 6; ; 6; ; 
META; english/premier-league/swansea-v-man-utd; 2017-08-13 22:16:28 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 1/3; 4/11; 4/11; 1/3; 2/5; 2/5; 4/11; 4/11; 6/17; ; ; 4/11; 1/3; 4/11; 2/5; 1/3; 6/17; 6/17; 6/17; 2/5; 10/29; 6/17; 2/5; 1/3; 4/11; ; 4/11; ; 4/11
Draw; 15/4; 18/5; 37/10; 15/4; 10/3; 19/5; 18/5; 7/2; 39/11; ; ; 7/2; 15/4; 19/5; 7/2; 7/2; 18/5; 7/2; 39/11; 77/20; 18/5; 7/2; 7/2; 19/5; 7/2; ; 7/2; ; 3
Swansea; 10; 17/2; 17/2; 9; 13/2; 8; 19/2; 10; 10; ; ; 17/2; 9; 10; 8; 10; 31/4; 19/2; 17/2; 19/2; 73/10; 19/2; 9; 17/2; 17/2; ; 9; ; 17/2
META; english/premier-league/swansea-v-man-utd; 2017-08-14 02:16:25 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 2/5; 1/3; 6/17; ; ; 4/11; 7/20; 4/11; 2/5; 1/3; 6/17; 6/17; 4/11; 2/5; 10/29; 6/17; 4/11; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 39/11; ; ; 7/2; 7/2; 4; 7/2; 7/2; 18/5; 7/2; 17/5; 77/20; 18/5; 7/2; 7/2; 19/5; 10/3; ; 7/2; ; 3
Swansea; 8; 17/2; 17/2; 9; 9; 17/2; 10; 10; 10; ; ; 17/2; 9; 10; 8; 10; 31/4; 19/2; 35/4; 19/2; 73/10; 19/2; 9; 8; 17/2; ; 19/2; ; 41/5
META; english/premier-league/swansea-v-man-utd; 2017-08-14 10:16:26 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 1/3; 6/17; 1/3; 1/3; 1/3; 7/20; 4/11; 2/5; 1/3; 6/17; 6/17; 4/11; 2/5; 10/29; 6/17; 2/5; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 37/10; 15/4; 10/3; 19/5; 18/5; 7/2; 39/11; 7/2; 17/5; 7/2; 7/2; 4; 7/2; 7/2; 18/5; 7/2; 38/11; 77/20; 18/5; 7/2; 7/2; 19/5; 10/3; ; 7/2; ; 10/3
Swansea; 8; 17/2; 17/2; 9; 9; 17/2; 10; 10; 10; 8; 8; 9; 9; 10; 8; 10; 31/4; 19/2; 17/2; 19/2; 73/10; 19/2; 7; 8; 17/2; ; 19/2; ; 43/5
META; english/premier-league/swansea-v-man-utd; 2017-08-14 14:16:26 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 1/3; 6/17; 1/3; 1/3; 1/3; 7/20; 1/3; 4/11; 1/3; 6/17; 6/17; 4/11; 2/5; 10/29; 6/17; 4/11; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 37/10; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; 7/2; 17/5; 7/2; 7/2; 19/5; 4; 10/3; 18/5; 37/10; 7/2; 77/20; 18/5; 37/10; 7/2; 19/5; 7/2; ; 7/2; ; 7/2
Swansea; 8; 17/2; 17/2; 9; 9; 17/2; 10; 10; 9; 17/2; 8; 9; 9; 10; 15/2; 9; 31/4; 17/2; 17/2; 19/2; 73/10; 17/2; 9; 8; 17/2; ; 10; ; 19/2
META; english/premier-league/swansea-v-man-utd; 2017-08-14 18:16:27 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 4/11; 1/3; 6/17; 4/11; 4/11; 1/3; 7/20; 1/3; 4/11; 4/11; 6/17; 6/17; 4/11; 39/100; 7/19; 6/17; 1/3; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 37/10; 15/4; 10/3; 19/5; 15/4; 7/2; 15/4; 18/5; 15/4; 7/2; 7/2; 19/5; 4; 7/2; 18/5; 37/10; 39/11; 4; 75/19; 37/10; 7/2; 19/5; 7/2; ; 7/2; ; 4
Swansea; 8; 17/2; 17/2; 9; 9; 17/2; 10; 9; 9; 9; 9; 9; 9; 9; 15/2; 9; 31/4; 17/2; 35/4; 19/2; 15/2; 17/2; 9; 8; 17/2; ; 10; ; 47/5
META; english/premier-league/swansea-v-man-utd; 2017-08-14 22:16:29 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 2/5; 1/3; 4/11; 4/11; 2/5; 1/3; 6/17; 4/11; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 6/17; 6/17; 3/8; 41/100; 3/8; 6/17; 4/11; 2/5; 4/11; ; 4/11; ; 2/5
Draw; 7/2; 18/5; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; 7/2; 18/5; 7/2; 7/2; 19/5; 4; 7/2; 18/5; 37/10; 7/2; 15/4; 15/4; 37/10; 10/3; 19/5; 7/2; ; 7/2; ; 7/2
Swansea; 17/2; 17/2; 8; 9; 9; 17/2; 10; 9; 9; 8; 8; 8; 17/2; 9; 15/2; 9; 31/4; 17/2; 17/2; 19/2; 15/2; 17/2; 9; 8; 8; ; 10; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-15 02:16:27 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 2/5; 2/5; 4/11; 1/3; 4/11; 4/11; 2/5; 1/3; 6/17; 4/11; 4/11; 4/11; 4/11; 1/3; 4/11; 2/5; 6/17; 6/17; 3/8; 41/100; 3/8; 6/17; 2/5; 2/5; 4/11; ; 4/11; ; 2/5
Draw; 10/3; 10/3; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; 7/2; 18/5; 7/2; 7/2; 19/5; 4; 7/2; 18/5; 37/10; 7/2; 15/4; 15/4; 37/10; 7/2; 19/5; 7/2; ; 7/2; ; 7/2
Swansea; 15/2; 7; 8; 9; 9; 17/2; 19/2; 9; 9; 8; 8; 8; 17/2; 9; 15/2; 17/2; 31/4; 17/2; 33/4; 19/2; 15/2; 17/2; 7; 8; 8; ; 19/2; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-15 10:16:32 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 2/5; 2/5; 4/11; 1/3; 4/11; 2/5; 2/5; 1/3; 6/17; 4/11; 4/11; 4/11; 4/11; 1/3; 4/11; 2/5; 6/17; 6/17; 3/8; 41/100; 3/8; 6/17; 4/11; 2/5; 4/11; ; 4/11; ; 4/11
Draw; 10/3; 10/3; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; 7/2; 18/5; 7/2; 7/2; 19/5; 4; 7/2; 18/5; 37/10; 39/11; 15/4; 15/4; 37/10; 7/2; 19/5; 7/2; ; 7/2; ; 4
Swansea; 15/2; 8; 8; 9; 9; 8; 19/2; 9; 9; 8; 8; 8; 17/2; 9; 15/2; 17/2; 31/4; 17/2; 33/4; 19/2; 15/2; 17/2; 9; 8; 8; ; 19/2; ; 43/5
META; english/premier-league/swansea-v-man-utd; 2017-08-15 14:16:29 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 2/5; 2/5; 4/11; 1/3; 4/11; 2/5; 2/5; 1/3; 6/17; 4/11; 4/11; 4/11; 4/11; 1/3; 4/11; 2/5; 6/17; 6/17; 3/8; 41/100; 3/8; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 10/3; 10/3; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; 7/2; 18/5; 7/2; 7/2; 19/5; 4; 7/2; 18/5; 37/10; 39/11; 15/4; 15/4; 37/10; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 15/2; 8; 8; 9; 9; 8; 19/2; 9; 9; 8; 8; 8; 17/2; 9; 15/2; 17/2; 31/4; 17/2; 33/4; 19/2; 15/2; 17/2; 10; ; 8; ; 19/2; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-15 18:16:28 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 2/5; 4/11; 1/3; 4/11; 2/5; 2/5; 1/3; 6/17; ; 4/11; 4/11; 4/11; 1/3; 4/11; 4/11; 6/17; 6/17; 3/8; 41/100; 3/8; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 10/3; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; ; 18/5; 7/2; 7/2; 19/5; 4; 15/4; 18/5; 37/10; 62/17; 15/4; 15/4; 37/10; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 7; 8; 9; 9; 8; 19/2; 9; 9; ; 8; 8; 17/2; 9; 15/2; 9; 31/4; 17/2; 9; 19/2; 15/2; 17/2; 10; ; 8; ; 19/2; ; 44/5
META; english/premier-league/swansea-v-man-utd; 2017-08-15 22:16:25 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 2/5; 4/11; 1/3; 4/11; 2/5; 2/5; 4/11; 6/17; ; 4/11; 4/11; 4/11; 4/11; 4/11; 4/11; 6/17; 6/17; 3/8; 2/5; 3/8; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 10/3; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; ; 18/5; 7/2; 7/2; 18/5; 4; 15/4; 18/5; 37/10; 18/5; 77/20; 15/4; 37/10; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 7; 8; 9; 9; 8; 19/2; 9; 9; ; 8; 8; 17/2; 9; 15/2; 9; 31/4; 17/2; 9; 19/2; 15/2; 17/2; 10; ; 8; ; 19/2; ; 44/5
META; english/premier-league/swansea-v-man-utd; 2017-08-16 02:16:28 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 2/5; 4/11; 4/11; 6/17; ; 4/11; 4/11; 7/20; 4/11; 4/11; 4/11; 6/17; 6/17; 7/19; 2/5; 3/8; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; ; 18/5; 7/2; 7/2; 18/5; 4; 15/4; 18/5; 37/10; 62/17; 77/20; 15/4; 37/10; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 8; 8; 9; 9; 8; 19/2; 9; 9; ; 17/2; 17/2; 17/2; 9; 15/2; 9; 31/4; 17/2; 37/4; 19/2; 15/2; 17/2; 10; ; 17/2; ; 19/2; ; 44/5
META; english/premier-league/swansea-v-man-utd; 2017-08-16 10:16:27 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 2/5; 4/11; 4/11; 6/17; ; 4/11; 4/11; 7/20; 4/11; 4/11; 4/11; 6/17; 6/17; 7/19; 2/5; 4/11; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 18/5; 15/4; 10/3; 19/5; 18/5; 7/2; 15/4; ; 18/5; 7/2; 7/2; 18/5; 4; 15/4; 18/5; 37/10; 62/17; 77/20; 39/10; 37/10; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 8; 17/2; 9; 9; 8; 19/2; 9; 9; ; 17/2; 17/2; 17/2; 9; 15/2; 9; 31/4; 17/2; 37/4; 19/2; 39/5; 17/2; 10; ; 17/2; ; 19/2; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-16 14:16:21 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 2/5; 4/11; 1/3; 6/17; 4/11; 4/11; 4/11; 7/20; 1/3; 4/11; 4/11; 6/17; 6/17; 7/19; 2/5; 4/11; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 18/5; 15/4; 10/3; 19/5; 4; 4; 50/13; 18/5; 18/5; 7/2; 7/2; 4; 4; 15/4; 18/5; 19/5; 37/10; 77/20; 39/10; 19/5; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 8; 17/2; 9; 9; 8; 19/2; 9; 35/4; 17/2; 17/2; 17/2; 17/2; 9; 15/2; 9; 31/4; 17/2; 9; 19/2; 39/5; 17/2; 10; ; 17/2; ; 19/2; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-16 18:16:20 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
Man Utd ; 4/11; 4/11; 4/11; 1/3; 4/11; 2/5; 4/11; 4/11; 7/19; 4/11; 4/11; 4/11; 7/20; 4/11; 4/11; 4/11; 6/17; 6/17; 4/11; 2/5; 4/11; 6/17; 1/3; ; 4/11; ; 4/11; ; 4/11
Draw; 7/2; 18/5; 18/5; 15/4; 10/3; 19/5; 15/4; 7/2; 54/13; 18/5; 15/4; 7/2; 7/2; 19/5; 4; 15/4; 18/5; 4; 15/4; 77/20; 39/10; 4; 15/4; ; 7/2; ; 7/2; ; 4
Swansea; 17/2; 8; 17/2; 9; 9; 8; 19/2; 9; 9; 17/2; 9; 17/2; 17/2; 9; 15/2; 9; 31/4; 9; 37/4; 19/2; 39/5; 9; 10; ; 9; ; 19/2; ; 9
META; english/premier-league/swansea-v-man-utd; 2017-08-16 22:16:17 GMT+3; 2017-08-19 12:30; Nothing; Xlenovo
