META; english/premier-league/west-ham-v-southampton; 2017-06-15 14:15:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-04 22:22:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-05 02:21:52 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 9/10; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-05 10:21:42 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-05 14:21:18 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 9/10; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-05 18:21:26 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-05 22:21:07 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-06 02:20:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-06 10:20:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-06 14:20:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; ; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; ; ; 23/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; ; ; 19/10; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-06 18:20:32 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 9/10; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 10/11; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 29/10; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-06 22:19:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-07 02:17:43 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-07 10:17:55 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-07 14:17:54 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 17/20; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-07 18:17:51 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-07 22:17:48 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-08 02:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-08 10:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-08 14:17:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-08 18:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-08 22:17:22 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; ; 17/20; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-09 02:17:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 4/5; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-20 15:25:12 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; ; 17/20; ; 5/6; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; ; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-20 18:18:00 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; ; 17/20; ; 5/6; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; ; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; ; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-20 22:17:23 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-21 02:16:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; ; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; ; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; ; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-21 10:16:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; ; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; ; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; ; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; ; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; ; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; ; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-21 14:16:35 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 5/6; 5/6; ; ; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; ; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; 10/3; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 16/5; ; ; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-21 18:17:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 5/6; 5/6; ; ; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; ; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; 10/3; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 16/5; ; ; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-21 22:17:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; 10/13; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-22 02:17:45 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; 10/13; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; ; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; ; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 16/5; ; ; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-22 10:17:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; 10/13; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 17/20; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-22 14:18:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 5/6; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; 10/3; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-22 18:18:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; ; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 5/6; 17/20; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; 53/20; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; ; 7/2; ; ; ; 10/3; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-22 22:17:48 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; ; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 5/6; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; ; 13/5; ; ; ; 53/20; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; ; 7/2; ; ; ; 10/3; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-23 02:17:49 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 5/6; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 53/20; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 10/3; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 16/5; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-23 10:18:17 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-23 14:19:13 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-23 18:18:47 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-23 22:18:36 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 1/14; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 10/3; ; 10/11; ; 
META; english/premier-league/west-ham-v-southampton; 2017-07-24 02:17:41 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
