FC Copenhagen; 13/2; 11/2; 11/2; 11/2; 6; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 5; 6; 6; 23/4; ; 6; 6; 11/2; 6; 6; 6; 28/5; 6; ; 6; 27/5; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-12 08:15:30 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 8/15; 8/15; 8/15; 1/2; 1/2; 8/15; 1/2; 1/2; 8/15; 11/21; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; ; 1/2; 11/21; 10/21; 1/2; 1/2; 6/11; 6/11; 1/2; ; 1/2; 1/2; 8/15
Draw; 16/5; 3; 3; 3; 3; 16/5; 3; 16/5; 3; 16/5; 3; 29/10; 14/5; 3; 29/10; 3; ; 16/5; 16/5; 16/5; 3; 16/5; 33/10; 31/10; 3; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 11/2; 6; 6; 11/2; 6; 11/2; 6; 11/2; 11/2; 5; 6; 6; 23/4; ; 25/4; 6; 11/2; 6; 25/4; 6; 28/5; 6; ; 6; 27/5; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-12 12:15:32 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 8/15; 11/21; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; ; 17/35; 11/21; 1/2; 1/2; 17/35; 6/11; 6/11; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 33/10; 3; 16/5; 3; 16/5; 3; 3; 11/4; 3; 3; 3; ; 16/5; 16/5; 10/3; 3; 16/5; 33/10; 31/10; 3; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 6; 11/2; 6; 6; 11/2; 6; 6; 6; 23/4; ; 25/4; 6; 23/4; 6; 25/4; 6; 28/5; 6; ; 29/5; 27/5; 13/2
META; champions-league/porto-v-fc-copenhagen; 2016-09-12 16:15:40 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 8/15; 11/21; 1/2; 8/15; 8/15; 1/2; 1/2; 1/2; ; 1/2; 11/21; 1/2; 1/2; 1/2; 6/11; 18/35; 1/2; ; 1/2; 1/2; 1/2
Draw; 7/2; 3; 3; 3; 10/3; 33/10; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 16/5; 16/5; 10/3; 3; 16/5; 33/10; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 13/2; 6; 6; 11/2; 11/2; 11/2; 6; 6; 6; 6; 6; 6; 13/2; ; 25/4; 6; 23/4; 6; 25/4; 6; 6; 13/2; ; 6; 27/5; 13/2
META; champions-league/porto-v-fc-copenhagen; 2016-09-12 20:15:41 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 4/7; 8/15; 1/2; 1/2; 8/15; ; 18/35; 8/15; 1/2; 8/15; 18/35; 6/11; 18/35; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; 33/10; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 6; 6; 6; 23/4; ; 6; 13/2; 23/4; 13/2; 6; 6; 6; 6; ; 29/5; 26/5; 31/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 00:15:36 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 4/7; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; 6/11; 18/35; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; 33/10; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 6; 6; 6; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; 6; 6; 6; ; 31/5; 27/5; 31/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 00:55:20 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 4/7; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; 6/11; 18/35; 1/2; ; ; 1/2; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; 33/10; 16/5; 16/5; ; ; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 11/2; 6; 6; 6; 6; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; 6; 6; 6; ; ; 27/5; 31/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 01:46:04 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; 6/11; 18/35; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 16/5; 16/5; 10/3; 3; 16/5; 33/10; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 6; 6; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; 6; 6; 13/2; ; 31/5; 27/5; 13/2
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 03:46:16 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; 6/11; 18/35; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; 33/10; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 6; 6; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; 6; 6; 6; ; 32/5; 26/5; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 04:15:34 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; 6/11; 18/35; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; 33/10; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 6; 6; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; 6; 6; 6; ; 32/5; 26/5; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 05:46:12 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; ; 1/2; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; ; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 6; 13/2; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; ; 80/13; 6; ; 32/5; 26/5; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 06:31:02 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; 6/11; 1/2; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; 33/10; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 6; 13/2; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; 6; 80/13; 6; ; 32/5; 27/5; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 07:46:01 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; 6/11; 1/2; 1/2; ; ; 4/9; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; 33/10; 16/5; 16/5; ; ; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 6; 13/2; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; 6; 80/13; 6; ; ; 27/5; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 08:15:34 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 11/20; 8/15; 8/15; 1/2; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 1/2; 1/2; 8/15; ; 1/2; 8/15; 1/2; 8/15; 1/2; 6/11; 1/2; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 3; 16/5; 10/3; 16/5; 3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 29/10; 3; ; 41/13; 16/5; 10/3; 3; 41/13; 33/10; 16/5; 16/5; ; ; 3; 3
FC Copenhagen; 13/2; 11/2; 11/2; 6; 6; 6; 11/2; 11/2; 11/2; 13/2; 6; 6; 6; 6; 13/2; 23/4; ; 25/4; 13/2; 23/4; 13/2; 25/4; 6; 80/13; 6; ; ; 27/5; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 09:46:03 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 8/15; 8/15; 1/2; 8/15; 1/2; 9/20; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 12/25; 1/2; 1/2; ; 17/35; 8/15; 1/2; 8/15; 17/35; 6/11; 1/2; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 33/10; 31/10; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 3; 3; ; 16/5; 16/5; 10/3; 3; 16/5; 33/10; 16/5; 16/5; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 11/2; 11/2; 13/2; 6; 6; 6; 13/2; 13/2; 13/2; ; 13/2; 13/2; 23/4; 13/2; 13/2; 6; 80/13; 6; ; 32/5; 27/5; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 11:46:09 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 9/20; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 12/25; 1/2; 1/2; ; 17/35; 8/15; 1/2; 8/15; 17/35; 6/11; 1/2; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 33/10; 31/10; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 3; 10/3; ; 16/5; 16/5; 10/3; 3; 16/5; 33/10; 16/5; 16/5; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 11/2; 11/2; 13/2; 6; 13/2; 6; 13/2; 13/2; 13/2; ; 13/2; 13/2; 23/4; 13/2; 13/2; 6; 80/13; 6; ; 32/5; 28/5; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 12:15:36 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 9/20; 1/2; 8/15; 8/15; 1/2; 8/15; 8/15; 12/25; 1/2; 1/2; ; 17/35; 8/15; 1/2; 8/15; 17/35; 6/11; 1/2; 1/2; ; 1/2; 4/9; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 33/10; 31/10; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 3; 10/3; ; 16/5; 16/5; 10/3; 3; 16/5; 33/10; 16/5; 16/5; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 11/2; 11/2; 13/2; 6; 13/2; 6; 13/2; 13/2; 13/2; ; 13/2; 13/2; 23/4; 13/2; 13/2; 6; 80/13; 6; ; 32/5; 28/5; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 13:04:10 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 9/20; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 12/25; 8/15; 8/15; ; 17/35; 8/15; 1/2; 8/15; 17/35; 18/35; 1/2; 1/2; ; ; 1/2; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 33/10; 31/10; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 10/3; 13/4; ; 16/5; 16/5; 10/3; 3; 16/5; 57/17; 16/5; 16/5; ; ; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 11/2; 11/2; 13/2; 6; 13/2; 6; 13/2; 13/2; 6; ; 13/2; 13/2; 23/4; 13/2; 13/2; 34/5; 80/13; 6; ; 31/5; 31/5; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 13:46:21 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 9/20; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 12/25; 8/15; 8/15; ; 17/35; 8/15; 1/2; 8/15; 17/35; 18/35; 1/2; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 33/10; 31/10; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 10/3; 13/4; ; 16/5; 16/5; 10/3; 3; 16/5; 57/17; 16/5; 16/5; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 11/2; 11/2; 13/2; 6; 13/2; 6; 13/2; 13/2; 6; ; 13/2; 13/2; 23/4; 13/2; 13/2; 34/5; 80/13; 6; ; 31/5; 6; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 15:46:12 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 9/20; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 12/25; 8/15; 8/15; ; 17/35; 8/15; 1/2; 8/15; 17/35; 18/35; 1/2; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 33/10; 31/10; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 10/3; 13/4; ; 16/5; 16/5; 10/3; 3; 16/5; 57/17; 16/5; 16/5; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 6; 11/2; 11/2; 13/2; 6; 13/2; 6; 13/2; 13/2; 6; ; 13/2; 13/2; 23/4; 13/2; 13/2; 34/5; 80/13; 6; ; 32/5; 32/5; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 16:15:40 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 12/25; 8/15; 8/15; ; 17/35; 8/15; 1/2; 8/15; 17/35; 18/35; 1/2; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 33/10; 10/3; 16/5; 3; 16/5; 3; 3; 11/4; 16/5; 10/3; 13/4; ; 16/5; 16/5; 10/3; 3; 16/5; 57/17; 16/5; 16/5; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 13/2; 11/2; 11/2; 13/2; 6; 13/2; 6; 13/2; 13/2; 6; ; 13/2; 13/2; 23/4; 13/2; 13/2; 34/5; 80/13; 6; ; 31/5; 6; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 17:46:06 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; ; 8/15; 8/15; ; 17/35; 1/2; 1/2; 1/2; 17/35; 18/35; 1/2; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 3; 57/17; 16/5; 16/5; 11/4; ; 10/3; 10/3; ; 16/5; 57/17; 10/3; 10/3; 16/5; 57/17; 16/5; 10/3; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 13/2; 11/2; 11/2; 34/5; 13/2; 6; 6; ; 13/2; 11/2; ; 13/2; 34/5; 23/4; 34/5; 13/2; 34/5; 80/13; 13/2; ; 31/5; 31/5; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 18:33:51 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; ; 8/15; 8/15; ; 17/35; 1/2; 1/2; 1/2; 17/35; 18/35; 1/2; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 3; 57/17; 16/5; 16/5; 11/4; ; 10/3; 13/4; ; 13/4; 57/17; 10/3; 10/3; 13/4; 57/17; 16/5; 10/3; ; 3; 3; 10/3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 13/2; 11/2; 11/2; 34/5; 13/2; 6; 6; ; 13/2; 6; ; 13/2; 34/5; 23/4; 34/5; 13/2; 34/5; 80/13; 13/2; ; 31/5; 6; 33/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 19:46:09 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; ; 8/15; 8/15; ; 17/35; 1/2; 1/2; 1/2; 17/35; 18/35; 1/2; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 3; 57/17; 16/5; 16/5; 11/4; ; 10/3; 13/4; ; 13/4; 57/17; 10/3; 10/3; 13/4; 57/17; 16/5; 10/3; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 13/2; 11/2; 11/2; 34/5; 13/2; 6; 6; ; 13/2; 6; ; 13/2; 34/5; 23/4; 34/5; 13/2; 34/5; 80/13; 13/2; ; 31/5; 6; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 20:15:37 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; ; 8/15; 8/15; ; 17/35; 1/2; 1/2; 1/2; 17/35; 18/35; 1/2; 1/2; ; 1/2; 1/2; 8/15
Draw; 7/2; 3; 16/5; 16/5; 10/3; 10/3; 10/3; 16/5; 3; 57/17; 16/5; 16/5; 11/4; ; 10/3; 13/4; ; 13/4; 57/17; 10/3; 10/3; 13/4; 57/17; 16/5; 16/5; ; 3; 3; 3
FC Copenhagen; 13/2; 11/2; 13/2; 13/2; 6; 6; 13/2; 11/2; 11/2; 34/5; 13/2; 6; 6; ; 13/2; 6; ; 13/2; 34/5; 23/4; 34/5; 13/2; 34/5; 80/13; 13/2; ; 31/5; 6; 32/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 21:46:14 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 1/2; 6/10; 8/13; 8/15; 11/20; 4/7; 1/2; 1/2; 4/7; 1/2; 8/15; 8/15; 4/7; 4/7; 11/20; ; 4/7; 4/7; 8/15; 4/7; 4/7; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 10/3; 16/5; 16/5; 16/5; 3; 31/10; 16/5; 16/5; 11/4; 3; 16/5; 16/5; ; 31/10; 31/10; 13/4; 3; 31/10; 33/10; 58/19; 16/5; ; 3; 3; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 6; 11/2; 21/4; 11/2; 11/2; 6; 13/2; 11/2; 6; 21/4; 11/2; 23/4; ; 53/10; 6; 21/4; 6; 53/10; 28/5; 49/10; 5; ; 11/2; 5; 28/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-13 23:45:50 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 1/2; 6/10; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 4/7; 4/7; 11/20; ; 4/7; 7/12; 8/15; 4/7; 4/7; 4/7; 3/5; 4/7; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 16/5; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 58/19; 16/5; ; 3; 3; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 21/4; 5; 5; 91/17; 11/2; 11/2; 6; 21/4; 11/2; 23/4; ; 21/4; 91/17; 21/4; 26/5; 21/4; 28/5; 49/10; 5; ; 26/5; 5; 27/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 00:15:18 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 1/2; 6/10; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 4/7; 4/7; 11/20; ; 4/7; 7/12; 8/15; 4/7; 4/7; 4/7; 3/5; 4/7; ; 8/15; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 29/10; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 58/19; 16/5; ; 3; 3; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 21/4; 5; 23/4; ; 21/4; 91/17; 21/4; 26/5; 21/4; 28/5; 49/10; 11/2; ; 11/2; 5; 29/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 01:04:06 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 1/2; 6/10; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 4/7; 4/7; 11/20; ; 4/7; 7/12; 8/15; 4/7; 4/7; 4/7; 3/5; 4/7; ; 8/15; 8/15; 4/7
Draw; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 29/10; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 58/19; 16/5; ; 3; 3; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 21/4; 5; 23/4; ; 21/4; 91/17; 21/4; 26/5; 21/4; 28/5; 49/10; 11/2; ; 28/5; 26/5; 6
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 01:45:18 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 1/2; 6/10; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 4/7; 4/7; 11/20; ; 5/9; 7/12; 8/15; 4/7; 5/9; 4/7; 7/12; 4/7; ; 4/7; 4/7; 4/7
Draw; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 29/10; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 58/19; 16/5; ; 3; 3; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 21/4; 5; 23/4; ; 53/10; 91/17; 21/4; 26/5; 53/10; 28/5; 67/13; 11/2; ; 28/5; 26/5; 29/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 03:45:17 GMT+3; 2016-09-14 19:45; e70300-dr003
Porto; 4/7; 1/2; 6/10; 8/13; 4/7; 11/20; 4/7; 4/7; 4/7; 7/12; 4/7; 8/15; 8/15; 11/20; 4/7; 11/20; ; 5/9; 7/12; 8/15; 4/7; 5/9; 4/7; 7/12; 4/7; ; 8/15; 8/15; 4/7
Draw; 16/5; 3; 3; 3; 16/5; 16/5; 16/5; 3; 3; 13/4; 16/5; 16/5; 11/4; 3; 29/10; 16/5; ; 41/13; 13/4; 13/4; 3; 41/13; 33/10; 58/19; 16/5; ; 3; 3; 3
FC Copenhagen; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 11/2; 5; 5; 91/17; 11/2; 11/2; 6; 11/2; 5; 23/4; ; 27/5; 91/17; 21/4; 26/5; 27/5; 28/5; 67/13; 11/2; ; 11/2; 5; 28/5
META; champions-league/porto-v-fc-copenhagen; 2016-09-14 04:15:18 GMT+3; 2016-09-14 19:45; e70300-dr003
