META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 16:25:54 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-22 20:29:25 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; ; 5/6; ; 13/15; ; 19/20; ; 19/20; ; ; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; ; ; ; ; ; ; 13/5; ; ; 5/2; ; 40/17; ; 12/5; ; 40/17; ; ; ; ; ; ; 
West Ham; 10/3; ; ; ; ; ; ; ; ; ; ; ; 14/5; ; ; 7/2; ; 56/19; ; 11/4; ; 27/10; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-09-23 00:25:56 GMT+3; 2016-10-25 19:45; e70300-dr003
Chelsea; 5/6; ; ; ; ; ; 17/20; ; ; ; ; ; 5/6; ; ; 5/6; ; 5/6; ; 19/20; ; 5/6; ; ; ; ; ; ; 
Chelsea; 10/11; 17/20; ; 10/11; ; ; 17/20; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; 42/41; ; ; ; ; 
Draw; 5/2; 5/2; ; 5/2; ; ; 13/5; ; 5/2; ; ; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; 9/4; ; ; ; ; 
West Ham; 3; 16/5; ; 3; ; ; 31/10; ; 3; ; ; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; 3; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-11 20:25:44 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 9/10; 10/11; ; ; 20/23; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; 42/41; ; ; ; ; 
Draw; 5/2; 5/2; 13/5; 5/2; ; ; 5/2; ; 5/2; ; ; 13/5; 12/5; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; 9/4; ; ; ; ; 
West Ham; 3; 16/5; 16/5; 3; ; ; 16/5; ; 3; ; ; 14/5; 16/5; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; 3; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-12 00:24:07 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 9/10; 10/11; ; ; 9/10; ; 10/11; ; ; 5/6; ; ; 5/6; 19/20; 10/11; 42/41; 19/20; 1; 10/11; 10/11; ; 42/41; ; ; ; ; 
Draw; 5/2; 5/2; 5/2; 5/2; ; ; 5/2; ; 5/2; ; ; 13/5; ; ; 5/2; 13/5; 23/10; 9/4; 12/5; 9/4; 23/10; 45/17; ; 9/4; ; ; ; ; 
West Ham; 3; 16/5; 31/10; 3; ; ; 31/10; ; 3; ; ; 14/5; ; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; 3; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-12 04:46:28 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 17/20; 10/11; ; ; 17/20; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 10/11; 10/11; 42/41; 19/20; 1; 10/11; 10/11; ; 42/41; ; ; ; ; 
Draw; 5/2; 5/2; 13/5; 5/2; ; ; 13/5; ; 5/2; ; ; 13/5; 49/20; ; 5/2; 11/4; 23/10; 9/4; 12/5; 9/4; 23/10; 45/17; ; 9/4; ; ; ; ; 
West Ham; 3; 16/5; 16/5; 3; ; ; 31/10; ; 3; ; ; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; 3; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-12 08:24:08 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 17/20; 20/21; ; ; 17/20; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 10/11; 10/11; 42/41; 19/20; 1; 10/11; 10/11; ; 42/41; ; ; ; ; 
Draw; 5/2; 5/2; 5/2; 12/5; ; ; 13/5; ; 5/2; ; ; 13/5; 49/20; ; 5/2; 11/4; 9/4; 9/4; 12/5; 9/4; 9/4; 45/17; ; 9/4; ; ; ; ; 
West Ham; 3; 16/5; 16/5; 3; ; ; 31/10; ; 3; ; ; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; 3; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-12 12:26:20 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 20/23; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 19/20; 10/11; 42/41; 19/20; 1; 10/11; 10/11; ; 42/41; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 5/2; ; 5/2; ; ; 13/5; 49/20; ; 5/2; 13/5; 9/4; 9/4; 12/5; 9/4; 9/4; 45/17; ; 9/4; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; ; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; 3; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-12 16:26:06 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 20/23; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; 42/41; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 5/2; ; 5/2; ; ; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; 9/4; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; ; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; 3; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-12 20:26:10 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 17/20; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 19/20; 10/11; 42/41; 19/20; 1; 10/11; 10/11; ; 42/41; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 13/5; ; 5/2; ; ; 13/5; 49/20; ; 5/2; 13/5; 23/10; 9/4; 12/5; 9/4; 23/10; 45/17; ; 9/4; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 31/10; ; 3; ; ; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; 3; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-13 10:49:57 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 20/23; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 5/2; ; 5/2; ; ; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; ; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-13 12:24:38 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 20/23; ; 10/11; ; ; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 5/2; ; 5/2; ; ; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; ; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-13 16:25:02 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-13 20:25:31 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 12/5; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 16/5; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-14 00:24:04 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; ; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; ; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; ; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-14 04:24:34 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 20/23; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 5/2; ; 5/2; ; 5/2; 13/5; 12/5; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; 11/4; 14/5; 16/5; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-14 08:24:28 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-14 12:25:55 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 20/23; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 5/2; ; 5/2; ; 5/2; 13/5; 12/5; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; 11/4; 14/5; 16/5; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-14 16:26:02 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 12/5; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 16/5; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-14 20:24:42 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 20/21; ; ; 20/23; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 12/5; ; ; 5/2; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-15 00:25:32 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 20/23; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 5/2; ; ; 5/2; ; 5/2; ; 5/2; 13/5; 12/5; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; 11/4; 14/5; 16/5; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-15 04:25:01 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 20/23; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 5/2; ; ; 5/2; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-15 08:25:31 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 20/23; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 5/2; 27/10; 5/2; ; ; 5/2; ; 5/2; ; 5/2; 13/5; 12/5; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 16/5; 29/10; 3; ; ; 16/5; ; 3; ; 11/4; 14/5; 16/5; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-15 12:24:37 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 13/5; 27/10; 5/2; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 12/5; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 3; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 16/5; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-15 16:26:44 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 13/15; 42/41; 19/20; 1; 13/15; 10/11; ; ; ; ; ; ; 
Draw; 5/2; 13/5; 27/10; 5/2; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 12/5; 9/4; 12/5; 9/4; 12/5; 45/17; ; ; ; ; ; ; 
West Ham; 3; 3; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; 7/2; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-15 20:22:45 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 10/11; 42/41; 19/20; 1; 10/11; ; ; ; ; ; ; ; 
Draw; 5/2; 13/5; 27/10; 5/2; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 23/10; 9/4; 12/5; 9/4; 23/10; ; ; ; ; ; ; ; 
West Ham; 3; 3; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-16 00:26:45 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 10/11; 42/41; 19/20; 1; 10/11; ; ; ; ; ; ; ; 
Draw; 5/2; 13/5; 27/10; 5/2; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 23/10; 9/4; 12/5; 9/4; 23/10; ; ; ; ; ; ; ; 
West Ham; 3; 3; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-16 04:23:15 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 10/11; 42/41; 19/20; 1; 10/11; ; ; ; ; ; ; ; 
Draw; 5/2; 13/5; 27/10; 5/2; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 23/10; 9/4; 12/5; 9/4; 23/10; ; ; ; ; ; ; ; 
West Ham; 3; 3; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-16 08:24:04 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 10/11; 17/20; 10/11; 10/11; ; ; 17/20; ; 10/11; ; 20/23; 5/6; 10/11; ; 5/6; 10/11; 10/11; 42/41; 19/20; 1; 10/11; ; ; ; ; ; ; ; 
Draw; 5/2; 13/5; 27/10; 5/2; ; ; 13/5; ; 5/2; ; 5/2; 13/5; 49/20; ; 5/2; 11/4; 23/10; 9/4; 12/5; 9/4; 23/10; ; ; ; ; ; ; ; 
West Ham; 3; 3; 29/10; 3; ; ; 31/10; ; 3; ; 11/4; 14/5; 3; ; 7/2; 10/3; 37/13; 3; 11/4; 3; 37/13; ; ; ; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-16 12:25:22 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 17/20; 4/5; 20/23; ; ; 3/4; ; 4/5; 4/5; 3/4; 5/6; 4/5; ; 5/6; 11/13; 5/6; 9/10; 4/5; 9/10; ; ; ; 9/10; ; ; ; ; 
Draw; 13/5; 13/5; 11/4; 5/2; ; ; 14/5; ; 14/5; 14/5; 13/5; 13/5; 53/20; ; 5/2; 14/5; 12/5; 5/2; 13/5; 5/2; ; ; ; 5/2; ; ; ; ; 
West Ham; 7/2; 3; 17/5; 16/5; ; ; 33/10; ; 10/3; 3; 16/5; 14/5; 10/3; ; 7/2; 7/2; 31/10; 41/13; 13/4; 3; ; ; ; 41/13; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-16 16:24:35 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 17/20; 4/5; 4/5; ; ; 3/4; ; 4/5; 3/4; 3/4; 5/6; 10/13; ; 3/4; 5/6; 10/13; 11/13; 4/5; 5/6; 10/13; ; 10/13; 11/13; ; ; ; ; 
Draw; 13/5; 13/5; 14/5; 14/5; ; ; 29/10; ; 14/5; 14/5; 27/10; 13/5; 11/4; ; 3; 14/5; 27/11; 5/2; 13/5; 5/2; 27/11; ; 11/4; 5/2; ; ; ; ; 
West Ham; 7/2; 3; 333/100; 16/5; ; ; 33/10; ; 10/3; 16/5; 16/5; 16/5; 10/3; ; 10/3; 7/2; 33/10; 7/2; 13/4; 7/2; 33/10; ; 3; 7/2; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-16 20:25:41 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 3/4; 4/5; 3/4; ; ; 3/4; 8/11; 4/5; 3/4; 3/4; 5/6; ; ; 3/4; 5/6; 10/13; 4/5; 3/4; 4/5; 10/13; 5/6; 10/13; 4/5; ; ; ; ; 
Draw; 13/5; 29/10; 14/5; 14/5; ; ; 29/10; 5/2; 14/5; 14/5; 27/10; 13/5; ; ; 3; 14/5; 27/11; 13/5; 13/5; 13/5; 27/11; 27/10; 11/4; 13/5; ; ; ; ; 
West Ham; 7/2; 16/5; 333/100; 10/3; ; ; 33/10; 16/5; 10/3; 16/5; 16/5; 16/5; ; ; 10/3; 7/2; 33/10; 18/5; 7/2; 7/2; 33/10; 19/5; 3; 18/5; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-17 00:24:21 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 3/4; 3/4; 4/5; 3/4; ; ; 3/4; 8/11; 4/5; 3/4; 3/4; 5/6; 10/13; ; 3/4; 5/6; 4/5; 11/13; 3/4; 5/6; 4/5; 5/6; 10/13; 11/13; ; ; ; ; 
Draw; 13/5; 29/10; 14/5; 14/5; ; ; 29/10; 5/2; 14/5; 14/5; 27/10; 13/5; 11/4; ; 3; 14/5; 27/11; 27/11; 13/5; 12/5; 27/11; 27/10; 11/4; 27/11; ; ; ; ; 
West Ham; 7/2; 16/5; 333/100; 10/3; ; ; 33/10; 16/5; 10/3; 16/5; 16/5; 16/5; 10/3; ; 10/3; 7/2; 13/4; 7/2; 7/2; 7/2; 13/4; 19/5; 3; 7/2; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-17 04:24:16 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 4/5; 3/4; ; ; 3/4; 8/11; 4/5; 3/4; 3/4; 5/6; 10/13; ; 3/4; 4/5; 10/13; 11/13; 3/4; 5/6; 10/13; 5/6; 10/13; 11/13; ; ; ; ; 
Draw; 11/4; 29/10; 14/5; 14/5; ; ; 29/10; 5/2; 14/5; 14/5; 27/10; 13/5; 14/5; ; 3; 3; 5/2; 27/11; 13/5; 12/5; 5/2; 27/10; 11/4; 27/11; ; ; ; ; 
West Ham; 16/5; 16/5; 333/100; 10/3; ; ; 33/10; 16/5; 10/3; 16/5; 16/5; 16/5; 10/3; ; 10/3; 7/2; 16/5; 7/2; 7/2; 7/2; 16/5; 19/5; 3; 7/2; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-17 08:24:09 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 4/5; 3/4; ; ; 3/4; 8/11; 4/5; 3/4; 3/4; 5/6; 10/13; ; 3/4; 4/5; 10/13; 11/13; 3/4; 5/6; 10/13; 5/6; 10/13; 11/13; ; ; ; ; 
Draw; 11/4; 29/10; 14/5; 14/5; ; ; 29/10; 5/2; 14/5; 14/5; 27/10; 13/5; 14/5; ; 3; 3; 5/2; 27/11; 13/5; 12/5; 5/2; 27/10; 11/4; 27/11; ; ; ; ; 
West Ham; 16/5; 16/5; 333/100; 10/3; ; ; 33/10; 16/5; 10/3; 16/5; 16/5; 16/5; 10/3; ; 10/3; 7/2; 16/5; 7/2; 7/2; 7/2; 16/5; 19/5; 3; 7/2; ; ; ; ; 
META; english/efl-cup/west-ham-v-chelsea; 2016-10-17 12:25:32 GMT+3; 2016-10-26 19:45; e70300-dr003
Chelsea; 4/5; 3/4; 4/5; 4/5; ; ; 4/5; 8/11; 4/5; 4/5; 3/4; 5/6; 10/13; ; 3/4; 5/6; 10/13; 11/13; 3/4; 5/6; 10/13; 5/6; 10/13; 11/13; ; ; ; ; 
Draw; 11/4; 29/10; 14/5; 14/5; ; ; 14/5; 5/2; 14/5; 14/5; 13/5; 13/5; 14/5; ; 3; 14/5; 5/2; 27/11; 13/5; 12/5; 5/2; 27/10; 11/4; 27/11; ; ; ; ; 
