META; english/efl-cup/man-utd-v-man-city; 2016-09-22 16:25:45 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Man City; 17/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-09-22 20:29:10 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; 13/8; ; 6/4; ; 6/4; ; 16/11; ; ; ; ; ; ; 
Man City; 17/10; ; ; ; ; ; ; ; ; ; ; ; 13/8; ; ; 7/4; ; 8/5; ; 28/17; ; 8/5; ; ; ; ; ; ; 
Draw; 9/4; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; 9/4; ; 9/4; ; 12/5; ; 40/17; ; ; ; ; ; ; 
META; english/efl-cup/man-utd-v-man-city; 2016-09-23 00:25:48 GMT+3; 2016-10-25 19:45; e70300-dr003
Man Utd; 8/5; ; ; ; ; ; 8/5; ; ; ; ; ; 6/4; ; ; 13/8; ; 6/4; ; 6/4; ; 6/4; ; ; ; ; ; ; 
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; ; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 6/4; 8/5; 6/4; ; 1; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; ; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 10/9; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; ; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 2; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-21 12:23:27 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 6/4; 8/5; 6/4; ; 7/5; 11/8; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 13/8; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 21/10; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-21 16:25:50 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 13/8; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 21/10; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-21 20:25:50 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 13/8; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 21/10; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-22 00:24:16 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 17/10; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-22 04:23:40 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 17/10; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-22 08:24:18 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 17/10; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-22 12:25:52 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 31/20; 6/4; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 17/10; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 23/10; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-22 16:23:22 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 29/20; 6/4; 31/20; 6/4; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; ; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 7/4; 9/5; 9/5; 7/4; 9/5; 7/4; 7/4; 7/4; 15/8; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; ; 7/4; ; 13/8; 8/5; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 2; 23/10; 9/4; 21/10; 23/10; 23/10; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; ; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-22 20:24:54 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 31/20; 31/20; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 8/5; 8/5; 16/11; 8/5; 6/4; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 17/10; 9/5; 9/5; 7/4; 9/5; 7/4; 7/4; 7/4; 15/8; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 21/10; 23/10; 47/20; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-23 00:23:37 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 31/20; 31/20; 6/4; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 8/5; 8/5; 6/4; 8/5; 6/4; 8/5; 6/4; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 17/10; 9/5; 9/5; 7/4; 9/5; 7/4; 7/4; 7/4; 15/8; 7/4; 17/10; 28/17; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 21/10; 23/10; 47/20; 23/10; 23/10; 12/5; 9/4; 40/17; 12/5; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 21/10; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-23 04:21:50 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 11/8; 6/4; 6/4; 6/4; 8/5; 8/5; 16/11; 8/5; 17/11; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 17/10; 9/5; 9/5; 6/4; 9/5; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4; 23/10; 47/20; 23/10; 23/10; 5/2; 9/4; 40/17; 9/4; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-23 08:23:18 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 31/20; 31/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 11/8; 6/4; 31/20; 6/4; 8/5; 8/5; 16/11; 8/5; 17/11; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 17/10; 9/5; 9/5; 6/4; 9/5; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 7/4; 16/9; 8/5; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 23/10; 5/2; 9/4; 40/17; 9/4; 23/10; 9/4; 27/11; 12/5; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-23 12:23:25 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 29/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 11/8; 6/4; 31/20; 6/4; 8/5; 8/5; 16/11; 8/5; 17/11; 8/5; 16/11; 17/10; 6/4; 8/5; 6/4; ; 7/5; 7/5; 
Man City; 17/10; 9/5; 9/5; 17/10; 7/4; 20/11; 7/4; 17/10; 9/5; 9/5; 6/4; 9/5; 7/4; 7/4; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 7/4; 16/9; 28/17; 17/10; 7/4; ; 13/8; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 9/4; 40/17; 9/4; 23/10; 9/4; 27/11; 23/10; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-23 16:24:05 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 29/20; 8/5; 8/5; 31/20; 6/4; 6/4; 6/4; 11/8; 6/4; 6/4; 6/4; 8/5; 8/5; 16/11; 8/5; 17/11; 8/5; 16/11; 17/10; ; 8/5; 6/4; ; 6/4; 7/5; 
Man City; 17/10; 9/5; 9/5; 17/10; 7/4; 20/11; 7/4; 7/4; 9/5; 9/5; 6/4; 9/5; 7/4; 7/4; 7/4; 15/8; 7/4; 17/10; 17/10; 17/10; 7/4; 16/9; ; 17/10; 7/4; ; 7/4; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 9/4; 23/10; 9/4; 9/4; 23/10; 47/20; 9/4; 23/10; 12/5; 9/4; 40/17; 9/4; 23/10; 9/4; 27/11; ; 40/17; 9/4; ; 11/5; 2; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-23 20:24:48 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 8/5; 8/5; 8/5; 13/8; 31/20; 6/4; 6/4; 6/4; 11/8; 6/4; 31/20; 6/4; 8/5; 8/5; 6/4; 8/5; 17/11; 8/5; 6/4; 17/10; 22/15; 8/5; 6/4; ; 13/8; 7/5; 
Man City; 17/10; 9/5; 9/5; 7/4; 7/4; 20/11; 7/4; 17/10; 9/5; 17/10; 6/4; 9/5; 7/4; 17/10; 7/4; 9/5; 17/10; 17/10; 17/10; 17/10; 17/10; 16/9; 17/10; 17/10; 17/10; ; 13/8; 8/5; 
Draw; 23/10; 23/10; 9/4; 11/5; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 9/4; 40/17; 9/4; 23/10; 9/4; 27/11; 23/10; 40/17; 9/4; ; 11/5; 21/10; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-24 00:23:43 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 31/20; 6/4; 31/20; 31/20; 8/5; 8/5; 6/4; 6/4; 6/4; 6/4; 11/8; 6/4; 6/4; 6/4; 8/5; 8/5; 6/4; 8/5; 17/11; 8/5; 6/4; 17/10; 22/15; 8/5; 6/4; ; 6/4; 6/4; 
Man City; 17/10; 9/5; 37/20; 7/4; 7/4; 37/20; 9/5; 17/10; 9/5; 9/5; 6/4; 9/5; 7/4; 9/5; 7/4; 9/5; 7/4; 17/10; 17/10; 17/10; 7/4; 16/9; 17/10; 17/10; 7/4; ; 19/10; 13/8; 
Draw; 23/10; 23/10; 9/4; 11/5; 9/4; 12/5; 23/10; 12/5; 23/10; 9/4; 9/4; 23/10; 47/20; 9/4; 23/10; 5/2; 23/10; 40/17; 9/4; 23/10; 23/10; 27/11; 28/13; 40/17; 9/4; ; 11/5; 21/10; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-24 04:23:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 6/4; 6/4; 31/20; 29/20; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 11/8; 6/4; 6/4; 29/20; 8/5; 17/11; 6/4; 8/5; 17/11; 8/5; 6/4; 17/10; 22/15; 8/5; 6/4; ; 6/4; 6/4; 
Man City; 7/4; 9/5; 15/8; 7/4; 7/4; 15/8; 9/5; 17/10; 9/5; 9/5; 6/4; 9/5; 9/5; 9/5; 7/4; 15/8; 7/4; 17/10; 17/10; 17/10; 7/4; 16/9; 17/10; 17/10; 7/4; ; 15/8; 13/8; 
Draw; 23/10; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 9/4; 23/10; 5/2; 23/10; 40/17; 9/4; 23/10; 23/10; 27/11; 9/4; 40/17; 9/4; ; 9/4; 11/5; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-24 08:24:14 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 31/20; 29/20; 8/5; 31/20; 6/4; 6/4; 6/4; 6/4; 11/8; 6/4; 6/4; 29/20; 8/5; 17/11; 6/4; 8/5; 17/11; 8/5; 6/4; 17/10; 22/15; 8/5; 6/4; ; 6/4; 6/4; 
Man City; 19/10; 9/5; 15/8; 7/4; 7/4; 15/8; 9/5; 17/10; 9/5; 9/5; 6/4; 9/5; 9/5; 9/5; 7/4; 15/8; 9/5; 17/10; 17/10; 17/10; 9/5; 16/9; 17/10; 17/10; 9/5; ; 15/8; 13/8; 
Draw; 12/5; 23/10; 9/4; 9/4; 9/4; 12/5; 23/10; 12/5; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 27/11; 9/4; 40/17; 9/4; ; 9/4; 11/5; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-24 12:24:43 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 31/20; 29/20; 13/8; 31/20; 6/4; 6/4; 6/4; 6/4; 31/20; 6/4; 31/20; 29/20; 8/5; 8/5; 6/4; 8/5; 17/11; 8/5; 6/4; 48/29; 22/15; 8/5; 6/4; ; 8/5; 6/4; 
Man City; 19/10; 9/5; 15/8; 7/4; 15/8; 15/8; 15/8; 7/4; 9/5; 7/4; 15/8; 9/5; 9/5; 9/5; 19/10; 15/8; 7/4; 17/10; 17/10; 17/10; 7/4; 24/13; 17/10; 17/10; 9/5; ; 9/5; 13/8; 
Draw; 12/5; 23/10; 9/4; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 23/10; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 9/4; ; 9/4; 11/5; 
META; english/efl-cup/man-utd-v-man-city; 2016-10-24 16:24:49 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 31/20; 29/20; 13/8; 31/20; 6/4; 6/4; 6/4; 13/8; 31/20; 13/8; 31/20; 8/5; 8/5; 8/5; 6/4; 8/5; 17/11; 8/5; 6/4; 48/29; 22/15; 8/5; 6/4; ; 8/5; 6/4; 6/4
Man City; 19/10; 9/5; 37/20; 7/4; 15/8; 15/8; 15/8; 7/4; 9/5; 15/8; 15/8; 9/5; 37/20; 15/8; 19/10; 15/8; 9/5; 9/5; 17/10; 9/5; 9/5; 24/13; 17/10; 9/5; 9/5; ; 9/5; 17/10; 15/8
Draw; 12/5; 23/10; 9/4; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 2; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-24 20:25:44 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 29/20; 13/8; 31/20; 6/4; 6/4; 6/4; 13/8; 31/20; 13/8; 31/20; 8/5; 8/5; 8/5; 6/4; 8/5; 17/11; 8/5; 6/4; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 6/4
Man City; 19/10; 9/5; 7/4; 7/4; 15/8; 15/8; 15/8; 7/4; 9/5; 15/8; 15/8; 9/5; 37/20; 15/8; 19/10; 15/8; 9/5; 9/5; 17/10; 9/5; 9/5; 24/13; 17/10; 9/5; 15/8; ; 9/5; 9/5; 15/8
Draw; 12/5; 23/10; 9/4; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 00:24:22 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 20/11; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 13/8; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 00:51:00 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 20/11; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 13/8; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 01:45:46 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 20/11; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 13/8; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 03:45:50 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 6/4; 6/4; 13/8; 8/5; 13/8; ; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 20/11; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; ; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 7/4; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; ; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 04:24:22 GMT+3; 2016-10-26 20:00; e70300-dr003
Man Utd; 8/5; 6/4; 13/8; 8/5; 13/8; 13/8; 31/20; 6/4; 6/4; 13/8; 8/5; 13/8; 8/5; 6/4; 8/5; 8/5; 17/11; 8/5; 17/11; 8/5; 17/11; 48/29; 22/15; 8/5; 8/5; ; 13/8; 8/5; 13/8
Man City; 19/10; 9/5; 7/4; 9/5; 15/8; 20/11; 9/5; 7/4; 9/5; 15/8; 9/5; 9/5; 7/4; 17/10; 19/10; 15/8; 17/10; 9/5; 17/10; 9/5; 17/10; 24/13; 17/10; 9/5; 9/5; ; 7/4; 17/10; 7/4
Draw; 12/5; 23/10; 9/4; 11/5; 12/5; 12/5; 12/5; 12/5; 23/10; 9/4; 23/10; 23/10; 47/20; 23/10; 23/10; 12/5; 23/10; 40/17; 9/4; 23/10; 23/10; 12/5; 9/4; 40/17; 23/10; ; 9/4; 11/5; 12/5
META; english/efl-cup/man-utd-v-man-city; 2016-10-25 05:45:49 GMT+3; 2016-10-26 20:00; e70300-dr003
