META; english/premier-league/hull-v-west-ham; 2017-03-06 00:16:37 GMT+2; 2017-04-01 15:00; e70300-dr003
Draw; 12/5; 23/10; 5/2; 12/5; 12/5; 12/5; 12/5; 12/5; 12/5; 9/4; 12/5; 12/5; 12/5; 12/5; 23/10; 12/5; 40/17; 9/4; 23/10; ; 49/20; 40/17; 40/17; 23/10; 12/5; ; ; 12/5; 12/5
META; english/premier-league/hull-v-west-ham; 2017-04-01 12:26:28 GMT+3; 2017-04-05 19:45; e70300-dr003
Feyenoord; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/9; ; ; ; 1/9; ; 2/17; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 8; ; ; ; 8; ; 8; ; ; ; 
Go Ahead Eagles; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 18; ; ; ; 18; ; 18; ; ; ; 
META; english/premier-league/hull-v-west-ham; 2017-04-01 15:45:21 GMT+3; 2017-04-01 14:00; e70300-dr003
Latina; 6/4; 29/20; 6/4; 6/4; 6/4; 29/20; 8/5; 7/5; 6/4; 6/4; 6/4; 29/20; 31/20; ; 8/5; 6/4; 6/4; 6/4; 6/4; 6/4; 163/100; 53/35; 6/4; ; 6/4; ; 6/4; 7/5; 13/8
Draw; 2; 19/10; 41/20; 2; 2; 39/20; 2; 15/8; 2; 2; 2; 2; 21/10; ; 19/10; 2; 2; 2; 2; 2; 2; 57/29; 2; ; 2; ; 19/10; 19/10; 2
Cittadella; 2; 7/4; 9/5; 15/8; 2; 9/5; 2; 15/8; 9/5; 19/10; 9/5; 7/4; 15/8; ; 19/10; 15/8; 19/10; 24/13; 9/5; 19/10; 11/5; 33/19; 24/13; ; 24/13; ; 19/10; 17/10; 2
META; english/premier-league/hull-v-west-ham; 2017-04-02 08:15:42 GMT+3; 2017-04-23 14:00; e70300-dr003
Man City; 6/5; 11/10; 23/20; 11/10; 6/5; 21/20; 23/20; 11/10; 6/5; 11/10; ; ; 23/20; 23/20; ; 6/5; 15/13; 21/20; 5/4; 15/13; 13/10; ; 5/4; ; 5/4; ; 2/5; ; 
Arsenal; 23/10; 12/5; 47/20; 9/4; 23/10; 23/10; 23/10; 23/10; 23/10; 9/4; ; ; 47/20; 11/5; ; 5/2; 9/4; 5/2; 23/10; 9/4; 23/10; ; 23/10; ; 23/10; ; 19/10; ; 
Draw; 12/5; 5/2; 47/20; 11/5; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; ; ; 47/20; 5/2; ; 13/5; 23/10; 12/5; 23/10; 23/10; 13/5; ; 23/10; ; 23/10; ; 21/10; ; 
META; english/premier-league/hull-v-west-ham; 2017-04-02 12:27:55 GMT+3; 2017-04-01 15:00; e70300-dr003
Chelsea; 2/7; 3/10; 3/10; 2/7; 3/10; 5/18; 3/10; 2/7; 3/10; 3/10; 3/10; 2/7; 2/7; 3/10; 30/100; 2/7; 5/18; 1/4; 1/4; 5/18; 2/7; 3/10; 5/18; 3/10; 5/18; ; ; 2/7; 3/10
Draw; 4; 4; 4; 4; 4; 19/4; 9/2; 9/2; 9/2; 4; 4; 15/4; 17/4; 4; 17/4; 9/2; 23/5; 9/2; 9/2; 23/5; 5; 9/2; 9/2; 4; 9/2; ; ; 9/2; 24/5
Crystal Palace; 11; 10; 10; 11; 11; 12; 12; 9; 10; 10; 10; 10; 10; 14; 9; 11; 45/4; 10; 21/2; 45/4; 13; 87/10; 21/2; 11; 21/2; ; ; 58/5; 59/5
