META; english/premier-league/leicester-v-everton; 2016-12-15 04:16:40 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 13/8; ; 13/8; 31/20; ; ; 13/8; ; 8/5; 6/4; 31/20; ; 8/5; 8/5; 13/8; 17/11; 6/4; ; ; ; 6/4; ; ; ; ; ; ; ; 
Everton; 2; 9/5; 19/10; 1; 2; 41/20; 2; 17/10; 15/8; 21/20; 21/20; 2; 39/20; 21/20; 19/10; 15/8; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 20/21; 19/10; 2
Draw; 23/10; 23/10; 9/4; 5/2; 23/10; 9/4; 12/5; 12/5; 23/10; 5/2; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 12/5; ; 2; 23/10; 12/5
Leicester; 7/5; 6/4; 6/4; 13/5; 6/4; 6/4; 6/4; 8/5; 6/4; 5/2; 12/5; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 11/5; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-24 13:45:38 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 7/5; 6/4; 6/4; 29/20; 6/4; ; 29/20; 8/5; 6/4; 7/5; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 11/5; 6/4; 6/4
Everton; 2; 9/5; 19/10; 15/8; 2; 41/20; 21/10; 17/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 15/8; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 20/21; 19/10; 2
Draw; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 12/5; 23/10; 21/10; 23/10; 23/10; 47/20; 9/4; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 11/5; ; 21/10; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-24 15:45:37 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 9/5; 2; 1; 2; 2; 2; 17/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 15/8; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 20/21; 19/10; 2
Draw; 23/10; 23/10; 47/20; 5/2; 23/10; 23/10; 12/5; 12/5; 23/10; 21/10; 23/10; 23/10; 47/20; 9/4; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 12/5; ; 21/10; 23/10; 12/5
Leicester; 7/5; 6/4; 6/4; 13/5; 6/4; 6/4; 6/4; 8/5; 6/4; 7/5; 29/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 11/5; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-24 16:16:34 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 7/5; 6/4; 6/4; 29/20; 6/4; 6/4; 6/4; 8/5; 6/4; 7/5; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 11/5; 7/5; 6/4
Everton; 2; 9/5; 2; 19/10; 2; 2; 2; 17/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 15/8; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 20/21; 19/10; 2
Draw; 23/10; 23/10; 47/20; 11/5; 23/10; 23/10; 12/5; 12/5; 23/10; 21/10; 23/10; 23/10; 47/20; 9/4; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 11/5; ; 21/10; 9/4; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-24 17:45:22 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 1; 19/10; 2; 2; 17/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 15/8; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 20/21; 19/10; 2
Draw; 23/10; 12/5; 47/20; 5/2; 12/5; 23/10; 12/5; 12/5; 23/10; 21/10; 23/10; 23/10; 47/20; 9/4; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 12/5; ; 9/4; 23/10; 12/5
Leicester; 7/5; 7/5; 6/4; 13/5; 6/4; 6/4; 6/4; 8/5; 6/4; 7/5; 29/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 23/10; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-24 18:27:51 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 1; 19/10; 2; 2; 17/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 15/8; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 20/21; 19/10; 2
Draw; 23/10; 12/5; 47/20; 5/2; 12/5; 23/10; 12/5; 12/5; 23/10; 21/10; 23/10; 23/10; 47/20; 9/4; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 12/5; ; 2; 23/10; 12/5
Leicester; 7/5; 7/5; 6/4; 13/5; 6/4; 6/4; 6/4; 8/5; 6/4; 7/5; 31/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 11/5; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-24 19:45:24 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 7/5; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 8/5; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 21/10; 6/4; 6/4
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 17/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 15/8; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 47/20; 11/5; 12/5; 23/10; 12/5; 12/5; 23/10; 21/10; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 9/4; ; 2; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-24 20:16:19 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 7/5; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 16/11; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 21/10; 6/4; 6/4
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 47/20; 11/5; 12/5; 23/10; 12/5; 23/10; 23/10; 21/10; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 9/4; ; 2; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-24 21:45:23 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 7/5; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 16/11; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 21/10; 6/4; 6/4
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 47/20; 11/5; 12/5; 23/10; 12/5; 23/10; 23/10; 21/10; 23/10; 23/10; 47/20; 23/10; 9/4; 12/5; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 9/4; ; 2; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-24 23:45:25 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 21/10; 6/4; 6/4
Everton; 2; 2; 2; 19/10; 19/10; 2; 21/10; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 9/4; 47/20; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 21/10; 23/10; 23/10; 47/20; 23/10; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 11/5; ; 2; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 00:16:23 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 2; 6/4; 6/4
Everton; 2; 2; 2; 19/10; 19/10; 2; 21/10; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 9/4; 47/20; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 21/10; 23/10; 23/10; 47/20; 23/10; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 11/5; ; 4/9; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 00:43:03 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 2; 6/4; 6/4
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 21/10; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 47/20; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 21/10; 23/10; 23/10; 47/20; 23/10; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 11/5; ; 4/9; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 01:45:26 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 1; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 47/20; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; 21/10; 23/10; 23/10; 47/20; 9/4; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 12/5; ; 4/9; 9/4; 23/10
Leicester; 31/20; 7/5; 6/4; 13/5; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 2; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 03:45:19 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 1; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 47/20; 5/2; 23/10; 9/4; 12/5; 23/10; 23/10; 21/10; 23/10; 23/10; 47/20; 9/4; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 12/5; ; 4/9; 9/4; 23/10
Leicester; 31/20; 7/5; 6/4; 13/5; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 2; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 04:16:25 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 1; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 47/20; 5/2; 23/10; 9/4; 12/5; 23/10; 23/10; 21/10; 23/10; 23/10; 47/20; 9/4; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 9/4; ; 4/9; 9/4; 23/10
Leicester; 31/20; 7/5; 6/4; 13/5; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 2; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 05:45:24 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 31/20; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 2; 6/4; 6/4
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 12/5; ; 4/9; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 06:27:25 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 1; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 2; 2; 39/19; ; 2; 2; ; 2; 39/19; 21/20; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 9/4; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 9/4; ; 4/9; 9/4; 23/10
Leicester; 31/20; 7/5; 6/4; 13/5; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 2; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 07:45:20 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 6/4; ; 2; 6/4; 6/4
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 2; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 12/5; ; 4/9; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 08:16:22 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 1; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 2; 2; 39/19; ; 2; 2; ; 2; 39/19; 21/20; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 9/4; 9/4; 9/4; 9/4; 23/10; ; 23/10; 9/4; ; 23/10; 23/10; 9/4; ; 4/9; 9/4; 23/10
Leicester; 31/20; 7/5; 6/4; 13/5; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 20/13; ; 6/4; ; ; 7/5; 20/13; 5/2; ; 2; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 09:45:24 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; ; ; 7/5; 32/21; 6/4; ; 2; 6/4; 6/4
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 2; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 12/5; 12/5; 5/2; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 9/4; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 12/5; ; 4/9; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 11:45:25 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; ; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 21/20; 19/10; 2; 2; 39/19; ; 2; 2; ; 2; 39/19; 21/20; ; 21/20; 2; 2
Draw; 23/10; 12/5; 12/5; ; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 9/4; 9/4; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 4/9; 9/4; 23/10
Leicester; 31/20; 7/5; 6/4; ; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 12/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; ; ; 7/5; 32/21; 5/2; ; 2; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 12:16:23 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; ; ; 7/5; 32/21; 6/4; ; 2; 6/4; 6/4
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 19/10; 2; 2; 39/19; ; 2; 2; ; 2; 39/19; 2; ; 21/20; 2; 2
Draw; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 9/4; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 12/5; ; 21/10; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 12:43:45 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; ; ; 7/5; 32/21; 6/4; ; 2; 6/4; 6/4
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 2; 39/19; ; 2; 2; ; 2; 39/19; 2; ; 21/20; 2; 2
Draw; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 12/5; ; 21/10; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 13:45:27 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 2; 2
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 9/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; ; ; 7/5; 32/21; 8/5; ; 2; 6/4; 6/4
Draw; 23/10; 12/5; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 21/10; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 15:45:24 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 37/19; 39/19; ; 2; 37/19; ; 19/10; 39/19; 2; ; 21/20; 2; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 12/5; ; 21/10; 9/4; 23/10
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; ; ; 7/5; 32/21; 5/2; ; 4/9; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 16:18:20 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 37/19; 39/19; ; 2; 37/19; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 9/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; ; ; 7/5; 32/21; 8/5; ; 4/9; 6/4; 6/4
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 21/10; 9/4; 23/10
META; english/premier-league/leicester-v-everton; 2016-12-25 17:45:27 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 12/5; ; 11/5; 23/10; 23/10
Leicester; 31/20; 7/5; 31/20; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; ; ; 7/5; 32/21; 5/2; ; 4/9; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 18:27:37 GMT+2; 2016-12-26 15:00; e70300-dr003
Leicester; 31/20; 7/5; 31/20; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; ; 32/21; ; 6/4; ; ; 7/5; 32/21; 6/4; ; 4/9; 6/4; 6/4
Everton; 2; 19/10; 39/20; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; ; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; ; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 11/5; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-25 19:45:22 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 11/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 6/4; ; 4/9; 6/4; 6/4
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 12/5; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 9/4; ; 11/5; 23/10; 12/5
META; english/premier-league/leicester-v-everton; 2016-12-25 20:16:23 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 2; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 2; ; 21/20; 19/10; 2
Draw; 23/10; 23/10; 12/5; 23/10; 23/10; 9/4; 12/5; 23/10; 23/10; 11/5; 23/10; 23/10; 47/20; 23/10; 12/5; 9/4; 9/4; 40/17; ; 23/10; 9/4; ; 23/10; 40/17; 12/5; ; 11/5; 23/10; 12/5
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 5/2; ; 4/9; 6/4; 6/4
META; english/premier-league/leicester-v-everton; 2016-12-25 21:45:27 GMT+2; 2016-12-26 15:00; e70300-dr003
Everton; 2; 19/10; 2; 19/10; 19/10; 2; 2; 19/10; 15/8; 19/10; 2; 2; 39/20; 11/10; 2; 2; 2; 39/19; ; 2; 2; ; 19/10; 39/19; 21/20; ; 21/20; 19/10; 2
Leicester; 31/20; 7/5; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 7/5; 31/20; 6/4; 29/20; 11/5; 6/4; 6/4; 6/4; 32/21; ; 6/4; 6/4; ; 7/5; 32/21; 6/4; ; 4/9; 6/4; 6/4
