META; english/premier-league/stoke-v-swansea; 2016-10-16 20:17:54 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; ; ; ; ; ; ; 20/23; 19/20; 10/11; 17/20; ; ; ; ; 17/20; ; ; ; 1; ; ; 22/23; ; ; ; ; ; ; 
Draw; 13/5; 13/5; 13/5; 5/2; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 12/5; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 14/5; 13/5; 11/4; 13/5; 14/5; 14/5; 14/5; 14/5; 11/4; 11/4; 11/4; 13/5; 11/4; 27/10; 11/4; ; ; ; 11/4; ; ; 37/13; ; 37/13; 11/4; ; 27/10; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-28 20:18:08 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 1; 11/10; 1; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 15/14; ; 15/14; 11/10; ; 1; 1; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 51/20; 12/5; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 13/5; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 37/13; ; 37/13; 11/4; ; 27/10; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-29 00:17:21 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 1; 11/10; 1; 21/20; 21/20; 21/20; 1; 21/20; 21/20; 1; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 15/14; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 12/5; 5/2; 51/20; 12/5; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 14/5; 13/5; 27/10; 13/5; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 37/13; ; 14/5; 11/4; ; 27/10; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-29 04:17:19 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 1; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; ; ; ; 21/20; ; ; 15/14; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 13/5; 27/10; 13/5; 14/5; 11/4; 27/10; 14/5; 13/5; 14/5; 13/5; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 37/13; ; 14/5; 11/4; ; 27/10; 27/10; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-29 08:17:23 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; ; ; ; 21/20; ; ; 15/14; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 12/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 5/2; 27/10; 13/5; 14/5; 11/4; 27/10; 14/5; 13/5; 14/5; 13/5; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 37/13; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-29 12:17:30 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 1; 11/10; 21/20; 11/10; 21/20; ; ; ; 21/20; ; ; 15/14; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 13/5; 27/10; 13/5; 14/5; 11/4; 27/10; 14/5; 13/5; 14/5; 27/10; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 37/13; ; 14/5; 11/4; ; 27/10; 27/10; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-29 16:17:37 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 1; 11/10; 21/20; 11/10; 21/20; ; ; ; 21/20; ; ; 13/12; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 11/4; 13/5; 27/10; 13/5; 14/5; 11/4; 27/10; 14/5; 13/5; 14/5; 27/10; 13/5; 53/20; 11/4; 11/4; ; ; ; 11/4; ; ; 14/5; ; 14/5; 11/4; ; 11/4; 27/10; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-29 20:17:10 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 1; 11/10; ; 11/10; 21/20; ; ; ; 21/20; ; ; 13/12; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; ; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 12/5; 13/5
Swansea; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 27/10; 14/5; 13/5; 14/5; 11/4; 13/5; ; 11/4; 11/4; ; ; ; 11/4; ; ; 14/5; ; 14/5; 11/4; ; 27/10; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 00:17:06 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 11/10; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 1; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 11/4; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 27/10; 27/10; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 01:46:51 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 1; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 27/10; 27/10; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 03:47:06 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 04:17:50 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 05:46:43 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 21/20; ; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; ; 13/5
Swansea; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; ; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 06:29:58 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 11/4; 27/10; 13/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 07:46:45 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 11/4; 27/10; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 08:17:20 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 11/4; 27/10; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 09:46:35 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 1; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 23/10; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 51/20; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 11/4; 27/10; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 53/20; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 11:46:42 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 23/10; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 13/5; 27/10; 11/4; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 12:17:32 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 23/10; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 13/5; 27/10; 14/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 13/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 12:48:25 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 17/16; ; 13/12; 11/10; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 12/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 13/5; 13/5; ; ; ; 13/5; ; ; 13/5; ; 28/11; 12/5; ; 5/2; 5/2; 13/5
Swansea; 11/4; 13/5; 27/10; 14/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 13:46:37 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 11/10; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 21/20; ; 13/12; 11/10; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 12/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 13/5; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 12/5; 13/5
Swansea; 11/4; 13/5; 27/10; 14/5; 14/5; 11/4; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 14/5; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 15:46:48 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 21/20; ; 13/12; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 12/5; 13/5
Swansea; 14/5; 13/5; 27/10; 13/5; 14/5; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 16:17:24 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 5/6; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 21/20; ; 13/12; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 11/5; 5/2; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 12/5; 13/5
Swansea; 14/5; 13/5; 27/10; 13/5; 14/5; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 17:46:32 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 21/20; ; 13/12; 21/20; ; 21/20; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 12/5; 13/5
Swansea; 14/5; 13/5; 27/10; 13/5; 14/5; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 18:31:45 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 1; 11/10; 21/20; 11/10; 1; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 21/20; ; 13/12; 21/20; ; 21/20; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 12/5; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 14/5; 11/4; 14/5; 13/5; 14/5; 11/4; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 19:46:06 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 30/29; ; 13/12; 21/20; ; 21/20; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 12/5; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 11/4; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 56/19; ; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 20:17:37 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 30/29; ; 13/12; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 12/5; ; 12/5; 12/5; 13/5
Swansea; 14/5; 13/5; 27/10; 14/5; 14/5; 11/4; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 14/5; 11/4; ; ; ; 11/4; ; ; 56/19; ; 14/5; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 21:45:56 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 30/29; ; 13/12; 21/20; ; 21/20; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 45/17; ; 28/11; 5/2; ; 12/5; 12/5; 13/5
Swansea; 14/5; 5/2; 27/10; 14/5; 14/5; 11/4; 11/4; 5/2; 13/5; 14/5; 11/4; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 56/19; ; 14/5; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-30 23:45:43 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 21/20; ; 21/20; 21/20; 21/20
Draw; 13/5; 13/5; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 5/2; ; 12/5; 5/2; 13/5
Swansea; 14/5; 5/2; 27/10; 14/5; 14/5; 11/4; 11/4; 5/2; 13/5; 14/5; 11/4; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 11/4; 11/4; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 00:17:21 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 11/10; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 21/20; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 5/2; ; 12/5; 5/2; 13/5
Swansea; 14/5; 11/4; 27/10; 14/5; 14/5; 11/4; 11/4; 5/2; 13/5; 14/5; 11/4; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 14/5; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 00:44:48 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 21/20; ; 21/20; 21/20; 21/20
Draw; 13/5; 5/2; 5/2; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
Swansea; 14/5; 11/4; 27/10; 14/5; 14/5; 11/4; 29/10; 5/2; 13/5; 14/5; 11/4; 13/5; 53/20; 14/5; 11/4; ; ; ; 11/4; ; ; 29/10; ; 23/8; 11/4; ; 11/4; 14/5; 14/5
META; english/premier-league/stoke-v-swansea; 2016-10-31 01:45:30 GMT+3; 2016-10-31 20:00; e70300-dr003
Stoke; 21/20; 21/20; 11/10; 21/20; 11/10; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 11/10; 21/20; 21/20; 21/20; ; ; ; 21/20; ; ; 12/11; ; 17/16; 21/20; ; 1; 21/20; 21/20
Draw; 13/5; 13/5; 13/5; 12/5; 5/2; 5/2; 13/5; 5/2; 5/2; 5/2; 5/2; 5/2; 51/20; 5/2; 13/5; ; ; ; 13/5; ; ; 31/12; ; 28/11; 12/5; ; 12/5; 5/2; 13/5
